Significant	-Log(P-value)	Difference	Gene names	Symbol color	Symbol type	Symbol size	Show label	riBAQ 17	riBAQ 18	riBAQ 35	riBAQ 36	riBAQ 19	riBAQ 20	riBAQ 21	riBAQ 22	riBAQ 23	riBAQ 37	riBAQ 38	riBAQ 39	riBAQ 40	riBAQ 41	riBAQ 24	riBAQ 25	riBAQ 26	riBAQ 42	riBAQ 43
	1.0548267620476217	-0.8183622360229492	LRRC47	Color2 [DarkGray]	1	4		-3.31699275970459	-2.3931996822357178	-1.6918072700500488	-1.6697137355804443	-3.3811302185058594	-2.7253305912017822	-2.372938871383667	-2.7885582447052	-3.3764395713806152	-2.224364995956421	-2.1687991619110107	NaN	NaN	-2.656564950942993	NaN	-2.908237934112549	-3.3468637466430664	-2.9165773391723633	-3.173483371734619
+	2.972944142856829	-0.966399896889925	LRRC57	Color2 [DarkGray]	1	4		1.3542174100875854	1.1207021474838257	1.1525187492370605	1.7797176837921143	1.3514882326126099	0.3256338834762573	0.7956917881965637	0.9577291011810303	1.1775602102279663	1.34113609790802	0.9998379945755005	0.5863469839096069	0.3767223060131073	1.1799172163009644	0.714065432548523	0.365077406167984	0.039043452590703964	0.43771272897720337	0.3710464835166931
	0.5987317467152135	0.1854659080505372	LRRC8A	Color2 [DarkGray]	1	4		-1.740346074104309	-1.8612982034683228	-1.8536944389343262	-2.1910598278045654	-2.334209442138672	-1.864629864692688	-1.6418977975845337	-1.6129868030548096	-2.0118680000305176	-1.8597925901412964	-1.1572569608688354	-1.7985950708389282	-2.6800222396850586	-2.7046597003936768	-1.5753947496414185	-2.05729341506958	-1.443293571472168	-1.8555477857589722	-1.69913911819458
	-0	NaN	LRSAM1	Color2 [DarkGray]	1	4		-4.0211687088012695	-2.882237195968628	-3.575709819793701	-3.185413122177124	NaN	NaN	NaN	NaN	-3.9722647666931152	-3.8021323680877686	-3.4921767711639404	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	1.4463241981252148	0.8988018715055659	LSAMP	Color2 [DarkGray]	1	4		1.4423922300338745	0.7930501699447632	0.8702388405799866	0.0034591699950397015	0.5606900453567505	1.6777437925338745	2.2706711292266846	0.5310170650482178	0.9314435720443726	0.6328946948051453	1.2691041231155396	1.876501441001892	1.7252817153930664	1.568923830986023	1.471526026725769	1.9022468328475952	1.5129814147949219	1.159821629524231	2.3338589668273926
	1.0729709647144585	0.294879999756813	LTA4H	Color2 [DarkGray]	1	4		-0.7012682557106018	-1.247521996498108	-0.710056722164154	-0.7739027142524719	-0.4655226469039917	-1.074886441230774	-0.9840037226676941	-0.4785606861114502	-0.5301138162612915	-0.5785863995552063	-0.5799788236618042	-0.7429472208023071	-1.0587310791015625	-0.7046595811843872	-0.4078170359134674	-0.46743258833885193	-0.4416322410106659	-0.8280667662620544	-0.6715884804725647
	-0	1.7181503077348073	LTF	Color2 [DarkGray]	1	4		NaN	NaN	-3.0463404655456543	NaN	NaN	NaN	-3.458185911178589	NaN	NaN	NaN	NaN	-2.0122334957122803	-2.3819408416748047	NaN	NaN	-0.4954143464565277	NaN	-1.386062502861023	-2.1030936241149902
	0.48566904119661974	-0.3089424967765808	LY6H	Color2 [DarkGray]	1	4		3.2338733673095703	3.395031213760376	4.204203128814697	4.325810432434082	4.806364059448242	3.7042863368988037	4.698548793792725	4.233043193817139	3.5245585441589355	3.6455271244049072	3.420153856277466	4.176745891571045	3.455547332763672	4.714122772216797	3.4811503887176514	3.6201062202453613	3.2228660583496094	3.1403770446777344	3.9394354820251465
+	1.6835511896736808	-0.8763278722763062	LYN	Color2 [DarkGray]	1	4		-1.7955962419509888	-1.2611709833145142	-1.2098383903503418	-1.1630456447601318	NaN	NaN	NaN	NaN	NaN	-2.092336416244507	NaN	NaN	NaN	NaN	-1.9648562669754028	NaN	-2.410429000854492	-1.7407273054122925	-2.8189501762390137
	0.001724539103544998	0.002728879451751709	LYZ	Color2 [DarkGray]	1	4		NaN	NaN	1.5874276161193848	0.8529159426689148	-0.604765772819519	NaN	NaN	NaN	NaN	1.4199477434158325	NaN	2.8117849826812744	1.7182292938232422	2.013075590133667	NaN	NaN	NaN	1.5425788164138794	0.9032225012779236
	-0	-1.1517239014307659	LZTFL1	Color2 [DarkGray]	1	4		NaN	-1.7226616144180298	-1.1014819145202637	-1.1854140758514404	-3.2019615173339844	-1.6015950441360474	NaN	-2.876020669937134	NaN	-1.3498953580856323	-1.1372793912887573	NaN	NaN	-1.6724187135696411	NaN	NaN	NaN	-2.4882431030273438	NaN
	0.9325596764583284	0.5373900264501572	M6PR	Color2 [DarkGray]	1	4		NaN	NaN	-0.860473096370697	-0.956595242023468	-1.314151644706726	-0.16744054853916168	-0.7471701502799988	-1.0330421924591064	-1.463152527809143	-0.6924636960029602	-0.9120548963546753	-1.6559425592422485	NaN	-1.7169371843338013	-0.7431222200393677	-0.4161878526210785	-0.7089900970458984	0.13104064762592316	-0.11846119165420532
+	1.6513864061053445	-0.5368222713470461	MACF1	Color2 [DarkGray]	1	4		-4.304608345031738	-3.9302737712860107	-3.929595470428467	-3.7999818325042725	-4.691184997558594	-4.525883674621582	-4.511862277984619	-4.330053806304932	-5.093507289886475	-3.7218635082244873	-4.011937141418457	-4.560082912445068	-3.7102956771850586	-5.227405548095703	-4.321774482727051	-4.765113353729248	-4.529593467712402	-4.888358116149902	-4.134846210479736
	-0	NaN	MACROD2	Color2 [DarkGray]	1	4		NaN	-3.1915652751922607	-2.041196346282959	-1.8017089366912842	-2.375181198120117	NaN	NaN	NaN	NaN	-2.2064425945281982	-2.6449849605560303	NaN	NaN	-2.8235371112823486	NaN	NaN	NaN	NaN	NaN
	-0	NaN	MADD	Color2 [DarkGray]	1	4		NaN	-3.806635618209839	-4.202929973602295	-4.473918914794922	NaN	NaN	NaN	NaN	NaN	-4.756217002868652	-4.899981498718262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	2.26360238867017	2.554665299753348	MAG	Color2 [DarkGray]	1	4		-1.4676152467727661	-2.125164747238159	-2.9182353019714355	NaN	NaN	-1.35401451587677	-0.9395415186882019	-1.7467377185821533	-1.3764406442642212	-2.1828877925872803	-0.6775892972946167	-0.9958788156509399	0.193080872297287	-1.5248061418533325	0.5955780744552612	1.1933797597885132	0.2502155601978302	NaN	-0.5018659234046936
	-0	NaN	MAGI2	Color2 [DarkGray]	1	4		-4.699240684509277	-4.534555912017822	-3.9937243461608887	-3.791379690170288	-5.605113983154297	NaN	NaN	-4.894169330596924	NaN	NaN	-4.493626594543457	-4.308543682098389	-4.110383033752441	-5.545825958251953	NaN	NaN	NaN	NaN	NaN
	-0	NaN	MANF	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	-1.188857913017273	-0.4649907350540161	NaN	-0.8536531925201416	NaN	NaN	NaN	NaN	-0.7991171479225159	NaN	-0.8286105394363403	-0.29986342787742615	-0.28003212809562683	1.1705447435379028	0.11969798803329468
+	4.667053629472492	3.192208003997803	MAOA	Color2 [DarkGray]	1	4		-2.8351240158081055	NaN	-2.732679843902588	NaN	-0.03751171752810478	-0.3698464632034302	0.21342308819293976	-1.1672823429107666	-1.4037481546401978	-0.7008026242256165	-1.1951102018356323	-1.7665334939956665	-1.4780454635620117	-1.348897099494934	0.18009744584560394	0.5209716558456421	0.7595319747924805	0.07935436069965363	0.5015749335289001
+	5.508115375128383	5.617894920706749	MAOB	Color2 [DarkGray]	1	4		0.19582265615463257	-0.7264429330825806	-0.9064964652061462	-0.8567388653755188	3.40847110748291	2.7530906200408936	1.9155353307724	1.7909629344940186	2.2292017936706543	0.9457208514213562	0.6942006349563599	0.4409898519515991	0.7354211211204529	0.5866001844406128	4.098895072937012	5.427701473236084	5.741676330566406	4.522434234619141	5.431447982788086
+	2.775847088155701	-1.730640835687518	MAP1A	Color2 [DarkGray]	1	4		0.07385533303022385	0.7115911245346069	0.6400085091590881	0.45584315061569214	0.13085566461086273	0.45010268688201904	0.3794940412044525	1.1236579418182373	0.4390834867954254	0.7916852831840515	0.9723740816116333	0.21550977230072021	0.8118094801902771	0.7511814832687378	-0.3167659342288971	-1.4304176568984985	-0.995391845703125	-1.518335223197937	-2.040670871734619
+	2.231163006596489	-1.1070602357387542	MAP1B	Color2 [DarkGray]	1	4		1.289443850517273	1.7992089986801147	1.79087495803833	1.581549882888794	1.1524945497512817	1.5740498304367065	1.185308814048767	1.9822680950164795	1.8598130941390991	2.141309976577759	2.2558834552764893	1.4793189764022827	2.071274757385254	2.064796209335327	1.1399468183517456	0.3254674971103668	0.9300622940063477	0.2844467759132385	-0.13887745141983032
	-0	NaN	MAP1S	Color2 [DarkGray]	1	4		NaN	-2.448341131210327	-2.250810146331787	-2.6540324687957764	NaN	-2.739757776260376	NaN	NaN	NaN	-3.0868613719940186	-2.3343846797943115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	2.8115924744493523	-1.9728814035654068	MAP2	Color2 [DarkGray]	1	4		-0.7869568467140198	0.7278226613998413	0.7982106804847717	0.7207176089286804	-0.22224320471286774	0.7620619535446167	0.056820232421159744	0.7478530406951904	0.48350468277931213	0.5591966509819031	0.508611798286438	-0.23009836673736572	0.5943984389305115	0.5056132078170776	-0.9061471223831177	-1.8994137048721313	-1.7743921279907227	-1.7605723142623901	-1.69913911819458
+	3.5011396345188657	-2.307843306660652	MAP2K1	Color2 [DarkGray]	1	4		0.18910592794418335	1.4068206548690796	1.6412882804870605	1.957820177078247	1.198506474494934	0.8958386182785034	0.04463132098317146	0.82987380027771	0.17074240744113922	1.3641701936721802	1.2400552034378052	-0.4008842706680298	-0.4475288689136505	0.7640341520309448	-0.8349143266677856	-1.0233465433120728	-0.907928466796875	-1.3051422834396362	-0.974091112613678
	0.5060059764072457	-0.13000686963399266	MAP2K2	Color2 [DarkGray]	1	4		NaN	-2.0379951000213623	-2.2991061210632324	-2.27252459526062	NaN	NaN	NaN	-2.885066270828247	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.3381028175354004	-2.3283281326293945	NaN	NaN
	-0	NaN	MAP2K4	Color2 [DarkGray]	1	4		-1.8440572023391724	-1.384210228919983	-0.770481526851654	-1.6231715679168701	-1.869541049003601	-1.916951298713684	-2.458185911178589	NaN	NaN	-1.9815081357955933	-2.2584359645843506	NaN	NaN	-1.7671233415603638	NaN	NaN	NaN	NaN	NaN
+	4.090553685510615	1.1311357736587526	MAP4	Color2 [DarkGray]	1	4		-2.927046775817871	-3.5586230754852295	-3.1756224632263184	-3.32743239402771	-2.715031623840332	-2.1816256046295166	-2.74908709526062	-2.605491876602173	-2.2118687629699707	-2.8928496837615967	-2.677589178085327	-2.659619092941284	-2.2828330993652344	-2.364910364151001	-2.336012125015259	-2.1276822090148926	-2.019969940185547	-1.9435442686080933	-2.1530184745788574
+	3.0115263032514332	-2.4141438394784926	MAP6	Color2 [DarkGray]	1	4		0.8431147933006287	0.28741586208343506	0.3939576745033264	0.7424308657646179	0.11891280859708786	-0.6690236330032349	-0.04470984265208244	0.5069396495819092	0.6041940450668335	0.541400134563446	0.10844530165195465	-0.14594709873199463	0.28682324290275574	0.5155571699142456	-0.6812278032302856	-2.0281472206115723	-1.3656415939331055	-2.3022308349609375	-2.8598227500915527
	0.2231509205997393	-0.14678030014038068	MAPK1	Color2 [DarkGray]	1	4		2.077803611755371	2.0536491870880127	2.4333271980285645	3.272836923599243	3.3673791885375977	1.8126362562179565	2.322179079055786	2.877336263656616	2.358977794647217	2.6858904361724854	2.640737771987915	2.3371641635894775	2.145421028137207	2.9542510509490967	2.0638062953948975	2.2445483207702637	2.380417823791504	2.5503177642822266	2.3240294456481934
	-0	NaN	MAPK10	Color2 [DarkGray]	1	4		NaN	-2.3575751781463623	-2.238985538482666	-2.082125425338745	NaN	NaN	NaN	NaN	NaN	-3.298365354537964	-2.7978837490081787	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.019220342239988943	-0.015303817391395524	MAPK3	Color2 [DarkGray]	1	4		-1.326351284980774	-0.9272247552871704	-1.1041607856750488	-0.2620866894721985	0.16310130059719086	-0.8626548051834106	-0.575755774974823	-0.3825657367706299	-0.607373833656311	-0.3515366017818451	-0.7343376874923706	-0.8927856683731079	-1.1872930526733398	0.002586239017546177	-1.210480809211731	-1.1748167276382446	-0.4104289710521698	-0.6677131056785583	-1.1378588676452637
	-0	NaN	MAPK8IP3	Color2 [DarkGray]	1	4		NaN	-3.996309995651245	-4.696650981903076	-4.3550567626953125	NaN	NaN	NaN	NaN	NaN	-4.507739067077637	-3.9810874462127686	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.2837619527160829	-0.12965007051825522	MAPRE1	Color2 [DarkGray]	1	4		-0.08629138022661209	0.239766463637352	0.33144813776016235	0.49190062284469604	-0.1650160700082779	-0.41493237018585205	-0.26394811272621155	0.1940457820892334	-0.4362731873989105	0.22626319527626038	0.3853704035282135	-0.08956491947174072	0.3935546576976776	0.16065585613250732	-0.2345200926065445	0.028991123661398888	0.22552397847175598	0.5916710495948792	-0.03888660669326782
+	2.6792665263914963	-1.172525942325592	MAPRE2	Color2 [DarkGray]	1	4		0.8407201170921326	1.597978949546814	1.9573874473571777	1.8036720752716064	0.8098889589309692	0.8578366041183472	0.6937153935432434	1.0545384883880615	0.7056659460067749	1.5683518648147583	1.7985402345657349	0.9192336797714233	0.8489589095115662	0.9912022352218628	0.030192241072654724	0.4708017408847809	0.5283994674682617	0.26101595163345337	0.5966591238975525
+	3.4586861756565184	-1.9470797926187515	MAPRE3	Color2 [DarkGray]	1	4		1.0015419721603394	1.9407609701156616	2.1202492713928223	2.085608720779419	1.5179654359817505	1.1928223371505737	0.753646194934845	1.1861388683319092	1.1319297552108765	1.9307910203933716	1.9390498399734497	1.162023901939392	0.6650695204734802	1.4293898344039917	0.43574318289756775	-0.46254977583885193	-0.06546017527580261	-0.2076815813779831	-0.500249445438385
+	3.9585759425567693	-1.6803766727447509	MAPT	Color2 [DarkGray]	1	4		2.4971017837524414	2.3825905323028564	2.551797389984131	2.71535325050354	2.173708915710449	1.6492031812667847	1.7795442342758179	2.6489179134368896	2.4160943031311035	2.5182182788848877	2.1135637760162354	1.9054282903671265	2.3624114990234375	2.3810956478118896	1.4237345457077026	0.7768567800521851	0.9733963012695312	0.8236837983131409	0.28399890661239624
+	1.9269880751744308	0.4901632905006412	MARCKS	Color2 [DarkGray]	1	4		4.258847236633301	3.9747612476348877	4.431703090667725	4.550270080566406	4.5786237716674805	4.470024108886719	4.139575481414795	4.113693714141846	4.668219089508057	4.234212875366211	4.545350074768066	4.7312397956848145	4.3877763748168945	4.783978462219238	4.666625022888184	4.748300075531006	4.627486228942871	5.09961462020874	4.828267574310303
+	3.8714513971774838	1.0211830615997313	MARCKSL1	Color2 [DarkGray]	1	4		1.1057099103927612	1.040605902671814	1.2695679664611816	1.4166491031646729	2.0878992080688477	1.7418678998947144	1.1232913732528687	1.663017988204956	1.8796581029891968	1.4978190660476685	2.13692307472229	1.9217571020126343	1.534102439880371	1.4185141324996948	2.0572335720062256	2.5090909004211426	2.0252504348754883	2.429959297180176	2.125047206878662
	-0	NaN	MARK1	Color2 [DarkGray]	1	4		NaN	-3.9981372356414795	-3.6088080406188965	-3.948920965194702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	0.47641542277570004	-0.1922903101891279	MAT2A	Color2 [DarkGray]	1	4		-0.12164504081010818	-0.4545999765396118	-0.457946240901947	-0.3073623776435852	-0.7169111967086792	-0.7146044969558716	-0.7130886912345886	0.005288833752274513	-0.21792851388454437	-0.5538271069526672	-0.4652422368526459	-0.4799124002456665	-0.7736578583717346	-0.2972832918167114	-0.2345200926065445	-0.4854761064052582	-0.17455002665519714	-0.8052157759666443	-0.9386315941810608
	1.1287093867042772	-0.4453336000442505	MAT2B	Color2 [DarkGray]	1	4		-1.1609536409378052	-1.6206098794937134	-1.2419323921203613	-1.1825988292694092	-1.7842940092086792	-1.6898823976516724	-1.4963213205337524	-1.5649540424346924	-1.4536081552505493	-0.9463804364204407	-1.2400578260421753	-1.2464224100112915	-1.3502321243286133	-1.2988206148147583	-1.4833852052688599	-1.781232476234436	-1.3283281326293945	-1.8385742902755737	-2.3027663230895996
	1.013561878170175	-0.5687210746109486	MBLAC2	Color2 [DarkGray]	1	4		-1.1806203126907349	-0.7784897089004517	-0.27777713537216187	-0.1685493439435959	-0.46710383892059326	-1.084060788154602	-0.23477618396282196	-0.7758848667144775	-1.1774221658706665	-0.43081554770469666	-0.6611956357955933	-1.5061441659927368	-1.7403945922851562	-1.250423550605774	NaN	-1.092058777809143	-1.6349897384643555	-1.1323059797286987	-0.8209663033485413
	0.4885491033534828	0.5166220188140871	MBP	Color2 [DarkGray]	1	4		3.482271194458008	3.7064812183380127	3.390563488006592	2.888272523880005	3.756681442260742	3.9640004634857178	4.784611225128174	4.160780429840088	4.166944980621338	4.230353355407715	4.712505340576172	3.7795259952545166	4.434006690979004	4.451437950134277	3.8017280101776123	4.322439670562744	4.90071964263916	2.4335250854492188	3.9591832160949707
+	1.5291360988938165	1.423263955116272	MCAM	Color2 [DarkGray]	1	4		-2.715542793273926	-3.5586230754852295	NaN	NaN	-2.760835647583008	-1.379202961921692	-0.8504053950309753	-1.426459550857544	-2.148904323577881	-2.2732741832733154	-1.6611956357955933	-2.5878283977508545	-2.40130615234375	-2.166640520095825	-1.63282310962677	-1.4335981607437134	-1.6387910842895508	-2.6565141677856445	-1.2073683738708496
	-0	NaN	MCCC2	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.077056407928467	-3.2859811782836914	-3.501540184020996	-2.2971415519714355
+	2.813412036535522	-1.4385975748300552	MCTS1	Color2 [DarkGray]	1	4		-0.5787840485572815	-0.6725565195083618	-0.09711213409900665	-0.15240363776683807	-0.5039538145065308	NaN	-1.8565927743911743	-1.053290605545044	NaN	-0.4802034795284271	-0.7067364454269409	-1.4382778406143188	-2.9289350509643555	-1.2122632265090942	-1.5475159883499146	-2.405216693878174	-1.8694543838500977	-1.433059573173523	NaN
+	2.01902139906908	-0.956053686141968	MDH1	Color2 [DarkGray]	1	4		5.563686370849609	5.124252796173096	5.400100231170654	5.3634843826293945	5.170302867889404	4.716761589050293	4.739226818084717	5.272922515869141	5.214496612548828	5.665924072265625	5.613581657409668	5.198428153991699	5.566415786743164	5.48447322845459	5.14485502243042	4.0771403312683105	4.736258506774902	3.9787473678588867	4.097135066986084
	0.18631046377171262	0.2683343827724456	MDH2	Color2 [DarkGray]	1	4		3.570920944213867	0.5468734502792358	2.4234251976013184	2.0408718585968018	2.1772613525390625	1.4913328886032104	3.0834686756134033	2.214562177658081	2.847130298614502	1.8843270540237427	1.1639748811721802	2.462937593460083	2.729079246520996	2.7796504497528076	2.354146718978882	2.5637736320495605	2.520125389099121	1.9339133501052856	2.697327136993408
	1.0373241229152452	-0.5438138146419078	ME1	Color2 [DarkGray]	1	4		0.004275255836546421	-0.5402017831802368	0.581308901309967	0.5296384692192078	-0.05687988921999931	-0.41638100147247314	-0.10480085760354996	0.046724073588848114	-0.09788570553064346	0.19910159707069397	-0.14532266557216644	-0.09167349338531494	0.264252632856369	0.1755446195602417	-0.21179307997226715	-0.5341583490371704	-0.8125276565551758	-0.007870602421462536	-0.43394333124160767
	-0	NaN	ME2	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.820246934890747	-2.2911810874938965	-1.966440200805664	-2.9344987869262695	-1.6625208854675293
	-0	NaN	MESDC2	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	0.1284864991903305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.18421496450901031	-0.13064953684806824	1.1358100175857544	-0.3868861794471741
	1.4017804951792416	0.32817530632019043	METAP2	Color2 [DarkGray]	1	4		-2.5239219665527344	-2.62766432762146	NaN	-2.801708936691284	-2.1101694107055664	-2.387697458267212	NaN	-2.043131113052368	-2.3175463676452637	NaN	NaN	NaN	NaN	-2.0585224628448486	-2.4346964359283447	-2.1855034828186035	NaN	NaN	-2.348569393157959
+	3.0353396742482404	2.6906927863756813	METTL7A	Color2 [DarkGray]	1	4		-0.5565882325172424	-0.8042351007461548	-1.2991061210632324	NaN	0.37553131580352783	1.3780583143234253	0.5058911442756653	0.15692877769470215	0.05813254788517952	0.5366899371147156	0.4305669367313385	-0.5600830316543579	-0.15198424458503723	NaN	0.900436282157898	1.6797345876693726	1.6244220733642578	2.8229188919067383	1.9927363395690918
