GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
59 Ensembl source identifiers supplied in the input file:pink_Module.txt
59 source identifiers meeting the filter linked to a Ensembl ID.
30 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
976 Genes linked to a term.
The z score is based on an N of 976 and a R of 30 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Proximal tubule bicarbonate reclamation:KEGG-hsa04964	0	11	25	0.0	44.0	-0.593676766147	1.0	1.0
Pancreatic cancer:KEGG-hsa05212	0	11	87	0.0	12.6436781609	-0.593676766147	1.0	1.0
Glycine, serine and threonine metabolism:KEGG-hsa00260	0	11	35	0.0	31.4285714286	-0.593676766147	1.0	1.0
Endometrial cancer:KEGG-hsa05213	0	11	68	0.0	16.1764705882	-0.593676766147	1.0	1.0
Alanine, aspartate and glutamate metabolism:KEGG-hsa00250	0	11	34	0.0	32.3529411765	-0.593676766147	1.0	1.0
Lysine degradation:KEGG-hsa00310	0	12	56	0.0	21.4285714286	-0.620396691461	1.0	1.0
Leishmaniasis:KEGG-hsa05140	0	12	167	0.0	7.18562874251	-0.620396691461	1.0	1.0
Butanoate metabolism:KEGG-hsa00650	0	12	32	0.0	37.5	-0.620396691461	1.0	1.0
Aldosterone-regulated sodium reabsorption:KEGG-hsa04960	0	12	47	0.0	25.5319148936	-0.620396691461	1.0	1.0
Tryptophan metabolism:KEGG-hsa00380	0	13	43	0.0	30.2325581395	-0.646064532057	1.0	1.0
Small cell lung cancer:KEGG-hsa05222	0	13	106	0.0	12.2641509434	-0.646064532057	1.0	1.0
Progesterone-mediated oocyte maturation:KEGG-hsa04914	0	13	94	0.0	13.829787234	-0.646064532057	1.0	1.0
Hepatitis C:KEGG-hsa05160	0	13	165	0.0	7.87878787879	-0.646064532057	1.0	1.0
Fructose and mannose metabolism:KEGG-hsa00051	0	13	39	0.0	33.3333333333	-0.646064532057	1.0	1.0
Apoptosis:KEGG-hsa04210	0	13	114	0.0	11.4035087719	-0.646064532057	1.0	1.0
beta-Alanine metabolism:KEGG-hsa00410	0	14	28	0.0	50.0	-0.670801227774	1.0	1.0
Prostate cancer:KEGG-hsa05215	0	14	105	0.0	13.3333333333	-0.670801227774	1.0	1.0
Prion diseases:KEGG-hsa05020	0	14	55	0.0	25.4545454545	-0.670801227774	1.0	1.0
Mineral absorption:KEGG-hsa04978	0	14	56	0.0	25.0	-0.670801227774	1.0	1.0
