ID	Symbol	Name	Species	Date	Remarks
23293	SMG6	Smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)	Hs	11/03/2015	
409	ARRB2	arrestin, beta 2	Hs	11/03/2015	
408	ARRB1	arrestin, beta 1	Hs	11/03/2015	
100128564	UNQ353	GKGM353	Hs	11/03/2015	
128408	BHLHE23	basic helix-loop-helix family, member e23	Hs	11/03/2015	
23089	PEG10	paternally expressed 10	Hs	11/03/2015	
55028	C17orf80	chromosome 17 open reading frame 80	Hs	11/03/2015	
55024	BANK1	B-cell scaffold protein with ankyrin repeats 1	Hs	11/03/2015	
55027	HEATR3	HEAT repeat containing 3	Hs	11/03/2015	
55026	FAM70A	family with sequence similarity 70, member A	Hs	11/03/2015	
55020	TTC38	tetratricopeptide repeat domain 38	Hs	11/03/2015	
55023	PHIP	pleckstrin homology domain interacting protein	Hs	11/03/2015	
440498	LOC440498	heat shock factor binding protein 1-like	Hs	11/03/2015	
100129482	ZNF37B	zinc finger protein 37B	Hs	11/03/2015	
653264	LOC653264	hypothetical LOC653264	Hs	11/03/2015	
27143	KIAA1274	KIAA1274	Hs	11/03/2015	
255631	COL24A1	collagen, type XXIV, alpha 1	Hs	11/03/2015	
27141	CIDEB	cell death-inducing DFFA-like effector b	Hs	11/03/2015	
51619	UBE2D4	ubiquitin-conjugating enzyme E2D 4 (putative)	Hs	11/03/2015	
27147	DENND2A	DENN/MADD domain containing 2A	Hs	11/03/2015	
27146	FAM184B	family with sequence similarity 184, member B	Hs	11/03/2015	
27145	FILIP1	filamin A interacting protein 1	Hs	11/03/2015	
51611	DPH5	DPH5 homolog (S. cerevisiae)	Hs	11/03/2015	
51616	TAF9B	TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa	Hs	11/03/2015	
51617	HMP19	HMP19 protein	Hs	11/03/2015	
51614	ERGIC3	ERGIC and golgi 3	Hs	11/03/2015	
339983	NAT8L	N-acetyltransferase 8-like (GCN5-related, putative)	Hs	11/03/2015	
339988	LOC339988	hypothetical protein LOC339988	Hs	11/03/2015	
196463	PLBD2	phospholipase B domain containing 2	Hs	11/03/2015	
140881	DEFB129	defensin, beta 129	Hs	11/03/2015	
140880	CST11	cystatin 11	Hs	11/03/2015	
140883	ZNF280B	zinc finger protein 280B	Hs	11/03/2015	
140885	SIRPA	signal-regulatory protein alpha	Hs	11/03/2015	
100093698	LOC100093698	unknown transcript	Hs	11/03/2015	
140886	PABPC5	poly(A) binding protein, cytoplasmic 5	Hs	11/03/2015	
390882	OR7G2	olfactory receptor, family 7, subfamily G, member 2	Hs	11/03/2015	
641339	ZNF674	zinc finger family member 674	Hs	11/03/2015	
441179	LOC441179	hypothetical LOC441179	Hs	11/03/2015	
441178	LOC441178	hypothetical LOC441178	Hs	11/03/2015	
441177	LOC441177	hypothetical LOC441177	Hs	11/03/2015	
441172	FLJ46906	hypothetical protein LOC441172	Hs	11/03/2015	
7336	UBE2V2	ubiquitin-conjugating enzyme E2 variant 2	Hs	11/03/2015	
7335	UBE2V1	ubiquitin-conjugating enzyme E2 variant 1	Hs	11/03/2015	
84069	PLEKHN1	pleckstrin homology domain containing, family N member 1	Hs	11/03/2015	
84068	SLC10A7	solute carrier family 10 (sodium/bile acid cotransporter family), member 7	Hs	11/03/2015	
644037	LOC644037	hypothetical LOC644037	Hs	11/03/2015	
84063	KIRREL2	kin of IRRE like 2 (Drosophila)	Hs	11/03/2015	
84062	DTNBP1	dystrobrevin binding protein 1	Hs	11/03/2015	
84061	MAGT1	magnesium transporter 1	Hs	11/03/2015	
84060	C7orf64	chromosome 7 open reading frame 64	Hs	11/03/2015	
84067	FAM160A2	family with sequence similarity 160, member A2	Hs	11/03/2015	
84066	C1orf49	chromosome 1 open reading frame 49	Hs	11/03/2015	
84065	TMEM222	transmembrane protein 222	Hs	11/03/2015	
84064	HDHD2	haloacid dehalogenase-like hydrolase domain containing 2	Hs	11/03/2015	
120586	OR8I2	olfactory receptor, family 8, subfamily I, member 2	Hs	11/03/2015	
83598	LUZPP1	leucine zipper protein pseudogene 1	Hs	11/03/2015	
83592	AKR1CL2	aldo-keto reductase family 1, member C-like 2	Hs	11/03/2015	
100130654	LOC100130654	hypothetical protein LOC100130654	Hs	11/03/2015	
83590	TMUB1	transmembrane and ubiquitin-like domain containing 1	Hs	11/03/2015	
83591	THAP2	THAP domain containing, apoptosis associated protein 2	Hs	11/03/2015	
83596	BCL2L12	BCL2-like 12 (proline rich)	Hs	11/03/2015	
83597	RTP3	receptor (chemosensory) transporter protein 3	Hs	11/03/2015	
83594	NUDT12	nudix (nucleoside diphosphate linked moiety X)-type motif 12	Hs	11/03/2015	
83595	SOX7	SRY (sex determining region Y)-box 7	Hs	11/03/2015	
3232	HOXD3	homeobox D3	Hs	11/03/2015	
3233	HOXD4	homeobox D4	Hs	11/03/2015	
3231	HOXD1	homeobox D1	Hs	11/03/2015	
3236	HOXD10	homeobox D10	Hs	11/03/2015	
3237	HOXD11	homeobox D11	Hs	11/03/2015	
3234	HOXD8	homeobox D8	Hs	11/03/2015	
3235	HOXD9	homeobox D9	Hs	11/03/2015	
3238	HOXD12	homeobox D12	Hs	11/03/2015	
3239	HOXD13	homeobox D13	Hs	11/03/2015	
441818	WBP11P1	WW domain binding protein 11 pseudogene 1	Hs	11/03/2015	
641808	FAM185B	family with sequence similarity 185, member B pseudogene	Hs	11/03/2015	
285949	LOC285949	hypothetical protein LOC285949	Hs	11/03/2015	
285944	LOC285944	hypothetical protein LOC285944	Hs	11/03/2015	
285943	LOC285943	Hypothetical protein LOC285943	Hs	11/03/2015	
285941	LOC285941	hypothetical protein LOC285941	Hs	11/03/2015	
100129951	LOC100129951	Hypothetical protein LOC100129951	Hs	11/03/2015	
168667	BMPER	BMP binding endothelial regulator	Hs	11/03/2015	
284018	C17orf58	chromosome 17 open reading frame 58	Hs	11/03/2015	
284013	VMO1	vitelline membrane outer layer 1 homolog (chicken)	Hs	11/03/2015	
284014	LOC284014	hypothetical protein LOC284014	Hs	11/03/2015	
89777	SERPINB12	serpin peptidase inhibitor, clade B (ovalbumin), member 12	Hs	11/03/2015	
399818	METTL10	methyltransferase like 10	Hs	11/03/2015	
399819	FLJ40536	FLJ40536 protein	Hs	11/03/2015	
399814	C10orf120	chromosome 10 open reading frame 120	Hs	11/03/2015	
399815	LOC399815	chromosome 10 open reading frame 88 pseudogene	Hs	11/03/2015	
89778	SERPINB11	serpin peptidase inhibitor, clade B (ovalbumin), member 11 (gene/pseudogene)	Hs	11/03/2015	
5509	PPP1R3D	protein phosphatase 1, regulatory (inhibitor) subunit 3D	Hs	11/03/2015	
5506	PPP1R3A	protein phosphatase 1, regulatory (inhibitor) subunit 3A	Hs	11/03/2015	
5507	PPP1R3C	protein phosphatase 1, regulatory (inhibitor) subunit 3C	Hs	11/03/2015	
5504	PPP1R2	protein phosphatase 1, regulatory (inhibitor) subunit 2	Hs	11/03/2015	
5505	PPP1R2P1	protein phosphatase 1, regulatory (inhibitor) subunit 2 pseudogene 1	Hs	11/03/2015	
5502	PPP1R1A	protein phosphatase 1, regulatory (inhibitor) subunit 1A	Hs	11/03/2015	
5500	PPP1CB	protein phosphatase 1, catalytic subunit, beta isoform	Hs	11/03/2015	
5501	PPP1CC	protein phosphatase 1, catalytic subunit, gamma isoform	Hs	11/03/2015	
343702	XKR7	XK, Kell blood group complex subunit-related family, member 7	Hs	11/03/2015	
653269	LOC653269	similar to protein expressed in prostate, ovary, testis, and placenta 2	Hs	11/03/2015	
540	ATP7B	ATPase, Cu++ transporting, beta polypeptide	Hs	11/03/2015	
546	ATRX	alpha thalassemia/mental retardation syndrome X-linked (RAD54 homolog, S. cerevisiae)	Hs	11/03/2015	
547	KIF1A	kinesin family member 1A	Hs	11/03/2015	
545	ATR	ataxia telangiectasia and Rad3 related	Hs	11/03/2015	
339201	C17orf65	chromosome 17 open reading frame 65	Hs	11/03/2015	
549	AUH	AU RNA binding protein/enoyl-Coenzyme A hydratase	Hs	11/03/2015	
80315	CPEB4	cytoplasmic polyadenylation element binding protein 4	Hs	11/03/2015	
100131298	LOC100131298	PRO1095	Hs	11/03/2015	
138881	OR1L8	olfactory receptor, family 1, subfamily L, member 8	Hs	11/03/2015	
6569	SLC34A1	solute carrier family 34 (sodium phosphate), member 1	Hs	11/03/2015	
6568	SLC17A1	solute carrier family 17 (sodium phosphate), member 1	Hs	11/03/2015	
6565	SLC15A2	solute carrier family 15 (H+/peptide transporter), member 2	Hs	11/03/2015	
647310	LOC647310	Hypothetical LOC647310	Hs	11/03/2015	
6567	SLC16A2	solute carrier family 16, member 2 (monocarboxylic acid transporter 8)	Hs	11/03/2015	
6566	SLC16A1	solute carrier family 16, member 1 (monocarboxylic acid transporter 1)	Hs	11/03/2015	
6561	SLC13A1	solute carrier family 13 (sodium/sulfate symporters), member 1	Hs	11/03/2015	
6560	SLC12A4	solute carrier family 12 (potassium/chloride transporters), member 4	Hs	11/03/2015	
6563	SLC14A1	solute carrier family 14 (urea transporter), member 1 (Kidd blood group)	Hs	11/03/2015	
643401	LOC643401	hypothetical protein LOC643401	Hs	11/03/2015	
80317	ZKSCAN3	zinc finger with KRAB and SCAN domains 3	Hs	11/03/2015	
57577	KIAA1407	KIAA1407	Hs	11/03/2015	
401138	AMTN	amelotin	Hs	11/03/2015	
401135	SYT14L	synaptotagmin XIV-like	Hs	11/03/2015	
401134	LOC401134	hypothetical gene supported by BC040544	Hs	11/03/2015	
401137	C4orf40	chromosome 4 open reading frame 40	Hs	11/03/2015	
80316	PPP1R2P9	protein phosphatase 1, regulatory (inhibitor) subunit 2 pseudogene 9	Hs	11/03/2015	
57573	ZNF471	zinc finger protein 471	Hs	11/03/2015	
100128286	LOC100128286	PRO2300	Hs	11/03/2015	
338557	GPR120	G protein-coupled receptor 120	Hs	11/03/2015	
390437	OR4N5	olfactory receptor, family 4, subfamily N, member 5	Hs	11/03/2015	
57578	KIAA1409	KIAA1409	Hs	11/03/2015	
84809	CROCCL1	ciliary rootlet coiled-coil, rootletin-like 1	Hs	11/03/2015	
84808	C1orf170	chromosome 1 open reading frame 170	Hs	11/03/2015	
84803	AGPAT9	1-acylglycerol-3-phosphate O-acyltransferase 9	Hs	11/03/2015	
84804	MFSD9	major facilitator superfamily domain containing 9	Hs	11/03/2015	
84807	NFKBID	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, delta	Hs	11/03/2015	
646049	LOC646049	hypothetical LOC646049	Hs	11/03/2015	
642757	FLJ32756	hypothetical LOC642757	Hs	11/03/2015	
55367	LRDD	leucine-rich repeats and death domain containing	Hs	11/03/2015	
55364	IMPACT	Impact homolog (mouse)	Hs	11/03/2015	
219927	MRPL21	mitochondrial ribosomal protein L21	Hs	11/03/2015	
7903	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	Hs	11/03/2015	
162239	ZFP1	zinc finger protein 1 homolog (mouse)	Hs	11/03/2015	
285000	LOC285000	hypothetical protein LOC285000	Hs	11/03/2015	
163732	CITED4	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4	Hs	11/03/2015	
200162	SPAG17	sperm associated antigen 17	Hs	11/03/2015	
90246	LOC90246	hypothetical protein LOC90246	Hs	11/03/2015	
90249	UNC5A	unc-5 homolog A (C. elegans)	Hs	11/03/2015	
7993	UBXN8	UBX domain protein 8	Hs	11/03/2015	
7991	TUSC3	tumor suppressor candidate 3	Hs	11/03/2015	
7994	MYST3	MYST histone acetyltransferase (monocytic leukemia) 3	Hs	11/03/2015	
402381	SOHLH1	spermatogenesis and oogenesis specific basic helix-loop-helix 1	Hs	11/03/2015	
100134361	LOC100134361	similar to hCG1811002	Hs	11/03/2015	
100134365	LOC100134365	hypothetical protein LOC100134365	Hs	11/03/2015	
100134364	LOC100134364	hypothetical protein LOC100134364	Hs	11/03/2015	
100134368	LOC100134368	similar to hCG1644121	Hs	11/03/2015	
8639	AOC3	amine oxidase, copper containing 3 (vascular adhesion protein 1)	Hs	11/03/2015	
8638	OASL	2'-5'-oligoadenylate synthetase-like	Hs	11/03/2015	
163183	C19orf46	chromosome 19 open reading frame 46	Hs	11/03/2015	
80008	TMEM156	transmembrane protein 156	Hs	11/03/2015	
284759	SIRPB2	signal-regulatory protein beta 2	Hs	11/03/2015	
80005	DOCK5	dedicator of cytokinesis 5	Hs	11/03/2015	
80004	ESRP2	epithelial splicing regulatory protein 2	Hs	11/03/2015	
80007	C10orf88	chromosome 10 open reading frame 88	Hs	11/03/2015	
80006	C5orf44	chromosome 5 open reading frame 44	Hs	11/03/2015	
80000	KIAA1772	KIAA1772	Hs	11/03/2015	
80003	PCNXL2	pecanex-like 2 (Drosophila)	Hs	11/03/2015	
390885	OR7E18P	olfactory receptor, family 7, subfamily E, member 18 pseudogene	Hs	11/03/2015	
252946	CYorf16	chromosome Y open reading frame 16	Hs	11/03/2015	
390883	OR7G3	olfactory receptor, family 7, subfamily G, member 3	Hs	11/03/2015	
8630	HSD17B6	hydroxysteroid (17-beta) dehydrogenase 6 homolog (mouse)	Hs	11/03/2015	
7337	UBE3A	ubiquitin protein ligase E3A	Hs	11/03/2015	
7334	UBE2N	ubiquitin-conjugating enzyme E2N (UBC13 homolog, yeast)	Hs	11/03/2015	
7332	UBE2L3	ubiquitin-conjugating enzyme E2L 3	Hs	11/03/2015	
54575	UGT1A10	UDP glucuronosyltransferase 1 family, polypeptide A10	Hs	11/03/2015	
54576	UGT1A8	UDP glucuronosyltransferase 1 family, polypeptide A8	Hs	11/03/2015	
54577	UGT1A7	UDP glucuronosyltransferase 1 family, polypeptide A7	Hs	11/03/2015	
54578	UGT1A6	UDP glucuronosyltransferase 1 family, polypeptide A6	Hs	11/03/2015	
54579	UGT1A5	UDP glucuronosyltransferase 1 family, polypeptide A5	Hs	11/03/2015	
388906	LOC388906	hypothetical protein LOC388906	Hs	11/03/2015	
388900	RP1-199H16.1	hypothetical LOC388900	Hs	11/03/2015	
284751	LOC284751	hypothetical LOC284751	Hs	11/03/2015	
284756	C20orf197	chromosome 20 open reading frame 197	Hs	11/03/2015	
284757	LOC284757	hypothetical protein LOC284757	Hs	11/03/2015	
8637	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3	Hs	11/03/2015	
8636	SSNA1	Sjogren syndrome nuclear autoantigen 1	Hs	11/03/2015	
8635	RNASET2	ribonuclease T2	Hs	11/03/2015	
8634	RTCD1	RNA terminal phosphate cyclase domain 1	Hs	11/03/2015	
8633	UNC5C	unc-5 homolog C (C. elegans)	Hs	11/03/2015	
8632	DNAH17	dynein, axonemal, heavy chain 17	Hs	11/03/2015	
8631	SKAP1	src kinase associated phosphoprotein 1	Hs	11/03/2015	
283521	RP11-327P2.4	hypothetical LOC283521	Hs	11/03/2015	
548645	DNAJC25	DnaJ (Hsp40) homolog, subfamily C , member 25	Hs	11/03/2015	
548644	POLR2J3	polymerase (RNA) II (DNA directed) polypeptide J3	Hs	11/03/2015	
100133998	LOC100133998	hypothetical protein LOC100133998	Hs	11/03/2015	
100133991	LOC100133991	similar to hCG1995169	Hs	11/03/2015	
728395	LOC728395	similar to testis specific protein, Y-linked 1	Hs	11/03/2015	
126069	ZNF491	zinc finger protein 491	Hs	11/03/2015	
126068	ZNF441	zinc finger protein 441	Hs	11/03/2015	
728643	LOC728643	heterogeneous nuclear ribonucleoprotein A1 pseudogene	Hs	11/03/2015	
728642	CDC2L2	cell division cycle 2-like 2 (PITSLRE proteins)	Hs	11/03/2015	
728640	LOC728640	family with sequence similarity 133, member B pseudogene	Hs	11/03/2015	
9991	ROD1	ROD1 regulator of differentiation 1 (S. pombe)	Hs	11/03/2015	
9990	SLC12A6	solute carrier family 12 (potassium/chloride transporters), member 6	Hs	11/03/2015	
9993	DGCR2	DiGeorge syndrome critical region gene 2	Hs	11/03/2015	
9992	KCNE2	potassium voltage-gated channel, Isk-related family, member 2	Hs	11/03/2015	
9994	CASP8AP2	caspase 8 associated protein 2	Hs	11/03/2015	
9997	SCO2	SCO cytochrome oxidase deficient homolog 2 (yeast)	Hs	11/03/2015	
28234	SLCO1B3	solute carrier organic anion transporter family, member 1B3	Hs	11/03/2015	
11037	STON1	stonin 1	Hs	11/03/2015	
11034	DSTN	destrin (actin depolymerizing factor)	Hs	11/03/2015	
11035	RIPK3	receptor-interacting serine-threonine kinase 3	Hs	11/03/2015	
11033	ADAP1	ArfGAP with dual PH domains 1	Hs	11/03/2015	
28232	SLCO3A1	solute carrier organic anion transporter family, member 3A1	Hs	11/03/2015	
11039	SMA4	glucuronidase, beta pseudogene	Hs	11/03/2015	
1399	CRKL	v-crk sarcoma virus CT10 oncogene homolog (avian)-like	Hs	11/03/2015	
1398	CRK	v-crk sarcoma virus CT10 oncogene homolog (avian)	Hs	11/03/2015	
1397	CRIP2	cysteine-rich protein 2	Hs	11/03/2015	
1396	CRIP1	cysteine-rich protein 1 (intestinal)	Hs	11/03/2015	
1395	CRHR2	corticotropin releasing hormone receptor 2	Hs	11/03/2015	
1394	CRHR1	corticotropin releasing hormone receptor 1	Hs	11/03/2015	
1392	CRH	corticotropin releasing hormone	Hs	11/03/2015	
1390	CREM	cAMP responsive element modulator	Hs	11/03/2015	
84752	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9	Hs	11/03/2015	
51056	LAP3	leucine aminopeptidase 3	Hs	11/03/2015	
51050	PI15	peptidase inhibitor 15	Hs	11/03/2015	
160518	DENND5B	DENN/MADD domain containing 5B	Hs	11/03/2015	
51052	PRLH	prolactin releasing hormone	Hs	11/03/2015	
51053	GMNN	geminin, DNA replication inhibitor	Hs	11/03/2015	
51058	ZNF691	zinc finger protein 691	Hs	11/03/2015	
51059	FAM135B	family with sequence similarity 135, member B	Hs	11/03/2015	
391358	LOC391358	similar to adrenal gland protein AD-001	Hs	11/03/2015	
158234	RG9MTD3	RNA (guanine-9-) methyltransferase domain containing 3	Hs	11/03/2015	
729513	LOC729513	similar to PI-3-kinase-related kinase SMG-1	Hs	11/03/2015	
729515	C6orf35	chromosome 6 open reading frame 35	Hs	11/03/2015	
2330	FMO5	flavin containing monooxygenase 5	Hs	11/03/2015	
390439	OR11G2	olfactory receptor, family 11, subfamily G, member 2	Hs	11/03/2015	
53981	CPSF2	cleavage and polyadenylation specific factor 2, 100kDa	Hs	11/03/2015	
257218	SHPRH	SNF2 histone linker PHD RING helicase	Hs	11/03/2015	
254312	LOC254312	hypothetical LOC254312	Hs	11/03/2015	
56204	KIAA1370	KIAA1370	Hs	11/03/2015	
56203	LMOD3	leiomodin 3 (fetal)	Hs	11/03/2015	
10169	SERF2	small EDRK-rich factor 2	Hs	11/03/2015	
93979	CPA5	carboxypeptidase A5	Hs	11/03/2015	
93978	CLEC6A	C-type lectin domain family 6, member A	Hs	11/03/2015	
93973	ACTR8	ARP8 actin-related protein 8 homolog (yeast)	Hs	11/03/2015	
93974	ATPIF1	ATPase inhibitory factor 1	Hs	11/03/2015	
26870	RNU1C1	RNA, U1C1 small nuclear	Hs	11/03/2015	
9601	PDIA4	protein disulfide isomerase family A, member 4	Hs	11/03/2015	
9600	PITPNM1	phosphatidylinositol transfer protein, membrane-associated 1	Hs	11/03/2015	
9603	NFE2L3	nuclear factor (erythroid-derived 2)-like 3	Hs	11/03/2015	
9605	C16orf7	chromosome 16 open reading frame 7	Hs	11/03/2015	
9604	RNF14	ring finger protein 14	Hs	11/03/2015	
9607	CARTPT	CART prepropeptide	Hs	11/03/2015	
9609	RAB36	RAB36, member RAS oncogene family	Hs	11/03/2015	
126393	HSPB6	heat shock protein, alpha-crystallin-related, B6	Hs	11/03/2015	
100133171	SPANXB2	SPANX family, member B2	Hs	11/03/2015	
100133175	LRLE1	liver-related low express protein 1	Hs	11/03/2015	
28231	SLCO4A1	solute carrier organic anion transporter family, member 4A1	Hs	11/03/2015	
1807	DPYS	dihydropyrimidinase	Hs	11/03/2015	
1806	DPYD	dihydropyrimidine dehydrogenase	Hs	11/03/2015	
1805	DPT	dermatopontin	Hs	11/03/2015	
1804	DPP6	dipeptidyl-peptidase 6	Hs	11/03/2015	
1803	DPP4	dipeptidyl-peptidase 4	Hs	11/03/2015	
11030	RBPMS	RNA binding protein with multiple splicing	Hs	11/03/2015	
1801	DPH1	DPH1 homolog (S. cerevisiae)	Hs	11/03/2015	
1800	DPEP1	dipeptidase 1 (renal)	Hs	11/03/2015	
11031	RAB31	RAB31, member RAS oncogene family	Hs	11/03/2015	
1809	DPYSL3	dihydropyrimidinase-like 3	Hs	11/03/2015	
1808	DPYSL2	dihydropyrimidinase-like 2	Hs	11/03/2015	
114824	PNMA5	paraneoplastic antigen like 5	Hs	11/03/2015	
730961	LOC730961	hypothetical protein LOC730961	Hs	11/03/2015	
645162	LOC645162	hypothetical LOC645162	Hs	11/03/2015	
645166	LOC645166	lymphocyte-specific protein 1 pseudogene	Hs	11/03/2015	
3337	DNAJB1	DnaJ (Hsp40) homolog, subfamily B, member 1	Hs	11/03/2015	
3336	HSPE1	heat shock 10kDa protein 1 (chaperonin 10)	Hs	11/03/2015	
3339	HSPG2	heparan sulfate proteoglycan 2	Hs	11/03/2015	
3338	DNAJC4	DnaJ (Hsp40) homolog, subfamily C, member 4	Hs	11/03/2015	
339047	LOC339047	hypothetical protein LOC339047	Hs	11/03/2015	
1393	CRHBP	corticotropin releasing hormone binding protein	Hs	11/03/2015	
138716	C9orf23	chromosome 9 open reading frame 23	Hs	11/03/2015	
115677	NOSTRIN	nitric oxide synthase trafficker	Hs	11/03/2015	
375791	C9orf169	chromosome 9 open reading frame 169	Hs	11/03/2015	
375790	AGRN	agrin	Hs	11/03/2015	
147409	DSG4	desmoglein 4	Hs	11/03/2015	
114987	WDR31	WD repeat domain 31	Hs	11/03/2015	
79295	OR5H6	olfactory receptor, family 5, subfamily H, member 6	Hs	11/03/2015	
390436	OR4K17	olfactory receptor, family 4, subfamily K, member 17	Hs	11/03/2015	
79290	OR13A1	olfactory receptor, family 13, subfamily A, member 1	Hs	11/03/2015	
116135	LRRC3B	leucine rich repeat containing 3B	Hs	11/03/2015	
643641	ZNF862	zinc finger protein 862	Hs	11/03/2015	
643648	LOC643648	hypothetical protein LOC643648	Hs	11/03/2015	
653082	ZDHHC11B	Zinc finger, DHHC-type containing 11B	Hs	11/03/2015	
100128233	LOC100128233	hypothetical protein LOC100128233	Hs	11/03/2015	
646508	LOC646508	hypothetical LOC646508	Hs	11/03/2015	
644694	CDRT15L1	CMT1A duplicated region transcript 15-like 1	Hs	11/03/2015	
727963	LOC727963	similar to elongation factor Tu GTP binding domain containing 1	Hs	11/03/2015	
727961	hCG_1776047	hCG1776047	Hs	11/03/2015	
100129550	LOC100129550	hypothetical LOC100129550	Hs	11/03/2015	
25970	SH2B1	SH2B adaptor protein 1	Hs	11/03/2015	
25972	UNC50	unc-50 homolog (C. elegans)	Hs	11/03/2015	
25973	PARS2	prolyl-tRNA synthetase 2, mitochondrial (putative)	Hs	11/03/2015	
25974	MMACHC	methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria	Hs	11/03/2015	
25975	EGFL6	EGF-like-domain, multiple 6	Hs	11/03/2015	
25976	TIPARP	TCDD-inducible poly(ADP-ribose) polymerase	Hs	11/03/2015	
25977	NECAP1	NECAP endocytosis associated 1	Hs	11/03/2015	
25978	CHMP2B	chromatin modifying protein 2B	Hs	11/03/2015	
25979	DHRS7B	dehydrogenase/reductase (SDR family) member 7B	Hs	11/03/2015	
338797	LOC338797	hypothetical LOC338797	Hs	11/03/2015	
338799	LOC338799	hypothetical LOC338799	Hs	11/03/2015	
286121	LOC286121	hypothetical protein LOC286121	Hs	11/03/2015	
286123	LOC286123	hypothetical protein LOC286123	Hs	11/03/2015	
286122	C8orf31	chromosome 8 open reading frame 31	Hs	11/03/2015	
3809	KIR2DS4	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4	Hs	11/03/2015	
3808	KIR2DS3	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 3	Hs	11/03/2015	
286126	LOC286126	hypothetical protein LOC286126	Hs	11/03/2015	
3805	KIR2DL4	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4	Hs	11/03/2015	
3804	KIR2DL3	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 3	Hs	11/03/2015	
