GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
47 Ensembl source identifiers supplied in the input file:salmon_Module.txt
47 source identifiers meeting the filter linked to a Ensembl ID.
27 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
977 Genes linked to a term.
The z score is based on an N of 977 and a R of 27 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Pentose and glucuronate interconversions:KEGG-hsa00040	0	6	38	0.0	15.7894736842	-0.414010159493	1.0	1.0
Jak-STAT signaling pathway:KEGG-hsa04630	0	6	184	0.0	3.26086956522	-0.414010159493	1.0	1.0
Fatty acid elongation in mitochondria:KEGG-hsa00062	0	6	16	0.0	37.5	-0.414010159493	1.0	1.0
Dorso-ventral axis formation:KEGG-hsa04320	0	6	34	0.0	17.6470588235	-0.414010159493	1.0	1.0
Bladder cancer:KEGG-hsa05219	0	6	52	0.0	11.5384615385	-0.414010159493	1.0	1.0
Type II diabetes mellitus:KEGG-hsa04930	0	7	63	0.0	11.1111111111	-0.447412528546	1.0	1.0
Type I diabetes mellitus:KEGG-hsa04940	0	7	167	0.0	4.19161676647	-0.447412528546	1.0	1.0
Porphyrin and chlorophyll metabolism:KEGG-hsa00860	0	7	50	0.0	14.0	-0.447412528546	1.0	1.0
Olfactory transduction:KEGG-hsa04740	0	7	522	0.0	1.34099616858	-0.447412528546	1.0	1.0
NOD-like receptor signaling pathway:KEGG-hsa04621	0	7	78	0.0	8.97435897436	-0.447412528546	1.0	1.0
Glycerolipid metabolism:KEGG-hsa00561	0	7	60	0.0	11.6666666667	-0.447412528546	1.0	1.0
mTOR signaling pathway:KEGG-hsa04150	0	8	62	0.0	12.9032258065	-0.478550851411	1.0	1.0
TGF-beta signaling pathway:KEGG-hsa04350	0	8	94	0.0	8.51063829787	-0.478550851411	1.0	1.0
Systemic lupus erythematosus:KEGG-hsa05322	0	8	247	0.0	3.23886639676	-0.478550851411	1.0	1.0
Nicotinate and nicotinamide metabolism:KEGG-hsa00760	0	8	27	0.0	29.6296296296	-0.478550851411	1.0	1.0
Melanoma:KEGG-hsa05218	0	8	89	0.0	8.98876404494	-0.478550851411	1.0	1.0
Malaria:KEGG-hsa05144	0	8	66	0.0	12.1212121212	-0.478550851411	1.0	1.0
Adipocytokine signaling pathway:KEGG-hsa04920	0	8	92	0.0	8.69565217391	-0.478550851411	1.0	1.0
mRNA surveillance pathway:KEGG-hsa03015	0	9	92	0.0	9.78260869565	-0.50784194025	1.0	1.0
Thyroid cancer:KEGG-hsa05216	0	9	42	0.0	21.4285714286	-0.50784194025	1.0	1.0
SNARE interactions in vesicular transport:KEGG-hsa04130	0	9	38	0.0	23.6842105263	-0.50784194025	1.0	1.0
Pyrimidine metabolism:KEGG-hsa00240	0	9	111	0.0	8.10810810811	-0.50784194025	1.0	1.0
Neuroactive ligand-receptor interaction:KEGG-hsa04080	0	9	291	0.0	3.09278350515	-0.50784194025	1.0	1.0
Colorectal cancer:KEGG-hsa05210	0	9	77	0.0	11.6883116883	-0.50784194025	1.0	1.0
Carbohydrate digestion and absorption:KEGG-hsa04973	0	9	53	0.0	16.9811320755	-0.50784194025	1.0	1.0
Acute myeloid leukemia:KEGG-hsa05221	0	9	72	0.0	12.5	-0.50784194025	1.0	1.0
Phagosome:KEGG-hsa04145	1	59	314	1.69491525424	18.7898089172	-0.51631481868	0.5345	1.0
Toll-like receptor signaling pathway:KEGG-hsa04620	0	10	131	0.0	7.63358778626	-0.535589126277	1.0	1.0
Non-small cell lung cancer:KEGG-hsa05223	0	10	75	0.0	13.3333333333	-0.535589126277	1.0	1.0
Histidine metabolism:KEGG-hsa00340	0	10	30	0.0	33.3333333333	-0.535589126277	1.0	1.0
Complement and coagulation cascades:KEGG-hsa04610	0	10	119	0.0	8.40336134454	-0.535589126277	1.0	1.0
Chronic myeloid leukemia:KEGG-hsa05220	0	10	92	0.0	10.8695652174	-0.535589126277	1.0	1.0
Cell cycle:KEGG-hsa04110	0	10	140	0.0	7.14285714286	-0.535589126277	1.0	1.0
Staphylococcus aureus infection:KEGG-hsa05150	0	11	173	0.0	6.35838150289	-0.562021290252	1.0	1.0
Proximal tubule bicarbonate reclamation:KEGG-hsa04964	0	11	25	0.0	44.0	-0.562021290252	1.0	1.0
Pancreatic cancer:KEGG-hsa05212	0	11	87	0.0	12.6436781609	-0.562021290252	1.0	1.0
Lysine degradation:KEGG-hsa00310	0	12	56	0.0	21.4285714286	-0.587316165414	1.0	1.0
Leishmaniasis:KEGG-hsa05140	0	12	167	0.0	7.18562874251	-0.587316165414	1.0	1.0
Collecting duct acid secretion:KEGG-hsa04966	0	12	36	0.0	33.3333333333	-0.587316165414	1.0	1.0
Butanoate metabolism:KEGG-hsa00650	0	12	32	0.0	37.5	-0.587316165414	1.0	1.0
Aldosterone-regulated sodium reabsorption:KEGG-hsa04960	0	12	47	0.0	25.5319148936	-0.587316165414	1.0	1.0
Tryptophan metabolism:KEGG-hsa00380	0	13	43	0.0	30.2325581395	-0.611615027358	1.0	1.0
Progesterone-mediated oocyte maturation:KEGG-hsa04914	0	13	94	0.0	13.829787234	-0.611615027358	1.0	1.0
Hepatitis C:KEGG-hsa05160	0	13	165	0.0	7.87878787879	-0.611615027358	1.0	1.0
Fructose and mannose metabolism:KEGG-hsa00051	0	13	39	0.0	33.3333333333	-0.611615027358	1.0	1.0
Apoptosis:KEGG-hsa04210	0	13	114	0.0	11.4035087719	-0.611615027358	1.0	1.0
Prostate cancer:KEGG-hsa05215	0	14	105	0.0	13.3333333333	-0.635032368622	1.0	1.0
Mineral absorption:KEGG-hsa04978	0	14	56	0.0	25.0	-0.635032368622	1.0	1.0
Hematopoietic cell lineage:KEGG-hsa04640	0	14	126	0.0	11.1111111111	-0.635032368622	1.0	1.0
