GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
66 Ensembl source identifiers supplied in the input file:greenyellow_Module.txt
66 source identifiers meeting the filter linked to a Ensembl ID.
27 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
762 Genes linked to a term.
The z score is based on an N of 762 and a R of 27 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Androgen receptor signaling pathway:WP138	0	16	91	0.0	17.5824175824	-0.774321144048	0.642	1.0
AGE/RAGE pathway:WP2324	0	16	66	0.0	24.2424242424	-0.774321144048	0.664	1.0
Regulation of Microtubule Cytoskeleton:WP2038	0	17	46	0.0	36.9565217391	-0.79868745909	0.6445	1.0
B Cell Receptor Signaling Pathway:WP23	0	17	99	0.0	17.1717171717	-0.79868745909	0.6475	1.0
Leptin signaling pathway:WP2034	0	18	78	0.0	23.0769230769	-0.822394743351	0.6485	1.0
Ectoderm Differentiation:WP2858	0	18	144	0.0	12.5	-0.822394743351	0.644	1.0
TSH signaling pathway:WP2032	0	22	69	0.0	31.884057971	-0.911645560643	0.615	1.0
Corticotropin-releasing hormone:WP2355	0	23	93	0.0	24.7311827957	-0.932764995661	0.6475	1.0
Primary Focal Segmental Glomerulosclerosis FSGS:WP2572	0	25	73	0.0	34.2465753425	-0.973793343028	0.6325	1.0
Pathogenic Escherichia coli infection:KEGG-hsa05130:WP2272	0	25	55	0.0	45.4545454545	-0.973793343028	0.623	1.0
Cytoplasmic Ribosomal Proteins:WP477	0	26	97	0.0	26.8041237113	-0.993752668209	0.612	1.0
Electron Transport Chain:WP111	0	27	109	0.0	24.7706422018	-1.01337165728	0.6195	1.0
Synaptic Vesicle Pathway:WP2267	0	29	51	0.0	56.862745098	-1.05166531954	0.417	1.0
G Protein Signaling Pathways:WP35	0	31	94	0.0	32.9787234043	-1.08881150034	0.403	1.0
Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412:WP2118	0	31	77	0.0	40.2597402597	-1.08881150034	0.4045	1.0
Spinal Cord Injury:WP2431	0	34	116	0.0	29.3103448276	-1.14262654659	0.407	1.0
Insulin Signaling:WP481	0	36	165	0.0	21.8181818182	-1.17737139722	0.3925	1.0
BDNF signaling pathway:WP2380	0	36	145	0.0	24.8275862069	-1.17737139722	0.3895	1.0
Proteasome Degradation:WP183	0	37	59	0.0	62.7118644068	-1.19443466674	0.405	1.0
Integrin-mediated Cell Adhesion:WP185	0	38	103	0.0	36.8932038835	-1.21130373439	0.3935	1.0
Focal Adhesion:WP306	0	54	190	0.0	28.4210526316	-1.46019478143	0.2625	1.0
