GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
200 Ensembl source identifiers supplied in the input file:blue_Module.txt
200 source identifiers meeting the filter linked to a Ensembl ID.
123 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
977 Genes linked to a term.
The z score is based on an N of 977 and a R of 123 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Olfactory transduction:KEGG-hsa04740	1	7	522	14.2857142857	1.34099616858	0.135695835648	0.587	0.974440251572
Glycerolipid metabolism:KEGG-hsa00561	1	7	60	14.2857142857	11.6666666667	0.135695835648	0.5785	0.974440251572
Amoebiasis:KEGG-hsa05146	4	31	138	12.9032258065	22.4637681159	0.0534737458908	0.9765	1.0
TGF-beta signaling pathway:KEGG-hsa04350	1	8	94	12.5	8.51063829787	-0.00766363082795	0.6385	0.974440251572
Systemic lupus erythematosus:KEGG-hsa05322	1	8	247	12.5	3.23886639676	-0.00766363082795	0.6095	0.974440251572
Melanoma:KEGG-hsa05218	1	8	89	12.5	8.98876404494	-0.00766363082795	0.6215	0.974440251572
Adipocytokine signaling pathway:KEGG-hsa04920	1	8	92	12.5	8.69565217391	-0.00766363082795	0.6105	0.974440251572
Shigellosis:KEGG-hsa05131	3	24	68	12.5	35.2941176471	-0.0133847616335	0.942	1.0
Tuberculosis:KEGG-hsa05152	5	41	288	12.1951219512	14.2361111111	-0.0777446749282	0.996	1.0
Pyruvate metabolism:KEGG-hsa00620	3	25	42	12.0	59.5238095238	-0.0899740834644	0.951	1.0
Melanogenesis:KEGG-hsa04916	3	25	110	12.0	22.7272727273	-0.0899740834644	0.96	1.0
Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120	3	25	83	12.0	30.1204819277	-0.0899740834644	0.952	1.0
mRNA surveillance pathway:KEGG-hsa03015	1	9	92	11.1111111111	9.78260869565	-0.134254186298	0.66	0.974440251572
Neuroactive ligand-receptor interaction:KEGG-hsa04080	1	9	291	11.1111111111	3.09278350515	-0.134254186298	0.668	0.974440251572
Protein processing in endoplasmic reticulum:KEGG-hsa04141	6	51	192	11.7647058824	26.5625	-0.182303353756	0.9975	1.0
Glioma:KEGG-hsa05214	2	18	83	11.1111111111	21.686746988	-0.190752926522	0.8905	1.0
GnRH signaling pathway:KEGG-hsa04912	3	27	107	11.1111111111	25.2336448598	-0.234727698247	0.9665	1.0
Toll-like receptor signaling pathway:KEGG-hsa04620	1	10	131	10.0	7.63358778626	-0.247999440996	0.7125	0.974440251572
Non-small cell lung cancer:KEGG-hsa05223	1	10	75	10.0	13.3333333333	-0.247999440996	0.7	0.974440251572
Chronic myeloid leukemia:KEGG-hsa05220	1	10	92	10.0	10.8695652174	-0.247999440996	0.708	0.974440251572
Vasopressin-regulated water reabsorption:KEGG-hsa04962	2	19	48	10.5263157895	39.5833333333	-0.27364192488	0.909	1.0
Bile secretion:KEGG-hsa04976	2	19	75	10.5263157895	25.3333333333	-0.27364192488	0.905	1.0
Starch and sucrose metabolism:KEGG-hsa00500	1	11	64	9.09090909091	17.1875	-0.351597968349	0.7475	0.987140243902
Staphylococcus aureus infection:KEGG-hsa05150	1	11	173	9.09090909091	6.35838150289	-0.351597968349	0.7315	0.97838125
Proximal tubule bicarbonate reclamation:KEGG-hsa04964	1	11	25	9.09090909091	44.0	-0.351597968349	0.7435	0.987140243902
Phosphatidylinositol signaling system:KEGG-hsa04070	2	20	86	10.0	23.2558139535	-0.352551825589	0.7	0.974440251572
Arginine and proline metabolism:KEGG-hsa00330	2	20	59	10.0	33.8983050847	-0.352551825589	0.684	0.974440251572
Sulfur metabolism:KEGG-hsa00920	0	1	14	0.0	7.14285714286	-0.379510346426	1.0	1.0
Primary immunodeficiency:KEGG-hsa05340	0	1	79	0.0	1.26582278481	-0.379510346426	1.0	1.0
Mismatch repair:KEGG-hsa03430	0	1	30	0.0	3.33333333333	-0.379510346426	1.0	1.0
Lysine biosynthesis:KEGG-hsa00300	0	1	3	0.0	33.3333333333	-0.379510346426	1.0	1.0
Homologous recombination:KEGG-hsa03440	0	1	35	0.0	2.85714285714	-0.379510346426	1.0	1.0
Glycosphingolipid biosynthesis - lacto and neolacto series:KEGG-hsa00601	0	1	26	0.0	3.84615384615	-0.379510346426	1.0	1.0
DNA replication:KEGG-hsa03030	0	1	42	0.0	2.38095238095	-0.379510346426	1.0	1.0
D-Glutamine and D-glutamate metabolism:KEGG-hsa00471	0	1	4	0.0	25.0	-0.379510346426	1.0	1.0
Butirosin and neomycin biosynthesis:KEGG-hsa00524	0	1	6	0.0	16.6666666667	-0.379510346426	1.0	1.0
Basal cell carcinoma:KEGG-hsa05217	0	1	63	0.0	1.5873015873	-0.379510346426	1.0	1.0
Aminoacyl-tRNA biosynthesis:KEGG-hsa00970	0	1	53	0.0	1.88679245283	-0.379510346426	1.0	1.0
Regulation of actin cytoskeleton:KEGG-hsa04810	9	81	234	11.1111111111	34.6153846154	-0.418632330381	0.7565	0.987140243902
Natural killer cell mediated cytotoxicity:KEGG-hsa04650	2	21	409	9.52380952381	5.13447432763	-0.427912989315	0.695	0.974440251572
Aldosterone-regulated sodium reabsorption:KEGG-hsa04960	1	12	47	8.33333333333	25.5319148936	-0.44698163904	0.493	0.974440251572
Endocytosis:KEGG-hsa04144	6	57	270	10.5263157895	21.1111111111	-0.48365101658	0.7225	0.974440251572
Wnt signaling pathway:KEGG-hsa04310	3	31	167	9.67741935484	18.5628742515	-0.496461514481	0.765	0.992181818182
Tryptophan metabolism:KEGG-hsa00380	1	13	43	7.69230769231	30.2325581395	-0.535579085493	0.5355	0.974440251572
