GO-Elite ORA Results
File:
Table:
Database: Based on OBO-Database version: 6/14/2011
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
66 Ensembl source identifiers supplied in the input file:greenyellow_Module.txt
66 source identifiers meeting the filter linked to a Ensembl ID.
65 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
1732 Genes linked to a term.
The z score is based on an N of 1732 and a R of 65 distinct genes in all terms.

Ontology-ID	Ontology Name	Ontology Type	Number Changed	Number Measured	Number in Ontology	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
GO:0010734	negative regulation of protein glutathionylation	biological_process	1	1	1	100.0	100.0	5.06420317979	0.035	1.0
GO:0010732	regulation of protein glutathionylation	biological_process	1	1	1	100.0	100.0	5.06420317979	0.035	1.0
GO:0008967	phosphoglycolate phosphatase activity	molecular_function	1	1	2	100.0	50.0	5.06420317979	0.0465	1.0
GO:0008934	inositol monophosphate 1-phosphatase activity	molecular_function	1	1	3	100.0	33.3333333333	5.06420317979	0.0415	1.0
GO:0008334	histone mRNA metabolic process	biological_process	1	1	24	100.0	4.16666666667	5.06420317979	0.033	1.0
GO:0008124	4-alpha-hydroxytetrahydrobiopterin dehydratase activity	molecular_function	1	1	2	100.0	50.0	5.06420317979	0.037	1.0
GO:0006400	tRNA modification	biological_process	1	1	42	100.0	2.38095238095	5.06420317979	0.033	1.0
GO:0006114	glycerol biosynthetic process	biological_process	1	1	3	100.0	33.3333333333	5.06420317979	0.038	1.0
GO:0006043	glucosamine catabolic process	biological_process	1	1	1	100.0	100.0	5.06420317979	0.035	1.0
GO:0004807	triose-phosphate isomerase activity	molecular_function	1	1	1	100.0	100.0	5.06420317979	0.033	1.0
GO:0004733	pyridoxamine-phosphate oxidase activity	molecular_function	1	1	1	100.0	100.0	5.06420317979	0.0395	1.0
GO:0004673	protein histidine kinase activity	molecular_function	1	1	10	100.0	10.0	5.06420317979	0.0375	1.0
GO:0004618	phosphoglycerate kinase activity	molecular_function	1	1	2	100.0	50.0	5.06420317979	0.038	1.0
GO:0004609	phosphatidylserine decarboxylase activity	molecular_function	1	1	2	100.0	50.0	5.06420317979	0.038	1.0
GO:0004512	inositol-3-phosphate synthase activity	molecular_function	1	1	1	100.0	100.0	5.06420317979	0.032	1.0
GO:0004505	phenylalanine 4-monooxygenase activity	molecular_function	1	1	3	100.0	33.3333333333	5.06420317979	0.037	1.0
GO:0004476	mannose-6-phosphate isomerase activity	molecular_function	1	1	1	100.0	100.0	5.06420317979	0.0345	1.0
GO:0004462	lactoylglutathione lyase activity	molecular_function	1	1	1	100.0	100.0	5.06420317979	0.0445	1.0
GO:0004341	gluconolactonase activity	molecular_function	1	1	1	100.0	100.0	5.06420317979	0.0375	1.0
GO:0004337	geranyltranstransferase activity	molecular_function	1	1	2	100.0	50.0	5.06420317979	0.0375	1.0
GO:0004161	dimethylallyltranstransferase activity	molecular_function	1	1	3	100.0	33.3333333333	5.06420317979	0.0375	1.0
GO:0003934	GTP cyclohydrolase I activity	molecular_function	1	1	2	100.0	50.0	5.06420317979	0.04	1.0
GO:0003933	GTP cyclohydrolase activity	molecular_function	1	1	2	100.0	50.0	5.06420317979	0.04	1.0
GO:0000974	Prp19 complex	cellular_component	1	1	4	100.0	25.0	5.06420317979	0.041	1.0
GO:0005996	monosaccharide metabolic process	biological_process	10	65	217	15.3846153846	29.9539170507	5.02811358961	0.0005	0.146742424242
GO:1901617	organic hydroxy compound biosynthetic process	biological_process	6	28	171	21.4285714286	16.3742690058	4.96012255488	0.0005	0.146742424242
GO:0044723	single-organism carbohydrate metabolic process	biological_process	13	103	637	12.6213592233	16.169544741	4.88178705828	0.0	0.146742424242
GO:0042364	water-soluble vitamin biosynthetic process	biological_process	2	4	8	50.0	50.0	4.87096151627	0.011	1.0
GO:0016805	dipeptidase activity	molecular_function	2	4	13	50.0	30.7692307692	4.87096151627	0.008	1.0
