Ensembl	symbol	GeneOntology
ENSG00000089220	PEBP1	GO:0032549
ENSG00000159251	ACTC1	GO:0032549
ENSG00000175792	RUVBL1	GO:0032549
ENSG00000104388	RAB2A	GO:0032549
ENSG00000189171	S100A13	GO:0008360
ENSG00000149925	ALDOA	GO:0008360
ENSG00000168092	PAFAH1B2	GO:0003847
ENSG00000109971	HSPA8	GO:0006836
ENSG00000170606	HSPA4	GO:0006839
ENSG00000108518	PFN1	GO:0010634
ENSG00000109971	HSPA8	GO:0016818
ENSG00000159251	ACTC1	GO:0016818
ENSG00000175792	RUVBL1	GO:0016818
ENSG00000104388	RAB2A	GO:0016818
ENSG00000140945	CDH13	GO:0010631
ENSG00000108518	PFN1	GO:0010632
ENSG00000113558	SKP1	GO:0019538
ENSG00000197045	GMFB	GO:0019538
ENSG00000185651	UBE2L3	GO:0019538
ENSG00000100380	ST13	GO:0019538
