Ensembl ID	UniGene ID
ENSG00000279010	Hs.436578
ENSG00000279011	Hs.544239
ENSG00000279012	Hs.680163
ENSG00000279013	Hs.557386
ENSG00000279015	Hs.565326
ENSG00000279016	Hs.551041
ENSG00000279019	Hs.676509
ENSG00000279020	Hs.675872
ENSG00000279021	Hs.675726
ENSG00000279022	Hs.587372
ENSG00000279025	Hs.564589
ENSG00000279026	Hs.633160
ENSG00000279028	Hs.623450
ENSG00000279031	Hs.560456
ENSG00000279032	Hs.636932
ENSG00000279033	Hs.745470
ENSG00000279034	Hs.569864
ENSG00000279034	Hs.579434
ENSG00000279035	Hs.67201
ENSG00000279036	Hs.681726
ENSG00000279039	Hs.637129
ENSG00000279041	Hs.666674
ENSG00000279042	Hs.677472
ENSG00000279043	Hs.636430
ENSG00000279044	Hs.693924
ENSG00000279046	Hs.639995
ENSG00000279047	Hs.570900
ENSG00000279047	Hs.588612
ENSG00000279048	Hs.592185
ENSG00000279050	Hs.612027
ENSG00000279051	Hs.690432
ENSG00000279056	Hs.538834
ENSG00000279059	Hs.657992
ENSG00000279065	Hs.381406
ENSG00000279065	Hs.733354
ENSG00000279066	Hs.689403
ENSG00000279067	Hs.544945
ENSG00000279070	Hs.541958
ENSG00000279070	Hs.610427
ENSG00000279071	Hs.674146
ENSG00000279072	Hs.457696
ENSG00000279072	Hs.742131
ENSG00000279075	Hs.737692
ENSG00000279076	Hs.123393
ENSG00000279076	Hs.601877
ENSG00000279078	Hs.657377
ENSG00000279082	Hs.542413
ENSG00000279083	Hs.669815
ENSG00000279086	Hs.533391
ENSG00000279086	Hs.664957
ENSG00000279087	Hs.636053
ENSG00000279089	Hs.668977
ENSG00000279089	Hs.692011
ENSG00000279089	Hs.737872
ENSG00000279090	Hs.443913
ENSG00000279091	Hs.552946
ENSG00000279092	Hs.690608
ENSG00000279093	Hs.502863
ENSG00000279096	Hs.636090
ENSG00000279097	Hs.544258
ENSG00000279098	Hs.690298
ENSG00000279099	Hs.638919
ENSG00000279101	Hs.236896
ENSG00000279103	Hs.736579
ENSG00000279104	Hs.545023
ENSG00000279104	Hs.739418
ENSG00000279105	Hs.582470
ENSG00000279107	Hs.689293
ENSG00000279110	Hs.648268
ENSG00000279111	Hs.553589
ENSG00000279112	Hs.680128
ENSG00000279113	Hs.641732
ENSG00000279116	Hs.504212
ENSG00000279118	Hs.138760
ENSG00000279120	Hs.540476
ENSG00000279125	Hs.544253
ENSG00000279127	Hs.640172
ENSG00000279128	Hs.672520
ENSG00000279130	Hs.142877
ENSG00000279133	Hs.659741
ENSG00000279135	Hs.689282
ENSG00000279136	Hs.531530
ENSG00000279137	Hs.640118
ENSG00000279137	Hs.739800
ENSG00000279138	Hs.638544
ENSG00000279139	Hs.566037
ENSG00000279140	Hs.547975
ENSG00000279141	Hs.609301
ENSG00000279142	Hs.636825
ENSG00000279143	Hs.528477
ENSG00000279145	Hs.513748
ENSG00000279146	Hs.655751
ENSG00000279147	Hs.638473
ENSG00000279148	Hs.572154
ENSG00000279149	Hs.721012
ENSG00000279151	Hs.639115
ENSG00000279153	Hs.577375
ENSG00000279154	Hs.677240
ENSG00000279155	Hs.670566
ENSG00000279156	Hs.542632
ENSG00000279157	Hs.539580
ENSG00000279159	Hs.599417
ENSG00000279159	Hs.629657
ENSG00000279159	Hs.717872
ENSG00000279159	Hs.728746
ENSG00000279160	Hs.608223
ENSG00000279161	Hs.296529
ENSG00000279161	Hs.739246
ENSG00000279164	Hs.447634
ENSG00000279164	Hs.739781
ENSG00000279165	Hs.639845
ENSG00000279166	Hs.676758
ENSG00000279170	Hs.637649
ENSG00000279173	Hs.617071
ENSG00000279179	Hs.404997
ENSG00000279181	Hs.730246
ENSG00000279186	Hs.703018
ENSG00000279187	Hs.689575
ENSG00000279189	Hs.689110
ENSG00000279190	Hs.434673
ENSG00000279191	Hs.635836
ENSG00000279192	Hs.660427
ENSG00000279196	Hs.460618
ENSG00000279196	Hs.676589
ENSG00000279197	Hs.670251
ENSG00000279198	Hs.630806
ENSG00000279198	Hs.631618
ENSG00000279199	Hs.540845
ENSG00000279201	Hs.541959
ENSG00000279202	Hs.689421
ENSG00000279203	Hs.658477
ENSG00000279204	Hs.634436
ENSG00000279205	Hs.562886
ENSG00000279206	Hs.403452
ENSG00000279207	Hs.408371
ENSG00000279207	Hs.638430
ENSG00000279207	Hs.641257
ENSG00000279210	Hs.602261
ENSG00000279214	Hs.679767
ENSG00000279217	Hs.542716
ENSG00000279218	Hs.633050
ENSG00000279218	Hs.739694
ENSG00000279220	Hs.574781
ENSG00000279220	Hs.731781
ENSG00000279221	Hs.679960
ENSG00000279222	Hs.453091
ENSG00000279223	Hs.544828
ENSG00000279225	Hs.592862
ENSG00000279227	Hs.196555
ENSG00000279232	Hs.636047
ENSG00000279232	Hs.719808
ENSG00000279233	Hs.169054
ENSG00000279234	Hs.722633
ENSG00000279235	Hs.35755
ENSG00000279237	Hs.684479
ENSG00000279243	Hs.243861
ENSG00000279245	Hs.391764
ENSG00000279245	Hs.562090
ENSG00000279249	Hs.514338
ENSG00000279250	Hs.658472
ENSG00000279254	Hs.170646
ENSG00000279254	Hs.729391
ENSG00000279255	Hs.722025
ENSG00000279256	Hs.639353
ENSG00000279259	Hs.737788
ENSG00000279260	Hs.553742
ENSG00000279261	Hs.617350
ENSG00000279262	Hs.740082
ENSG00000279263	Hs.690212
ENSG00000279264	Hs.544257
ENSG00000279265	Hs.663241
ENSG00000279266	Hs.185918
ENSG00000279267	Hs.563996
ENSG00000279267	Hs.597220
ENSG00000279267	Hs.598501
ENSG00000279267	Hs.605301
ENSG00000279267	Hs.734164
ENSG00000279270	Hs.553563
ENSG00000279273	Hs.638543
ENSG00000279275	Hs.625331
ENSG00000279276	Hs.684792
ENSG00000279278	Hs.253916
ENSG00000279278	Hs.389631
ENSG00000279278	Hs.529441
ENSG00000279278	Hs.533021
ENSG00000279278	Hs.567841
ENSG00000279278	Hs.614187
ENSG00000279280	Hs.680128
ENSG00000279281	Hs.675201
ENSG00000279284	Hs.116822
ENSG00000279285	Hs.639930
ENSG00000279288	Hs.638440
ENSG00000279288	Hs.739669
ENSG00000279289	Hs.608285
ENSG00000279289	Hs.608561
ENSG00000279289	Hs.648410
ENSG00000279294	Hs.683888
ENSG00000279295	Hs.549841
ENSG00000279299	Hs.538833
ENSG00000279300	Hs.684897
ENSG00000279301	Hs.626619
ENSG00000279302	Hs.632036
ENSG00000279303	Hs.703018
ENSG00000279305	Hs.376338
ENSG00000279306	Hs.679030
ENSG00000279309	Hs.694476
ENSG00000279311	Hs.640001
ENSG00000279312	Hs.649698
ENSG00000279314	Hs.720723
ENSG00000279315	Hs.639999
ENSG00000279317	Hs.653329
ENSG00000279317	Hs.739624
ENSG00000279319	Hs.680558
ENSG00000279320	Hs.553053
ENSG00000279325	Hs.132481
ENSG00000279326	Hs.544968
ENSG00000279328	Hs.610961
ENSG00000279329	Hs.721324
ENSG00000279330	Hs.638357
ENSG00000279330	Hs.739513
ENSG00000279338	Hs.666453
ENSG00000279338	Hs.686770
ENSG00000279338	Hs.693519
ENSG00000279338	Hs.701827
ENSG00000279338	Hs.714168
ENSG00000279340	Hs.684567
ENSG00000279341	Hs.125442
ENSG00000279342	Hs.661469
ENSG00000279347	Hs.679804
ENSG00000279348	Hs.595192
ENSG00000279348	Hs.630594
ENSG00000279349	Hs.692318
ENSG00000279349	Hs.739762
ENSG00000279353	Hs.677369
ENSG00000279355	Hs.664873
ENSG00000279356	Hs.675233
ENSG00000279357	Hs.639987
ENSG00000279358	Hs.689521
ENSG00000279359	Hs.447456
ENSG00000279361	Hs.684495
ENSG00000279364	Hs.5327
ENSG00000279367	Hs.541048
ENSG00000279369	Hs.534931
ENSG00000279370	Hs.543918
ENSG00000279373	Hs.553366
ENSG00000279375	Hs.145256
ENSG00000279378	Hs.659802
ENSG00000279380	Hs.621378
ENSG00000279384	Hs.630962
ENSG00000279385	Hs.626038
ENSG00000279386	Hs.543647
ENSG00000279387	Hs.434165
ENSG00000279387	Hs.739643
ENSG00000279388	Hs.639866
ENSG00000279389	Hs.330073
ENSG00000279389	Hs.738824
ENSG00000279389	Hs.740758
ENSG00000279391	Hs.610976
ENSG00000279393	Hs.189987
ENSG00000279394	Hs.675345
ENSG00000279395	Hs.553623
ENSG00000279396	Hs.745402
ENSG00000279397	Hs.675513
ENSG00000279398	Hs.668595
ENSG00000279399	Hs.710588
ENSG00000279400	Hs.319477
ENSG00000279400	Hs.717845
ENSG00000279401	Hs.640016
ENSG00000279403	Hs.544501
ENSG00000279404	Hs.680566
ENSG00000279407	Hs.686993
ENSG00000279407	Hs.738031
ENSG00000279408	Hs.602456
ENSG00000279408	Hs.739869
ENSG00000279409	Hs.670162
ENSG00000279411	Hs.640012
ENSG00000279412	Hs.679186
ENSG00000279415	Hs.666722
ENSG00000279416	Hs.662075
ENSG00000279417	Hs.646497
ENSG00000279418	Hs.404170
ENSG00000279419	Hs.553134
ENSG00000279419	Hs.588323
ENSG00000279419	Hs.607340
ENSG00000279422	Hs.731592
ENSG00000279423	Hs.629592
ENSG00000279425	Hs.675832
ENSG00000279426	Hs.116179
ENSG00000279427	Hs.132574
ENSG00000279429	Hs.590565
ENSG00000279430	Hs.649555
ENSG00000279430	Hs.735963
ENSG00000279432	Hs.661722
ENSG00000279433	Hs.551982
ENSG00000279433	Hs.685316
ENSG00000279434	Hs.621667
ENSG00000279434	Hs.714221
ENSG00000279439	Hs.661093
ENSG00000279442	Hs.635984
ENSG00000279443	Hs.587604
ENSG00000279444	Hs.577766
ENSG00000279445	Hs.602456
ENSG00000279445	Hs.666555
ENSG00000279446	Hs.640105
ENSG00000279446	Hs.739471
ENSG00000279450	Hs.544228
ENSG00000279452	Hs.560694
ENSG00000279452	Hs.598394
ENSG00000279453	Hs.33519
ENSG00000279456	Hs.601642
ENSG00000279456	Hs.648390
ENSG00000279459	Hs.678851
ENSG00000279460	Hs.640100
ENSG00000279462	Hs.638951
ENSG00000279463	Hs.672208
ENSG00000279464	Hs.633291
ENSG00000279465	Hs.693075
ENSG00000279467	Hs.666448
ENSG00000279469	Hs.87384
ENSG00000279470	Hs.201490
ENSG00000279475	Hs.631488
ENSG00000279476	Hs.677256
ENSG00000279479	Hs.242240
ENSG00000279481	Hs.689172
ENSG00000279482	Hs.633417
ENSG00000279484	Hs.633870
ENSG00000279484	Hs.660788
ENSG00000279485	Hs.689344
ENSG00000279486	Hs.553608
ENSG00000279489	Hs.638488
ENSG00000279489	Hs.737539
ENSG00000279490	Hs.540624
ENSG00000279491	Hs.528437
ENSG00000279495	Hs.661797
ENSG00000279496	Hs.457403
ENSG00000279497	Hs.606202
ENSG00000279499	Hs.250340
ENSG00000279500	Hs.736866
ENSG00000279503	Hs.150487
ENSG00000279505	Hs.551314
ENSG00000279507	Hs.668367
ENSG00000279507	Hs.734399
ENSG00000279508	Hs.474095
ENSG00000279508	Hs.659013
ENSG00000279509	Hs.693489
ENSG00000279511	Hs.638444
ENSG00000279511	Hs.739641
ENSG00000279513	Hs.689412
ENSG00000279514	Hs.553619
ENSG00000279515	Hs.610958
ENSG00000279516	Hs.448583
ENSG00000279517	Hs.632245
ENSG00000279518	Hs.439837
ENSG00000279518	Hs.61103
ENSG00000279518	Hs.737942
ENSG00000279521	Hs.174508
ENSG00000279522	Hs.602531
ENSG00000279522	Hs.735943
ENSG00000279523	Hs.409982
ENSG00000279525	Hs.640049
ENSG00000279526	Hs.660239
ENSG00000279529	Hs.740765
ENSG00000279534	Hs.542617
ENSG00000279535	Hs.701196
ENSG00000279536	Hs.736817
ENSG00000279537	Hs.667540
ENSG00000279539	Hs.711405
ENSG00000279542	Hs.565086
ENSG00000279549	Hs.612893
ENSG00000279551	Hs.680645
ENSG00000279552	Hs.531629
ENSG00000279554	Hs.684793
ENSG00000279555	Hs.685929
ENSG00000279557	Hs.652196
ENSG00000279558	Hs.641794
ENSG00000279559	Hs.693502
ENSG00000279561	Hs.536982
ENSG00000279561	Hs.588423
ENSG00000279561	Hs.736358
ENSG00000279561	Hs.740014
ENSG00000279562	Hs.683468
ENSG00000279563	Hs.660522
ENSG00000279565	Hs.544517
ENSG00000279565	Hs.634357
ENSG00000279566	Hs.534365
ENSG00000279566	Hs.741831
ENSG00000279567	Hs.540901
ENSG00000279568	Hs.626309
ENSG00000279571	Hs.738391
ENSG00000279575	Hs.568836
ENSG00000279578	Hs.633589
ENSG00000279579	Hs.132526
ENSG00000279581	Hs.659837
ENSG00000279583	Hs.669803
ENSG00000279584	Hs.561475
ENSG00000279585	Hs.545957
ENSG00000279586	Hs.695838
ENSG00000279588	Hs.534903
ENSG00000279590	Hs.686493
ENSG00000279591	Hs.682734
ENSG00000279593	Hs.539889
ENSG00000279593	Hs.739430
ENSG00000279594	Hs.303498
ENSG00000279595	Hs.592022
ENSG00000279598	Hs.640473
ENSG00000279599	Hs.671528
ENSG00000279601	Hs.630492
ENSG00000279602	Hs.317080
ENSG00000279606	Hs.680545
ENSG00000279610	Hs.555583
ENSG00000279613	Hs.434707
ENSG00000279616	Hs.667286
ENSG00000279617	Hs.541362
ENSG00000279619	Hs.442498
ENSG00000279620	Hs.689413
ENSG00000279622	Hs.461608
ENSG00000279623	Hs.682361
ENSG00000279625	Hs.538177
ENSG00000279625	Hs.739575
ENSG00000279628	Hs.657985
ENSG00000279628	Hs.740086
ENSG00000279631	Hs.48501
ENSG00000279633	Hs.208125
ENSG00000279633	Hs.629371
ENSG00000279635	Hs.544248
ENSG00000279637	Hs.679985
ENSG00000279638	Hs.482103
ENSG00000279642	Hs.588106
ENSG00000279645	Hs.58690
ENSG00000279655	Hs.128103
ENSG00000279657	Hs.639386
ENSG00000279658	Hs.715027
ENSG00000279659	Hs.679103
ENSG00000279662	Hs.623739
ENSG00000279663	Hs.640162
ENSG00000279663	Hs.739844
ENSG00000279665	Hs.684679
ENSG00000279667	Hs.571901
ENSG00000279669	Hs.637317
ENSG00000279670	Hs.638375
ENSG00000279672	Hs.711081
ENSG00000279674	Hs.653039
ENSG00000279675	Hs.637246
ENSG00000279677	Hs.595274
ENSG00000279678	Hs.693507
ENSG00000279679	Hs.662925
ENSG00000279681	Hs.700229
ENSG00000279682	Hs.640053
ENSG00000279684	Hs.638419
ENSG00000279685	Hs.669307
ENSG00000279685	Hs.712235
ENSG00000279686	Hs.745177
ENSG00000279689	Hs.606665
ENSG00000279694	Hs.346950
ENSG00000279694	Hs.587832
ENSG00000279695	Hs.550143
ENSG00000279696	Hs.651430
ENSG00000279698	Hs.686379
ENSG00000279699	Hs.542741
ENSG00000279700	Hs.664995
ENSG00000279701	Hs.533729
ENSG00000279703	Hs.543392
ENSG00000279704	Hs.695900
ENSG00000279705	Hs.560331
ENSG00000279706	Hs.563612
ENSG00000279706	Hs.632072
ENSG00000279706	Hs.632657
ENSG00000279711	Hs.667492
ENSG00000279713	Hs.712316
ENSG00000279715	Hs.638404
ENSG00000279715	Hs.739522
ENSG00000279715	Hs.739867
ENSG00000279721	Hs.639363
ENSG00000279722	Hs.732612
ENSG00000279725	Hs.527750
ENSG00000279726	Hs.628586
ENSG00000279730	Hs.572262
ENSG00000279732	Hs.649874
ENSG00000279733	Hs.677390
ENSG00000279735	Hs.640307
ENSG00000279737	Hs.157349
ENSG00000279739	Hs.155915
ENSG00000279742	Hs.730329
ENSG00000279743	Hs.690016
ENSG00000279744	Hs.691461
ENSG00000279744	Hs.739453
ENSG00000279745	Hs.664105
ENSG00000279746	Hs.538511
ENSG00000279747	Hs.623801
ENSG00000279749	Hs.616214
ENSG00000279750	Hs.590850
ENSG00000279752	Hs.683656
ENSG00000279754	Hs.638698
ENSG00000279755	Hs.544238
ENSG00000279759	Hs.257008
ENSG00000279761	Hs.553743
ENSG00000279769	Hs.705217
ENSG00000279770	Hs.704121
ENSG00000279771	Hs.640212
ENSG00000279772	Hs.58089
ENSG00000279773	Hs.535148
ENSG00000279774	Hs.333205
ENSG00000279774	Hs.629644
ENSG00000279775	Hs.557392
ENSG00000279776	Hs.677218
ENSG00000279778	Hs.537997
ENSG00000279778	Hs.739691
ENSG00000279779	Hs.578976
ENSG00000279781	Hs.667687
ENSG00000279785	Hs.617347
ENSG00000279786	Hs.675312
ENSG00000279789	Hs.656669
ENSG00000279790	Hs.544546
ENSG00000279791	Hs.327170
ENSG00000279792	Hs.540800
ENSG00000279792	Hs.737956
ENSG00000279795	Hs.641851
ENSG00000279796	Hs.538331
ENSG00000279797	Hs.732367
ENSG00000279798	Hs.622983
ENSG00000279799	Hs.527213
ENSG00000279804	Hs.558935
ENSG00000279804	Hs.700537
ENSG00000279804	Hs.712521
ENSG00000279804	Hs.712522
ENSG00000279805	Hs.554445
ENSG00000279806	Hs.593912
ENSG00000279810	Hs.487207
ENSG00000279811	Hs.739549
ENSG00000279814	Hs.634052
ENSG00000279815	Hs.618953
ENSG00000279816	Hs.654375
ENSG00000279818	Hs.398155
ENSG00000279821	Hs.241429
ENSG00000279822	Hs.640219
ENSG00000279825	Hs.609162
ENSG00000279825	Hs.735231
ENSG00000279827	Hs.666214
ENSG00000279829	Hs.694581
ENSG00000279834	Hs.680608
ENSG00000279834	Hs.739479
ENSG00000279835	Hs.542309
ENSG00000279838	Hs.662668
ENSG00000279839	Hs.689307
ENSG00000279840	Hs.737038
ENSG00000279841	Hs.662343
ENSG00000279842	Hs.460758
ENSG00000279844	Hs.385479
ENSG00000279845	Hs.672532
ENSG00000279846	Hs.736534
ENSG00000279847	Hs.386711
ENSG00000279851	Hs.613108
ENSG00000279852	Hs.637141
ENSG00000279854	Hs.367761
ENSG00000279855	Hs.534470
ENSG00000279856	Hs.548225
ENSG00000279859	Hs.543740
ENSG00000279861	Hs.126938
ENSG00000279863	Hs.673150
ENSG00000279865	Hs.634568
ENSG00000279866	Hs.736100
ENSG00000279869	Hs.552272
ENSG00000279873	Hs.194480
ENSG00000279874	Hs.541798
ENSG00000279875	Hs.539387
ENSG00000279876	Hs.541741
ENSG00000279881	Hs.555244
ENSG00000279883	Hs.623009
ENSG00000279884	Hs.382114
ENSG00000279885	Hs.689454
ENSG00000279887	Hs.621231
ENSG00000279887	Hs.649237
ENSG00000279889	Hs.638388
ENSG00000279891	Hs.679026
ENSG00000279894	Hs.557807
ENSG00000279900	Hs.638718
ENSG00000279901	Hs.689436
ENSG00000279902	Hs.585880
ENSG00000279905	Hs.625919
ENSG00000279907	Hs.640143
ENSG00000279908	Hs.640131
ENSG00000279908	Hs.739582
ENSG00000279910	Hs.640149
ENSG00000279910	Hs.739568
ENSG00000279913	Hs.618700
ENSG00000279917	Hs.689590
ENSG00000279918	Hs.436509
ENSG00000279919	Hs.128325
ENSG00000279922	Hs.554712
ENSG00000279923	Hs.28694
ENSG00000279925	Hs.549851
ENSG00000279926	Hs.150858
ENSG00000279929	Hs.588401
ENSG00000279929	Hs.739801
ENSG00000279931	Hs.60260
ENSG00000279933	Hs.736288
ENSG00000279934	Hs.694476
ENSG00000279935	Hs.97461
ENSG00000279936	Hs.637243
ENSG00000279939	Hs.574008
ENSG00000279940	Hs.681535
ENSG00000279942	Hs.640075
ENSG00000279943	Hs.612733
ENSG00000279943	Hs.727796
ENSG00000279946	Hs.683869
ENSG00000279948	Hs.677101
ENSG00000279949	Hs.130048
ENSG00000279951	Hs.637765
ENSG00000279952	Hs.288238
ENSG00000279953	Hs.691614
ENSG00000279957	Hs.693980
ENSG00000279958	Hs.684636
ENSG00000279960	Hs.544417
ENSG00000279961	Hs.553630
ENSG00000279964	Hs.730448
ENSG00000279965	Hs.134728
ENSG00000279967	Hs.703018
ENSG00000279968	Hs.571054
ENSG00000279969	Hs.582470
ENSG00000279971	Hs.679909
ENSG00000279972	Hs.540034
ENSG00000279974	Hs.579889
ENSG00000279977	Hs.677386
ENSG00000279978	Hs.604200
ENSG00000279978	Hs.623655
ENSG00000279978	Hs.624107
ENSG00000279978	Hs.624198
ENSG00000279978	Hs.655242
ENSG00000279978	Hs.656362
ENSG00000279978	Hs.665299
ENSG00000279978	Hs.678710
ENSG00000279978	Hs.682963
ENSG00000279979	Hs.638749
ENSG00000279980	Hs.592014
ENSG00000279981	Hs.689496
ENSG00000279982	Hs.638527
ENSG00000279988	Hs.496083
ENSG00000279993	Hs.666699
ENSG00000279994	Hs.552262
ENSG00000279995	Hs.566376
ENSG00000279996	Hs.661263
ENSG00000279999	Hs.569748
ENSG00000279999	Hs.733906
ENSG00000280002	Hs.679106
ENSG00000280003	Hs.636271
ENSG00000280005	Hs.608516
ENSG00000280008	Hs.208026
ENSG00000280010	Hs.502672
ENSG00000280010	Hs.739784
ENSG00000280014	Hs.562802
ENSG00000280016	Hs.508282
ENSG00000280017	Hs.544229
ENSG00000280021	Hs.553659
ENSG00000280022	Hs.463190
ENSG00000280027	Hs.562660
ENSG00000280028	Hs.694469
ENSG00000280032	Hs.676584
ENSG00000280032	Hs.739696
ENSG00000280033	Hs.689433
ENSG00000280035	Hs.663667
ENSG00000280037	Hs.550171
ENSG00000280038	Hs.454641
ENSG00000280038	Hs.661190
ENSG00000280038	Hs.728641
ENSG00000280039	Hs.185807
ENSG00000280039	Hs.629826
ENSG00000280040	Hs.563862
ENSG00000280042	Hs.683743
ENSG00000280042	Hs.739817
ENSG00000280044	Hs.684850
ENSG00000280046	Hs.667642
ENSG00000280046	Hs.684079
ENSG00000280046	Hs.735672
ENSG00000280047	Hs.374761
ENSG00000280048	Hs.447527
ENSG00000280053	Hs.640160
ENSG00000280053	Hs.739850
ENSG00000280054	Hs.735743
ENSG00000280055	Hs.629674
ENSG00000280057	Hs.551095
ENSG00000280058	Hs.695856
ENSG00000280059	Hs.637636
ENSG00000280061	Hs.596989
ENSG00000280061	Hs.630654
ENSG00000280063	Hs.679812
ENSG00000280064	Hs.706981
ENSG00000280067	Hs.672797
ENSG00000280067	Hs.673078
ENSG00000280069	Hs.648756
ENSG00000280070	Hs.640179
ENSG00000280073	Hs.627492
ENSG00000280073	Hs.630208
ENSG00000280076	Hs.531264
ENSG00000280077	Hs.231861
ENSG00000280077	Hs.657301
ENSG00000280077	Hs.688000
ENSG00000280078	Hs.635563
ENSG00000280080	Hs.632786
ENSG00000280080	Hs.742347
ENSG00000280081	Hs.130535
ENSG00000280083	Hs.675469
ENSG00000280083	Hs.735572
ENSG00000280086	Hs.635306
ENSG00000280087	Hs.110675
ENSG00000280088	Hs.654953
ENSG00000280089	Hs.693570
ENSG00000280090	Hs.553671
ENSG00000280091	Hs.629386
ENSG00000280094	Hs.553710
ENSG00000280097	Hs.279472
ENSG00000280098	Hs.650508
ENSG00000280099	Hs.105791
ENSG00000280103	Hs.541402
ENSG00000280104	Hs.639958
ENSG00000280105	Hs.638437
ENSG00000280106	Hs.565244
ENSG00000280106	Hs.735624
ENSG00000280107	Hs.633392
ENSG00000280107	Hs.739628
ENSG00000280109	Hs.472492
ENSG00000280109	Hs.682773
ENSG00000280109	Hs.692691
ENSG00000280109	Hs.708534
ENSG00000280111	Hs.603251
ENSG00000280111	Hs.606146
ENSG00000280111	Hs.634699
ENSG00000280111	Hs.634717
ENSG00000280111	Hs.640917
ENSG00000280111	Hs.711709
ENSG00000280113	Hs.538222
ENSG00000280115	Hs.650891
ENSG00000280118	Hs.685323
ENSG00000280120	Hs.734575
ENSG00000280121	Hs.740082
ENSG00000280122	Hs.697241
ENSG00000280123	Hs.30561
ENSG00000280123	Hs.744229
ENSG00000280128	Hs.652210
ENSG00000280129	Hs.735339
ENSG00000280132	Hs.623963
ENSG00000280133	Hs.656677
ENSG00000280135	Hs.587364
ENSG00000280138	Hs.507162
ENSG00000280138	Hs.608973
ENSG00000280138	Hs.611510
ENSG00000280138	Hs.654656
ENSG00000280138	Hs.668808
ENSG00000280138	Hs.686790
ENSG00000280138	Hs.691973
ENSG00000280138	Hs.716992
ENSG00000280139	Hs.543786
ENSG00000280140	Hs.566036
ENSG00000280142	Hs.695846
ENSG00000280143	Hs.732957
ENSG00000280144	Hs.544822
ENSG00000280146	Hs.367761
ENSG00000280149	Hs.667364
ENSG00000280152	Hs.736013
ENSG00000280153	Hs.592051
ENSG00000280153	Hs.604777
ENSG00000280153	Hs.685953
ENSG00000280154	Hs.704474
ENSG00000280155	Hs.544423
ENSG00000280155	Hs.739556
ENSG00000280156	Hs.641616
ENSG00000280157	Hs.610506
ENSG00000280159	Hs.638451
ENSG00000280159	Hs.739504
ENSG00000280161	Hs.659293
ENSG00000280162	Hs.689517
ENSG00000280163	Hs.637132
ENSG00000280173	Hs.682171
ENSG00000280176	Hs.580047
ENSG00000280177	Hs.568007
ENSG00000280180	Hs.638570
ENSG00000280183	Hs.737684
ENSG00000280184	Hs.648061
ENSG00000280185	Hs.544250
ENSG00000280186	Hs.586551
ENSG00000280186	Hs.609802
ENSG00000280186	Hs.735328
ENSG00000280187	Hs.633720
ENSG00000280188	Hs.608775
ENSG00000280189	Hs.437093
ENSG00000280190	Hs.649871
ENSG00000280195	Hs.657751
ENSG00000280196	Hs.623177
ENSG00000280197	Hs.334493
ENSG00000280202	Hs.672404
ENSG00000280204	Hs.553645
ENSG00000280205	Hs.679131
ENSG00000280207	Hs.635104
ENSG00000280211	Hs.620318
ENSG00000280212	Hs.658263
ENSG00000280214	Hs.637197
ENSG00000280216	Hs.658649
ENSG00000280219	Hs.607068
ENSG00000280219	Hs.669396
ENSG00000280220	Hs.443853
ENSG00000280222	Hs.668636
ENSG00000280225	Hs.568312
ENSG00000280228	Hs.454935
ENSG00000280228	Hs.574683
ENSG00000280228	Hs.738692
ENSG00000280229	Hs.434904
ENSG00000280229	Hs.739469
ENSG00000280232	Hs.657979
ENSG00000280235	Hs.684434
ENSG00000280236	Hs.247862
ENSG00000280237	Hs.504370
ENSG00000280239	Hs.661664
ENSG00000280241	Hs.557133
ENSG00000280241	Hs.637069
ENSG00000280241	Hs.638257
ENSG00000280241	Hs.737994
ENSG00000280245	Hs.680552
ENSG00000280250	Hs.244858
ENSG00000280251	Hs.544262
ENSG00000280255	Hs.720359
ENSG00000280257	Hs.673547
ENSG00000280257	Hs.739876
ENSG00000280258	Hs.687747
ENSG00000280259	Hs.667842
ENSG00000280261	Hs.693532
ENSG00000280262	Hs.733937
ENSG00000280263	Hs.730239
ENSG00000280265	Hs.513403
ENSG00000280266	Hs.638373
ENSG00000280269	Hs.656221
ENSG00000280270	Hs.738696
ENSG00000280271	Hs.742507
ENSG00000280272	Hs.607529
ENSG00000280273	Hs.528673
ENSG00000280273	Hs.603618
ENSG00000280274	Hs.649948
ENSG00000280275	Hs.545996
ENSG00000280276	Hs.691160
ENSG00000280277	Hs.640013
ENSG00000280278	Hs.97422
ENSG00000280280	Hs.684573
ENSG00000280281	Hs.640164
ENSG00000280283	Hs.578866
ENSG00000280284	Hs.148162
ENSG00000280285	Hs.677243
ENSG00000280287	Hs.678863
ENSG00000280291	Hs.689232
ENSG00000280294	Hs.181500
ENSG00000280294	Hs.587467
ENSG00000280299	Hs.712419
ENSG00000280300	Hs.736290
ENSG00000280302	Hs.640114
ENSG00000280302	Hs.739891
ENSG00000280304	Hs.672112
ENSG00000280305	Hs.544188
ENSG00000280306	Hs.656497
ENSG00000280309	Hs.383206
ENSG00000280314	Hs.553629
ENSG00000280318	Hs.543797
ENSG00000280319	Hs.547392
