Ensembl ID	HPA ID
ENSG00000074071	HPA042112
ENSG00000074181	44392
ENSG00000074181	5393
ENSG00000074181	CAB005393
ENSG00000074181	HPA044392
ENSG00000074201	17840
ENSG00000074201	31707
ENSG00000074201	31708
ENSG00000074201	32045
ENSG00000074201	CAB017840
ENSG00000074201	HPA031707
ENSG00000074201	HPA031708
ENSG00000074201	HPA032045
ENSG00000074211	42122
ENSG00000074211	42770
ENSG00000074266	12211
ENSG00000074266	46731
ENSG00000074266	CAB012211
ENSG00000074266	HPA046731
ENSG00000074276	12569
ENSG00000074276	17053
ENSG00000074276	HPA012569
ENSG00000074276	HPA017053
ENSG00000074317	2681
ENSG00000074317	35876
ENSG00000074317	CAB002681
ENSG00000074317	HPA035876
ENSG00000074319	4283
ENSG00000074319	6161
ENSG00000074319	CAB004283
ENSG00000074319	HPA006161
ENSG00000074356	13195
ENSG00000074356	8959
ENSG00000074356	HPA008959
ENSG00000074356	HPA013195
ENSG00000074370	10882
ENSG00000074370	7180
ENSG00000074370	CAB010882
ENSG00000074370	HPA007180
ENSG00000074410	25181
ENSG00000074410	62549
ENSG00000074410	8773
ENSG00000074410	CAB025181
ENSG00000074410	CAB062549
ENSG00000074410	HPA008773
ENSG00000074416	11993
ENSG00000074416	11994
ENSG00000074416	HPA011993
ENSG00000074416	HPA011994
ENSG00000074527	49832
ENSG00000074527	HPA049832
ENSG00000074582	37700
ENSG00000074582	37701
ENSG00000074582	HPA037700
ENSG00000074582	HPA037701
ENSG00000074590	27455
ENSG00000074590	57143
ENSG00000074590	HPA027455
ENSG00000074590	HPA057143
ENSG00000074603	8706
ENSG00000074603	HPA008706
ENSG00000074621	39370
ENSG00000074621	HPA039370
ENSG00000074657	15322
ENSG00000074657	HPA015322
ENSG00000074660	35108
ENSG00000074660	HPA035108
ENSG00000074695	2320
ENSG00000074695	37163
ENSG00000074695	CAB037163
ENSG00000074695	HPA002320
ENSG00000074696	14837
ENSG00000074696	HPA014837
ENSG00000074706	28708
ENSG00000074706	HPA028708
ENSG00000074755	31778
ENSG00000074755	31790
ENSG00000074755	HPA031778
ENSG00000074755	HPA031790
ENSG00000074800	18614
ENSG00000074800	CAB018614
ENSG00000074803	14967
ENSG00000074803	18107
ENSG00000074803	HPA014967
ENSG00000074803	HPA018107
ENSG00000074842	41872
ENSG00000074842	46744
ENSG00000074842	HPA041872
ENSG00000074842	HPA046744
ENSG00000074855	49206
ENSG00000074855	HPA049206
ENSG00000074935	32073
ENSG00000074935	32074
ENSG00000074935	HPA032073
ENSG00000074935	HPA032074
ENSG00000074964	26426
ENSG00000074964	26440
ENSG00000074964	28115
ENSG00000074964	HPA026426
ENSG00000074964	HPA026440
ENSG00000074964	HPA028115
ENSG00000074966	43769
ENSG00000074966	HPA043769
ENSG00000075035	13346
ENSG00000075035	HPA013346
ENSG00000075043	16642
ENSG00000075043	HPA016642
ENSG00000075073	12084
ENSG00000075073	HPA012084
ENSG00000075089	38587
ENSG00000075089	38588
ENSG00000075089	HPA038587
ENSG00000075089	HPA038588
ENSG00000075131	39704
ENSG00000075131	58799
ENSG00000075131	HPA039704
ENSG00000075131	HPA058799
ENSG00000075142	19004
ENSG00000075142	HPA019004
ENSG00000075151	25031
ENSG00000075151	25039
ENSG00000075151	25041
ENSG00000075151	HPA025031
ENSG00000075151	HPA025039
ENSG00000075151	HPA025041
ENSG00000075188	56300
ENSG00000075188	HPA056300
ENSG00000075213	29447
ENSG00000075213	52235
ENSG00000075213	HPA029447
ENSG00000075213	HPA052235
ENSG00000075218	49873
ENSG00000075218	60544
ENSG00000075218	HPA049873
ENSG00000075218	HPA060544
ENSG00000075223	42418
ENSG00000075223	HPA042418
ENSG00000075234	29302
ENSG00000075234	HPA029302
ENSG00000075239	4428
ENSG00000075239	7569
ENSG00000075239	HPA004428
ENSG00000075239	HPA007569
ENSG00000075240	29502
ENSG00000075240	HPA029502
ENSG00000075275	52976
ENSG00000075275	HPA052976
ENSG00000075290	36570
ENSG00000075290	HPA036570
ENSG00000075292	36784
ENSG00000075292	HPA036784
ENSG00000075303	55197
ENSG00000075303	HPA055197
ENSG00000075336	10587
ENSG00000075336	51543
ENSG00000075336	HPA010587
ENSG00000075336	HPA051543
ENSG00000075340	34509
ENSG00000075340	34510
ENSG00000075340	9796
ENSG00000075340	CAB009796
ENSG00000075340	HPA034509
ENSG00000075340	HPA034510
ENSG00000075388	11209
ENSG00000075388	HPA011209
ENSG00000075391	18805
ENSG00000075391	20453
ENSG00000075391	HPA018805
ENSG00000075391	HPA020453
ENSG00000075399	23620
ENSG00000075399	7847
ENSG00000075399	HPA007847
ENSG00000075399	HPA023620
ENSG00000075407	3172
ENSG00000075407	HPA003172
ENSG00000075413	24652
ENSG00000075413	HPA024652
ENSG00000075415	45709
ENSG00000075415	HPA045709
ENSG00000075420	7859
ENSG00000075420	HPA007859
ENSG00000075426	13460
ENSG00000075426	4817
ENSG00000075426	CAB013460
ENSG00000075426	HPA004817
ENSG00000075429	50115
ENSG00000075429	HPA050115
ENSG00000075461	60718
ENSG00000075461	HPA060718
ENSG00000075539	31106
ENSG00000075539	31107
ENSG00000075539	HPA031106
ENSG00000075539	HPA031107
ENSG00000075568	17678
ENSG00000075568	17682
ENSG00000075568	HPA017678
ENSG00000075568	HPA017682
ENSG00000075618	121
ENSG00000075618	35991
ENSG00000075618	5723
ENSG00000075618	CAB000121
ENSG00000075618	CAB035991
ENSG00000075618	HPA005723
ENSG00000075624	2621
ENSG00000075624	41264
ENSG00000075624	41271
ENSG00000075624	CAB002621
ENSG00000075624	HPA041264
ENSG00000075624	HPA041271
ENSG00000075643	39412
ENSG00000075643	47958
ENSG00000075643	HPA039412
ENSG00000075643	HPA047958
ENSG00000075651	42396
ENSG00000075651	4527
ENSG00000075651	CAB004527
ENSG00000075651	HPA042396
ENSG00000075673	39526
ENSG00000075673	HPA039526
ENSG00000075702	43255
ENSG00000075702	43639
ENSG00000075702	46468
ENSG00000075702	CAB046468
ENSG00000075702	HPA043255
ENSG00000075702	HPA043639
ENSG00000075711	16307
ENSG00000075711	CAB016307
ENSG00000075785	37131
ENSG00000075785	6964
ENSG00000075785	CAB037131
ENSG00000075785	HPA006964
ENSG00000075790	29215
ENSG00000075790	49694
ENSG00000075790	HPA029215
ENSG00000075790	HPA049694
ENSG00000075826	35882
ENSG00000075826	40819
ENSG00000075826	HPA035882
ENSG00000075826	HPA040819
ENSG00000075856	44322
ENSG00000075856	HPA044322
ENSG00000075884	32125
ENSG00000075884	HPA032125
ENSG00000075886	39247
ENSG00000075886	43684
ENSG00000075886	4972
ENSG00000075886	CAB004972
ENSG00000075886	HPA039247
ENSG00000075886	HPA043684
ENSG00000075891	13024
ENSG00000075891	47704
ENSG00000075891	CAB013024
ENSG00000075891	HPA047704
ENSG00000075914	36182
ENSG00000075914	HPA036182
ENSG00000075945	23738
ENSG00000075945	23742
ENSG00000075945	HPA023738
ENSG00000075945	HPA023742
ENSG00000075975	37559
ENSG00000075975	37560
ENSG00000075975	HPA037559
ENSG00000075975	HPA037560
ENSG00000076003	4818
ENSG00000076003	9577
ENSG00000076003	CAB009577
ENSG00000076003	HPA004818
ENSG00000076043	38450
ENSG00000076043	38451
ENSG00000076043	HPA038450
ENSG00000076043	HPA038451
ENSG00000076053	13993
ENSG00000076053	48003
ENSG00000076053	HPA013993
ENSG00000076053	HPA048003
ENSG00000076067	39225
ENSG00000076067	HPA039225
ENSG00000076108	5782
ENSG00000076108	HPA005782
ENSG00000076201	16845
ENSG00000076201	HPA016845
ENSG00000076242	13294
ENSG00000076242	52707
ENSG00000076242	CAB013294
ENSG00000076242	HPA052707
ENSG00000076248	11605
ENSG00000076248	CAB011605
ENSG00000076258	49100
ENSG00000076258	HPA049100
ENSG00000076321	25034
ENSG00000076321	HPA025034
ENSG00000076344	41692
ENSG00000076344	43039
ENSG00000076344	HPA041692
ENSG00000076344	HPA043039
ENSG00000076351	11614
ENSG00000076351	CAB011614
ENSG00000076356	9763
ENSG00000076356	CAB009763
ENSG00000076382	22008
ENSG00000076382	22479
ENSG00000076382	HPA022008
ENSG00000076382	HPA022479
ENSG00000076513	39488
ENSG00000076513	HPA039488
ENSG00000076554	28427
ENSG00000076554	HPA028427
ENSG00000076555	6554
ENSG00000076555	HPA006554
ENSG00000076604	52377
ENSG00000076604	9055
ENSG00000076604	CAB009055
ENSG00000076604	HPA052377
ENSG00000076641	1632
ENSG00000076641	HPA001632
ENSG00000076650	43430
ENSG00000076650	43604
ENSG00000076650	HPA043430
ENSG00000076650	HPA043604
ENSG00000076662	2498
ENSG00000076662	CAB002498
ENSG00000076685	3751
ENSG00000076685	HPA003751
ENSG00000076706	2147
ENSG00000076706	8848
ENSG00000076706	CAB002147
ENSG00000076706	HPA008848
ENSG00000076716	30836
ENSG00000076716	HPA030836
ENSG00000076770	1584
ENSG00000076770	HPA001584
ENSG00000076826	43830
ENSG00000076826	HPA043830
ENSG00000076864	1922
ENSG00000076864	3851
ENSG00000076864	CAB003851
ENSG00000076864	HPA001922
ENSG00000076928	12924
ENSG00000076928	9502
ENSG00000076928	CAB009502
ENSG00000076928	HPA012924
ENSG00000076944	15564
ENSG00000076944	HPA015564
ENSG00000076984	1633
ENSG00000076984	4262
ENSG00000076984	CAB004262
ENSG00000076984	HPA001633
ENSG00000077009	49909
ENSG00000077009	HPA049909
ENSG00000077044	49101
ENSG00000077044	HPA049101
ENSG00000077063	44654
ENSG00000077063	9151
ENSG00000077063	CAB009151
ENSG00000077063	HPA044654
ENSG00000077080	45126
ENSG00000077080	HPA045126
ENSG00000077092	2617
ENSG00000077092	4174
ENSG00000077092	CAB002617
ENSG00000077092	HPA004174
ENSG00000077097	24120
ENSG00000077097	4601
ENSG00000077097	50441
ENSG00000077097	CAB004601
ENSG00000077097	HPA024120
ENSG00000077097	HPA050441
ENSG00000077147	39609
ENSG00000077147	HPA039609
ENSG00000077150	22098
ENSG00000077150	23900
ENSG00000077150	8422
ENSG00000077150	CAB022098
ENSG00000077150	HPA008422
ENSG00000077150	HPA023900
ENSG00000077152	2831
ENSG00000077152	HPA002831
ENSG00000077157	24171
ENSG00000077157	HPA024171
ENSG00000077157	HPA024640
ENSG00000077232	31111
ENSG00000077232	HPA031111
ENSG00000077235	51617
ENSG00000077235	HPA051617
ENSG00000077238	4451
ENSG00000077238	50124
ENSG00000077238	CAB004451
ENSG00000077238	HPA050124
ENSG00000077254	5719
ENSG00000077254	HPA005719
ENSG00000077264	44791
ENSG00000077264	HPA044791
ENSG00000077274	40383
ENSG00000077274	HPA040383
ENSG00000077279	12243
ENSG00000077279	CAB012243
ENSG00000077312	46440
ENSG00000077312	4652
ENSG00000077312	54834
ENSG00000077312	CAB004652
ENSG00000077312	HPA046440
ENSG00000077312	HPA054834
ENSG00000077327	38440
ENSG00000077327	HPA038440
ENSG00000077348	53150
ENSG00000077348	HPA053150
ENSG00000077380	33836
ENSG00000077380	CAB033836
ENSG00000077420	17009
ENSG00000077420	HPA017009
ENSG00000077454	33298
ENSG00000077454	37667
ENSG00000077454	37668
ENSG00000077454	CAB033298
ENSG00000077454	HPA037667
ENSG00000077454	HPA037668
ENSG00000077458	36608
ENSG00000077458	HPA036608
ENSG00000077498	79
ENSG00000077498	CAB000079
ENSG00000077514	39627
ENSG00000077514	HPA039627
ENSG00000077522	6035
ENSG00000077522	8315
ENSG00000077522	HPA006035
ENSG00000077522	HPA008315
ENSG00000077549	31531
ENSG00000077549	56066
ENSG00000077549	HPA031531
ENSG00000077549	HPA056066
ENSG00000077585	26422
ENSG00000077585	HPA026422
ENSG00000077616	60820
ENSG00000077616	HPA060820
ENSG00000077684	20016
ENSG00000077684	48865
ENSG00000077684	HPA020016
ENSG00000077684	HPA048865
ENSG00000077713	35188
ENSG00000077713	HPA035188
ENSG00000077782	33614
ENSG00000077782	56402
ENSG00000077782	CAB033614
ENSG00000077782	HPA056402
ENSG00000077800	43046
ENSG00000077800	HPA043046
ENSG00000077935	1500
ENSG00000077935	HPA001500
ENSG00000077942	1612
ENSG00000077942	1613
ENSG00000077942	4393
ENSG00000077942	CAB004393
ENSG00000077942	HPA001612
ENSG00000077942	HPA001613
ENSG00000077943	3432
ENSG00000077943	HPA003432
ENSG00000077984	40442
ENSG00000077984	HPA040442
ENSG00000078018	12828
ENSG00000078018	1984
ENSG00000078018	8273
ENSG00000078018	CAB001984
ENSG00000078018	HPA008273
ENSG00000078018	HPA012828
ENSG00000078053	19828
ENSG00000078053	19829
ENSG00000078053	8559
ENSG00000078053	CAB008559
ENSG00000078053	HPA019828
ENSG00000078053	HPA019829
ENSG00000078070	8310
ENSG00000078070	HPA008310
ENSG00000078081	25133
ENSG00000078081	51467
ENSG00000078081	CAB025133
ENSG00000078081	HPA051467
ENSG00000078098	59739
ENSG00000078098	HPA059739
ENSG00000078114	13994
ENSG00000078114	13995
ENSG00000078114	HPA013994
ENSG00000078114	HPA013995
ENSG00000078140	28869
ENSG00000078140	33212
ENSG00000078140	33515
ENSG00000078140	CAB033212
ENSG00000078140	CAB033515
ENSG00000078140	HPA028869
ENSG00000078142	40718
ENSG00000078142	HPA040718
ENSG00000078177	36770
ENSG00000078177	42607
ENSG00000078177	HPA036770
ENSG00000078177	HPA042607
ENSG00000078237	34010
ENSG00000078237	CAB034010
ENSG00000078246	15285
ENSG00000078246	18496
ENSG00000078246	HPA015285
ENSG00000078246	HPA018496
ENSG00000078269	31575
ENSG00000078269	31953
ENSG00000078269	HPA031575
ENSG00000078269	HPA031953
ENSG00000078295	31482
ENSG00000078295	38015
ENSG00000078295	38483
ENSG00000078295	CAB031482
ENSG00000078295	HPA038015
ENSG00000078295	HPA038483
ENSG00000078304	27553
ENSG00000078304	HPA027553
ENSG00000078328	40809
ENSG00000078328	HPA040809
ENSG00000078369	40736
ENSG00000078369	HPA040736
ENSG00000078399	61982
ENSG00000078399	HPA061982
ENSG00000078401	31976
ENSG00000078401	32500
ENSG00000078401	37291
ENSG00000078401	CAB032500
ENSG00000078401	CAB037291
ENSG00000078401	HPA031976
ENSG00000078403	5747
ENSG00000078403	HPA005747
ENSG00000078487	20061
ENSG00000078487	20911
ENSG00000078487	HPA020061
ENSG00000078487	HPA020911
ENSG00000078549	49877
ENSG00000078549	HPA049877
ENSG00000078589	36757
ENSG00000078589	HPA036757
ENSG00000078596	2918
ENSG00000078596	HPA002918
ENSG00000078618	23679
ENSG00000078618	53661
ENSG00000078618	HPA023679
ENSG00000078618	HPA053661
ENSG00000078668	26864
ENSG00000078668	HPA026864
ENSG00000078674	23370
ENSG00000078674	23374
ENSG00000078674	58695
ENSG00000078674	CAB058695
ENSG00000078674	HPA023370
ENSG00000078674	HPA023374
ENSG00000078687	22007
ENSG00000078687	HPA022007
ENSG00000078699	60523
ENSG00000078699	HPA060523
ENSG00000078725	38828
ENSG00000078725	HPA038828
ENSG00000078747	21126
ENSG00000078747	49032
ENSG00000078747	HPA021126
ENSG00000078747	HPA049032
ENSG00000078795	41903
ENSG00000078795	43634
ENSG00000078795	HPA041903
ENSG00000078795	HPA043634
ENSG00000078804	52974
ENSG00000078804	HPA052974
ENSG00000078808	11249
ENSG00000078808	15227
ENSG00000078808	CAB015227
ENSG00000078808	HPA011249
ENSG00000078898	49491
ENSG00000078898	HPA049491
ENSG00000078900	2514
ENSG00000078900	3022
ENSG00000078900	CAB002514
ENSG00000078900	CAB003022
ENSG00000078902	38621
ENSG00000078902	38622
ENSG00000078902	HPA038621
ENSG00000078902	HPA038622
ENSG00000078967	3920
ENSG00000078967	HPA003920
ENSG00000079101	25264
ENSG00000079101	41066
ENSG00000079101	44243
ENSG00000079101	CAB025264
ENSG00000079101	HPA041066
ENSG00000079101	HPA044243
ENSG00000079112	23614
ENSG00000079112	23616
ENSG00000079112	25143
ENSG00000079112	26556
ENSG00000079112	CAB025143
ENSG00000079112	HPA023614
ENSG00000079112	HPA023616
ENSG00000079112	HPA026556
ENSG00000079134	19096
ENSG00000079134	19687
ENSG00000079134	HPA019096
ENSG00000079134	HPA019687
ENSG00000079150	8707
ENSG00000079150	HPA008707
ENSG00000079156	32131
ENSG00000079156	HPA032131
ENSG00000079215	2573
ENSG00000079215	37467
ENSG00000079215	37468
ENSG00000079215	CAB002573
ENSG00000079215	HPA037467
ENSG00000079215	HPA037468
ENSG00000079246	25813
ENSG00000079246	4468
ENSG00000079246	CAB004468
ENSG00000079246	HPA025813
ENSG00000079257	14179
ENSG00000079257	25128
ENSG00000079257	CAB025128
ENSG00000079257	HPA014179
ENSG00000079263	6162
ENSG00000079263	HPA006162
ENSG00000079308	18774
ENSG00000079308	36089
ENSG00000079308	36090
ENSG00000079308	CAB018774
ENSG00000079308	HPA036089
ENSG00000079308	HPA036090
ENSG00000079313	42155
ENSG00000079313	42552
ENSG00000079313	HPA042155
ENSG00000079313	HPA042552
ENSG00000079332	22545
ENSG00000079332	48368
ENSG00000079332	6923
ENSG00000079332	CAB022545
ENSG00000079332	HPA006923
ENSG00000079332	HPA048368
ENSG00000079335	23783
ENSG00000079335	HPA023783
ENSG00000079337	40365
ENSG00000079337	43518
ENSG00000079337	4386
ENSG00000079337	CAB004386
ENSG00000079337	HPA040365
ENSG00000079337	HPA043518
ENSG00000079385	11041
ENSG00000079385	2146
ENSG00000079385	CAB002146
ENSG00000079385	HPA011041
ENSG00000079387	11765
ENSG00000079387	46491
ENSG00000079387	HPA011765
ENSG00000079387	HPA046491
ENSG00000079393	24162
ENSG00000079393	HPA024162
ENSG00000079432	26388
ENSG00000079432	44341
ENSG00000079432	CAB026388
ENSG00000079432	HPA044341
ENSG00000079435	17700
ENSG00000079435	CAB017700
ENSG00000079459	8874
ENSG00000079459	HPA008874
ENSG00000079462	35639
ENSG00000079462	HPA035639
ENSG00000079482	2919
ENSG00000079482	HPA002919
ENSG00000079557	17006
ENSG00000079557	HPA017006
ENSG00000079616	41076
ENSG00000079616	48213
ENSG00000079616	HPA041076
ENSG00000079616	HPA048213
ENSG00000079689	4005
ENSG00000079689	62563
ENSG00000079689	6641
ENSG00000079689	CAB004005
ENSG00000079689	CAB062563
ENSG00000079689	HPA006641
ENSG00000079691	29038
ENSG00000079691	29039
ENSG00000079691	HPA029038
ENSG00000079691	HPA029039
ENSG00000079739	24190
ENSG00000079739	24637
ENSG00000079739	46329
ENSG00000079739	4666
ENSG00000079739	CAB004666
ENSG00000079739	HPA024190
ENSG00000079739	HPA024637
ENSG00000079739	HPA046329
ENSG00000079785	12280
ENSG00000079785	34502
ENSG00000079785	34503
ENSG00000079785	CAB012280
ENSG00000079785	HPA034502
ENSG00000079785	HPA034503
ENSG00000079805	54246
ENSG00000079805	HPA054246
ENSG00000079819	5730
ENSG00000079819	6642
ENSG00000079819	HPA005730
ENSG00000079819	HPA006642
ENSG00000079841	39297
ENSG00000079841	HPA039297
ENSG00000079931	35740
ENSG00000079931	HPA035740
ENSG00000079950	1467
ENSG00000079950	62564
ENSG00000079950	CAB062564
ENSG00000079950	HPA001467
ENSG00000079974	42642
ENSG00000079974	42700
ENSG00000079974	42765
ENSG00000079974	44007
ENSG00000079999	25337
ENSG00000079999	5558
ENSG00000079999	CAB025337
ENSG00000079999	HPA005558
ENSG00000080007	31380
ENSG00000080007	31381
ENSG00000080007	HPA031380
ENSG00000080007	HPA031381
ENSG00000080031	42300
ENSG00000080031	HPA042300
ENSG00000080166	10743
ENSG00000080166	10800
ENSG00000080166	17634
ENSG00000080166	CAB017634
ENSG00000080166	HPA010743
ENSG00000080166	HPA010800
ENSG00000080189	27011
ENSG00000080189	HPA027011
ENSG00000080200	HPA044122
ENSG00000080224	58047
ENSG00000080224	7397
ENSG00000080224	HPA007397
ENSG00000080224	HPA058047
ENSG00000080293	7269
ENSG00000080293	HPA007269
ENSG00000080298	35689
ENSG00000080298	HPA035689
ENSG00000080345	36887
ENSG00000080345	36888
ENSG00000080345	HPA036887
ENSG00000080345	HPA036888
ENSG00000080371	16988
ENSG00000080371	37048
ENSG00000080371	CAB037048
ENSG00000080371	HPA016988
ENSG00000080493	22493
ENSG00000080493	35628
ENSG00000080493	35629
ENSG00000080493	CAB022493
ENSG00000080493	HPA035628
ENSG00000080493	HPA035629
ENSG00000080503	29981
ENSG00000080503	37276
ENSG00000080503	CAB037276
ENSG00000080503	HPA029981
ENSG00000080561	29077
ENSG00000080561	HPA029077
ENSG00000080572	51099
ENSG00000080572	HPA051099
ENSG00000080573	48256
ENSG00000080573	HPA048256
ENSG00000080603	28929
ENSG00000080603	HPA028929
ENSG00000080608	2353
ENSG00000080608	HPA002353
ENSG00000080618	4146
ENSG00000080618	HPA004146
ENSG00000080644	29430
ENSG00000080644	HPA029430
ENSG00000080709	38221
ENSG00000080709	HPA038221
ENSG00000080802	5737
ENSG00000080802	HPA005737
ENSG00000080815	30760
ENSG00000080815	6844
ENSG00000080815	CAB006844
ENSG00000080815	HPA030760
ENSG00000080819	15736
ENSG00000080819	54448
ENSG00000080819	HPA015736
ENSG00000080819	HPA054448
ENSG00000080822	29841
ENSG00000080822	29842
ENSG00000080822	HPA029841
ENSG00000080822	HPA029842
ENSG00000080823	27282
ENSG00000080823	27292
ENSG00000080823	HPA027282
ENSG00000080823	HPA027292
ENSG00000080824	2058
ENSG00000080824	47290
ENSG00000080824	CAB002058
ENSG00000080824	HPA047290
ENSG00000080839	54962
ENSG00000080839	56525
ENSG00000080839	HPA054962
ENSG00000080839	HPA056525
ENSG00000080845	54105
ENSG00000080845	56378
ENSG00000080845	HPA054105
ENSG00000080845	HPA056378
ENSG00000080854	10802
ENSG00000080854	HPA010802
ENSG00000080910	38915
ENSG00000080910	40726
ENSG00000080910	HPA038915
ENSG00000080910	HPA040726
ENSG00000081014	41749
ENSG00000081014	41891
ENSG00000081014	HPA041749
ENSG00000081014	HPA041891
ENSG00000081019	42124
ENSG00000081019	49484
ENSG00000081019	HPA042124
ENSG00000081019	HPA049484
ENSG00000081026	7923
ENSG00000081026	HPA007923
ENSG00000081051	10607
ENSG00000081051	23600
ENSG00000081051	24283
ENSG00000081051	25339
ENSG00000081051	CAB024283
ENSG00000081051	CAB025339
ENSG00000081051	HPA010607
ENSG00000081051	HPA023600
ENSG00000081059	19403
ENSG00000081059	CAB019403
ENSG00000081087	10851
ENSG00000081087	HPA010851
ENSG00000081138	10808
ENSG00000081138	HPA010808
ENSG00000081154	35011
ENSG00000081154	HPA035011
ENSG00000081177	2906
ENSG00000081177	5848
ENSG00000081177	HPA002906
ENSG00000081177	HPA005848
ENSG00000081181	663
ENSG00000081181	9435
ENSG00000081181	CAB009435
ENSG00000081181	HPA000663
ENSG00000081189	5533
ENSG00000081189	HPA005533
ENSG00000081237	2800
ENSG00000081237	440
ENSG00000081237	52
ENSG00000081237	56154
