Ensembl ID	ChEMBL ID
ENSG00000277897	CHEMBL2142
ENSG00000277926	CHEMBL4174
ENSG00000278174	CHEMBL2311231
ENSG00000278183	CHEMBL3004
ENSG00000278195	CHEMBL2028
ENSG00000278232	CHEMBL1800
ENSG00000278365	CHEMBL2363065
ENSG00000278540	CHEMBL3351
ENSG00000278570	CHEMBL4374
ENSG00000278637	CHEMBL5876
ENSG00000278705	CHEMBL5876
