Ensembl ID	PDB ID
ENSG00000036473	1FVO
ENSG00000036473	1OTH
ENSG00000036530	2Q9F
ENSG00000036530	2Q9G
ENSG00000036530	3MDM
ENSG00000036530	3MDR
ENSG00000036530	3MDT
ENSG00000036530	3MDV
ENSG00000036530	4ENH
ENSG00000036530	4FIA
ENSG00000036530	4J14
ENSG00000036549	2FC7
ENSG00000036549	2YUM
ENSG00000036672	2HD5
ENSG00000036672	2IBI
ENSG00000036672	3NHE
ENSG00000036672	3V6C
ENSG00000036672	3V6E
ENSG00000037280	4BSJ
ENSG00000037280	4BSK
ENSG00000037757	4LDQ
ENSG00000037757	4LDR
ENSG00000037897	3CKK
ENSG00000038002	1APY
ENSG00000038002	1APZ
ENSG00000038274	2YDX
ENSG00000038274	2YDY
ENSG00000038295	3EDI
ENSG00000038382	1NTY
ENSG00000038382	2NZ8
ENSG00000039068	1O6S
ENSG00000039068	2O72
ENSG00000039068	2OMT
ENSG00000039068	2OMU
ENSG00000039068	2OMV
ENSG00000039068	2OMX
ENSG00000039068	2OMY
ENSG00000039068	2OMZ
ENSG00000039068	3FF7
ENSG00000039068	3FF8
ENSG00000039068	3L6X
ENSG00000039068	3L6Y
ENSG00000039319	3T7L
ENSG00000039537	3T5O
ENSG00000039537	4A5W
ENSG00000039537	4E0S
ENSG00000039650	2BRF
ENSG00000039650	2W3O
ENSG00000040608	1OZN
ENSG00000040608	1P8T
ENSG00000041353	2F7S
ENSG00000041880	2EOC
ENSG00000041880	3C49
ENSG00000041880	3C4H
ENSG00000041880	3CE0
ENSG00000041880	3FHB
ENSG00000041880	4GV0
ENSG00000041880	4GV2
ENSG00000041880	4GV4
ENSG00000041880	4L6Z
ENSG00000041880	4L70
ENSG00000041880	4L7L
ENSG00000041880	4L7N
ENSG00000041880	4L7O
ENSG00000041880	4L7P
ENSG00000041880	4L7R
ENSG00000041880	4L7U
ENSG00000041982	1TEN
ENSG00000041982	2RB8
ENSG00000041982	2RBL
ENSG00000042088	1JY1
ENSG00000042088	1MU7
ENSG00000042088	1MU9
ENSG00000042088	1NOP
ENSG00000042088	1QZQ
ENSG00000042088	1RFF
ENSG00000042088	1RFI
ENSG00000042088	1RG1
ENSG00000042088	1RG2
ENSG00000042088	1RGT
ENSG00000042088	1RGU
ENSG00000042088	1RH0
ENSG00000042493	1J72
ENSG00000042493	1JHW
ENSG00000043093	3TDU
ENSG00000043093	3TDZ
ENSG00000043462	1H3H
ENSG00000043462	1YWO
ENSG00000043462	2EAP
ENSG00000043462	2ROR
ENSG00000043591	2LSQ
ENSG00000044012	1UYA
ENSG00000044012	1UYB
ENSG00000044090	2JNG
ENSG00000044115	1H6G
ENSG00000044115	4EHP
ENSG00000044115	4IGG
ENSG00000044524	2GSF
ENSG00000044524	2QO2
ENSG00000044524	2QO7
ENSG00000044524	2QO9
ENSG00000044524	2QOB
ENSG00000044524	2QOC
ENSG00000044524	2QOD
ENSG00000044524	2QOF
ENSG00000044524	2QOI
ENSG00000044524	2QOK
ENSG00000044524	2QOL
ENSG00000044524	2QON
ENSG00000044524	2QOO
ENSG00000044524	2QOQ
ENSG00000044524	3DZQ
ENSG00000044524	3FXX
ENSG00000044524	3FY2
ENSG00000044524	4G2F
ENSG00000044524	4GK2
ENSG00000044524	4GK3
ENSG00000044524	4GK4
ENSG00000044574	3IUC
ENSG00000044574	3LDL
ENSG00000044574	3LDN
ENSG00000044574	3LDO
ENSG00000044574	3LDP
ENSG00000046604	2YQG
ENSG00000047188	2YU6
ENSG00000047230	2V4U
ENSG00000047230	2VKT
ENSG00000047230	3IHL
ENSG00000047365	1X40
ENSG00000047365	2COD
ENSG00000047457	1KCW
ENSG00000047457	2J5W
ENSG00000047457	4EJX
ENSG00000047457	4ENZ
ENSG00000047932	2DC2
ENSG00000047932	2LOB
ENSG00000047932	4E34
ENSG00000047932	4E35
ENSG00000047932	4JOE
ENSG00000047932	4JOF
ENSG00000047932	4JOG
ENSG00000047932	4JOH
ENSG00000047932	4JOJ
ENSG00000047932	4JOK
ENSG00000047932	4JOP
ENSG00000047932	4JOR
ENSG00000047932	4K6Y
ENSG00000047932	4K72
ENSG00000047932	4K75
ENSG00000047932	4K76
ENSG00000047932	4K78
ENSG00000047932	4Q6H
ENSG00000047936	3ZBF
ENSG00000048028	2LVA
ENSG00000048392	2VUX
ENSG00000048392	3HF1
ENSG00000048392	4DJN
ENSG00000048462	1OQD
ENSG00000048462	1XU2
ENSG00000048462	2KN1
ENSG00000049130	1EXZ
ENSG00000049130	1SCF
ENSG00000049130	2E9W
ENSG00000049167	4A11
ENSG00000049323	1KSQ
ENSG00000049618	2CXY
ENSG00000049618	2EH9
ENSG00000049759	2LAJ
ENSG00000049759	2LB2
ENSG00000049759	2LTY
ENSG00000049759	2NSQ
ENSG00000049759	2ONI
ENSG00000049759	3JVZ
ENSG00000049759	3JW0
ENSG00000049768	3QRF
ENSG00000049860	1NOU
ENSG00000049860	1NOW
ENSG00000049860	1NP0
ENSG00000049860	1O7A
ENSG00000049860	1QBD
ENSG00000049860	2GJX
ENSG00000049860	2GK1
ENSG00000049860	3LMY
ENSG00000050405	2D8Y
ENSG00000050748	3E7O
ENSG00000050748	3NPC
ENSG00000050820	1WYX
ENSG00000050820	3T6G
ENSG00000051108	1WGD
ENSG00000051128	2P8V
ENSG00000051128	3CVF
ENSG00000051180	1B22
ENSG00000051180	1N0W
ENSG00000051523	1WLP
ENSG00000051620	3R85
ENSG00000051620	3R8J
ENSG00000051620	3R8K
ENSG00000051620	4AYZ
ENSG00000051620	4B0Y
ENSG00000052126	2DKP
ENSG00000052344	3DFJ
ENSG00000052344	3DFL
ENSG00000052344	3E0N
ENSG00000052344	3E0P
ENSG00000052344	3E16
ENSG00000052344	3E1X
ENSG00000052344	3FVF
ENSG00000052344	3GYL
ENSG00000052344	3GYM
ENSG00000052850	2M0C
ENSG00000053371	2BP1
ENSG00000053918	3BJ4
ENSG00000053918	3HFC
ENSG00000053918	3HFE
ENSG00000054116	1SZ7
ENSG00000054116	2C0J
ENSG00000054116	2CFH
ENSG00000054116	3KXC
ENSG00000054148	2AI6
ENSG00000054148	2HW4
ENSG00000054148	2NMM
ENSG00000054148	2OZW
ENSG00000054148	2OZX
ENSG00000054356	2I1Y
ENSG00000054356	2QT7
ENSG00000054356	3N01
ENSG00000054356	3N4W
ENSG00000054356	3NG8
ENSG00000054356	3NP5
ENSG00000054523	2EH0
ENSG00000054611	2QFZ
ENSG00000054654	4DXS
ENSG00000054654	4FI9
ENSG00000055118	1BYW
ENSG00000055118	1UJL
ENSG00000055118	2L0W
ENSG00000055118	2L1M
ENSG00000055118	2L4R
ENSG00000055118	2LE7
ENSG00000055118	4HP9
ENSG00000055118	4HQA
ENSG00000055130	1LDJ
ENSG00000055130	1LDK
ENSG00000055130	1U6G
ENSG00000055130	3RTR
ENSG00000055130	3TDU
ENSG00000055130	3TDZ
ENSG00000055130	4F52
ENSG00000055208	2DAE
ENSG00000055208	2WWZ
ENSG00000055208	2WX0
ENSG00000055208	2WX1
ENSG00000055332	1QU6
ENSG00000055332	2A19
ENSG00000055332	2A1A
ENSG00000055332	3UIU
ENSG00000055609	2YSM
ENSG00000055609	2YUK
ENSG00000055609	3UVL
ENSG00000055609	4ERY
ENSG00000055917	3Q0Q
ENSG00000055917	3Q0R
ENSG00000055917	3Q0S
ENSG00000056558	3M0D
ENSG00000057149	2ZV6
ENSG00000057294	3TT9
ENSG00000057593	1BF9
ENSG00000057593	1CVW
ENSG00000057593	1DAN
ENSG00000057593	1DVA
ENSG00000057593	1F7E
ENSG00000057593	1F7M
ENSG00000057593	1FAK
ENSG00000057593	1FF7
ENSG00000057593	1FFM
ENSG00000057593	1J9C
ENSG00000057593	1JBU
ENSG00000057593	1KLI
ENSG00000057593	1KLJ
ENSG00000057593	1NL8
ENSG00000057593	1O5D
ENSG00000057593	1QFK
ENSG00000057593	1W0Y
ENSG00000057593	1W2K
ENSG00000057593	1W7X
ENSG00000057593	1W8B
ENSG00000057593	1WQV
ENSG00000057593	1WSS
ENSG00000057593	1WTG
ENSG00000057593	1WUN
ENSG00000057593	1WV7
ENSG00000057593	1YGC
ENSG00000057593	1Z6J
ENSG00000057593	2A2Q
ENSG00000057593	2AEI
ENSG00000057593	2AER
ENSG00000057593	2B7D
ENSG00000057593	2B8O
ENSG00000057593	2BZ6
ENSG00000057593	2C4F
ENSG00000057593	2EC9
ENSG00000057593	2F9B
ENSG00000057593	2FIR
ENSG00000057593	2FLB
ENSG00000057593	2FLR
ENSG00000057593	2PUQ
ENSG00000057593	2ZP0
ENSG00000057593	2ZWL
ENSG00000057593	2ZZU
ENSG00000057593	3ELA
ENSG00000057593	3TH2
ENSG00000057593	3TH3
ENSG00000057593	3TH4
ENSG00000057593	4IBL
ENSG00000057593	4ISH
ENSG00000057593	4ISI
ENSG00000057593	4JYU
ENSG00000057593	4JYV
ENSG00000057593	4JZD
ENSG00000057593	4JZE
ENSG00000057593	4JZF
ENSG00000057593	4NA9
ENSG00000057593	4NG9
ENSG00000057593	4NGA
ENSG00000057657	3DAL
ENSG00000057663	4GDK
ENSG00000057663	4GDL
ENSG00000057663	4NAW
ENSG00000058056	2L80
ENSG00000058056	2LBC
ENSG00000058272	2KJY
ENSG00000058404	3BHH
ENSG00000058668	1CFF
ENSG00000058668	2KNE
ENSG00000059122	2RPR
ENSG00000059378	2PQF
ENSG00000059573	2H5G
ENSG00000059588	2HA8
ENSG00000059728	1E91
ENSG00000059728	1G1E
ENSG00000059728	1NLW
ENSG00000059728	1PD7
ENSG00000059728	1S5Q
ENSG00000060069	1J2X
ENSG00000060069	1ONV
ENSG00000060069	2K7L
ENSG00000060709	1WIE
ENSG00000060709	2CSI
ENSG00000060709	2CSP
ENSG00000060709	2CSQ
ENSG00000060971	2IIK
ENSG00000060982	2ABJ
ENSG00000060982	2COG
ENSG00000060982	2COI
ENSG00000060982	2COJ
ENSG00000061273	3C0Y
ENSG00000061273	3C0Z
ENSG00000061273	3C10
ENSG00000061273	3ZNR
ENSG00000061273	3ZNS
ENSG00000061676	3P8C
ENSG00000061676	4N78
ENSG00000061918	2WZ1
ENSG00000061918	3UVJ
ENSG00000061918	4NI2
ENSG00000061936	2E5Z
ENSG00000061936	2E60
ENSG00000061938	1CF4
ENSG00000061938	1U46
ENSG00000061938	1U4D
ENSG00000061938	1U54
ENSG00000061938	3EQP
ENSG00000061938	3EQR
ENSG00000061938	4EWH
ENSG00000061938	4HZR
ENSG00000061938	4HZS
ENSG00000061938	4ID7
ENSG00000062650	4K6J
ENSG00000063046	1WI8
ENSG00000063046	2J76
ENSG00000063177	3J3B
ENSG00000063244	1JMT
ENSG00000063244	1O0P
ENSG00000063244	1OPI
ENSG00000063244	1U2F
ENSG00000063244	2G4B
ENSG00000063244	2HZC
ENSG00000063244	2M0G
ENSG00000063244	2U2F
ENSG00000063244	2YH0
ENSG00000063244	2YH1
ENSG00000063244	3VAF
ENSG00000063244	3VAG
ENSG00000063244	3VAH
ENSG00000063244	3VAI
ENSG00000063244	3VAJ
ENSG00000063244	3VAK
ENSG00000063244	3VAL
ENSG00000063244	3VAM
ENSG00000063244	4FXW
ENSG00000063245	1INZ
ENSG00000063660	4ACR
ENSG00000063660	4AD7
ENSG00000063660	4BWE
ENSG00000063854	1QH3
ENSG00000063854	1QH5
ENSG00000063854	2F50
ENSG00000063978	2EA6
ENSG00000063978	2XEU
ENSG00000063978	4PPE
ENSG00000064012	1F9E
ENSG00000064012	1I4E
ENSG00000064012	1QDU
ENSG00000064012	1QTN
ENSG00000064012	2C2Z
ENSG00000064012	2FUN
ENSG00000064012	2K7Z
ENSG00000064012	2Y1L
ENSG00000064012	3H11
ENSG00000064012	3KJN
ENSG00000064012	3KJQ
ENSG00000064012	4JJ7
ENSG00000064300	3EWV
ENSG00000064309	3D1M
ENSG00000064309	3N1F
ENSG00000064309	3N1Q
ENSG00000064419	4C0O
ENSG00000064419	4C0P
ENSG00000064419	4C0Q
ENSG00000064419	4OL0
ENSG00000064489	1N6J
ENSG00000064489	1TQE
ENSG00000064490	3UXG
ENSG00000064490	3V30
ENSG00000064547	4P0C
ENSG00000064601	1IVY
ENSG00000064601	3BP4
ENSG00000064601	3BP7
ENSG00000064601	3BXN
ENSG00000064601	4AZ0
ENSG00000064601	4AZ3
ENSG00000064601	4CI9
ENSG00000064601	4CIA
ENSG00000064601	4CIB
ENSG00000064601	4MWS
ENSG00000064601	4MWT
ENSG00000064607	1X4P
ENSG00000064652	4AZ9
ENSG00000064655	3GEB
ENSG00000064655	3HB0
ENSG00000064655	3HB1
ENSG00000064655	4EGC
ENSG00000064666	1WYN
ENSG00000064692	2KES
ENSG00000064703	2OXC
ENSG00000064703	3B7G
ENSG00000064886	4AY1
ENSG00000064933	2CS1
ENSG00000064989	3AQF
ENSG00000064989	3N7P
ENSG00000064989	3N7R
ENSG00000064989	3N7S
ENSG00000064995	1BH8
ENSG00000064995	1BH9
ENSG00000064999	2LMR
ENSG00000065000	4AFI
ENSG00000065054	2D11
ENSG00000065054	2HE4
ENSG00000065054	2OCS
ENSG00000065054	4P0C
ENSG00000065135	2IHB
ENSG00000065135	2ODE
ENSG00000065135	2V4Z
ENSG00000065135	4G5O
ENSG00000065135	4G5R
ENSG00000065135	4G5S
ENSG00000065154	1GBN
ENSG00000065154	1OAT
ENSG00000065154	2BYJ
ENSG00000065154	2BYL
ENSG00000065154	2CAN
ENSG00000065154	2OAT
ENSG00000065243	4CRS
ENSG00000065357	1TUZ
ENSG00000065361	1M6B
ENSG00000065361	2L9U
ENSG00000065361	3KEX
ENSG00000065361	3LMG
ENSG00000065361	3P11
ENSG00000065361	4LEO
ENSG00000065361	4OTW
ENSG00000065361	4P59
ENSG00000065427	3BJU
ENSG00000065427	4DPG
ENSG00000065485	4I6X
ENSG00000065491	3DZX
ENSG00000065526	1OW1
ENSG00000065526	2RT5
ENSG00000065526	4P6Q
ENSG00000065534	2CQV
ENSG00000065534	2K0F
ENSG00000065534	2YR3
ENSG00000065559	3ALN
ENSG00000065559	3ALO
ENSG00000065559	3VUT
ENSG00000065613	2J51
ENSG00000065613	2JFL
ENSG00000065613	2JFM
ENSG00000065613	2UV2
ENSG00000065615	3LF5
ENSG00000065621	3Q18
ENSG00000065621	3Q19
ENSG00000065621	3QAG
ENSG00000065675	1XJD
ENSG00000065675	2ENJ
ENSG00000065675	2ENN
ENSG00000065675	2ENZ
ENSG00000065675	2JED
ENSG00000065833	2AW5
ENSG00000065882	3QYE
ENSG00000065911	1ZN4
ENSG00000065978	1H95
ENSG00000065989	2QYK
ENSG00000065989	3I8V
ENSG00000065989	3TVX
ENSG00000066044	3HI9
ENSG00000066044	4ED5
ENSG00000066044	4EGL
ENSG00000066044	4FXV
ENSG00000066135	2GF7
ENSG00000066135	2GFA
ENSG00000066135	2GP3
ENSG00000066135	2GP5
ENSG00000066135	2OQ6
ENSG00000066135	2OQ7
ENSG00000066135	2OS2
ENSG00000066135	2OT7
ENSG00000066135	2OX0
ENSG00000066135	2P5B
ENSG00000066135	2PXJ
ENSG00000066135	2Q8C
ENSG00000066135	2Q8D
ENSG00000066135	2Q8E
ENSG00000066135	2QQR
ENSG00000066135	2QQS
ENSG00000066135	2VD7
ENSG00000066135	2WWJ
ENSG00000066135	2YBK
ENSG00000066135	2YBP
ENSG00000066135	2YBS
ENSG00000066135	3NJY
ENSG00000066135	3PDQ
ENSG00000066135	3RVH
ENSG00000066135	3U4S
ENSG00000066135	4AI9
ENSG00000066135	4BIS
ENSG00000066135	4GD4
ENSG00000066136	1N1J
ENSG00000066136	4AWL
ENSG00000066294	2PKD
ENSG00000066427	1YZB
ENSG00000066427	2AGA
ENSG00000066427	2DOS
ENSG00000066427	2JRI
ENSG00000066427	2KLZ
ENSG00000066468	1DJS
ENSG00000066468	1E0O
ENSG00000066468	1EV2
ENSG00000066468	1GJO
ENSG00000066468	1II4
ENSG00000066468	1IIL
ENSG00000066468	1NUN
ENSG00000066468	1OEC
ENSG00000066468	1WVZ
ENSG00000066468	2FDB
ENSG00000066468	2PSQ
ENSG00000066468	2PVF
ENSG00000066468	2PVY
ENSG00000066468	2PWL
ENSG00000066468	2PY3
ENSG00000066468	2PZ5
ENSG00000066468	2PZP
ENSG00000066468	2PZR
ENSG00000066468	2Q0B
ENSG00000066468	3B2T
ENSG00000066468	3CAF
ENSG00000066468	3CLY
ENSG00000066468	3CU1
ENSG00000066468	3DAR
ENSG00000066468	3EUU
ENSG00000066468	3OJ2
ENSG00000066468	3OJM
ENSG00000066468	3RI1
ENSG00000066468	4J23
ENSG00000066468	4J95
ENSG00000066468	4J96
ENSG00000066468	4J97
ENSG00000066468	4J98
ENSG00000066468	4J99
ENSG00000066629	4CI8
ENSG00000066654	2DIR
ENSG00000066777	3LTL
ENSG00000066827	2ELM
ENSG00000066827	2ELN
ENSG00000066827	2ELO
ENSG00000066827	2ELP
ENSG00000066827	2ELQ
ENSG00000066827	2ELR
ENSG00000066827	2ELS
ENSG00000066827	2ELT
ENSG00000066827	2ELU
ENSG00000066827	2ELV
ENSG00000066827	2RSH
ENSG00000066827	2RSI
ENSG00000066827	2RSJ
ENSG00000066926	1HRK
ENSG00000066926	2HRC
ENSG00000066926	2HRE
ENSG00000066926	2PNJ
ENSG00000066926	2PO5
ENSG00000066926	2PO7
ENSG00000066926	2QD1
ENSG00000066926	2QD2
ENSG00000066926	2QD3
ENSG00000066926	2QD4
ENSG00000066926	2QD5
ENSG00000066926	3AQI
ENSG00000066926	3HCN
ENSG00000066926	3HCO
ENSG00000066926	3HCP
ENSG00000066926	3HCR
ENSG00000066926	3W1W
ENSG00000066926	4F4D
ENSG00000066926	4KLA
ENSG00000066926	4KMM
ENSG00000066926	4MK4
ENSG00000067064	2DHO
ENSG00000067064	2I6K
ENSG00000067064	2ICJ
ENSG00000067064	2ICK
ENSG00000067066	1H5P
ENSG00000067141	1X5F
ENSG00000067141	1X5G
ENSG00000067141	1X5H
ENSG00000067141	1X5I
ENSG00000067141	1X5J
ENSG00000067141	1X5K
ENSG00000067141	3P4L
ENSG00000067182	1EXT
ENSG00000067182	1FT4
ENSG00000067182	1ICH
ENSG00000067182	1NCF
ENSG00000067182	1TNR
ENSG00000067225	1T5A
ENSG00000067225	1ZJH
ENSG00000067225	3BJF
ENSG00000067225	3BJT
ENSG00000067225	3G2G
ENSG00000067225	3GQY
ENSG00000067225	3GR4
ENSG00000067225	3H6O
ENSG00000067225	3ME3
ENSG00000067225	3SRD
ENSG00000067225	3SRF
ENSG00000067225	3SRH
ENSG00000067225	3U2Z
ENSG00000067225	4B2D
ENSG00000067225	4FXF
ENSG00000067225	4FXJ
ENSG00000067225	4G1N
ENSG00000067225	4JPG
ENSG00000067369	1GZH
ENSG00000067369	1KZY
ENSG00000067369	1XNI
ENSG00000067369	2G3R
ENSG00000067369	2IG0
ENSG00000067369	2LVM
ENSG00000067369	3LGF
ENSG00000067369	3LGL
ENSG00000067369	3LH0
ENSG00000067560	1A2B
ENSG00000067560	1CC0
ENSG00000067560	1CXZ
ENSG00000067560	1DPF
ENSG00000067560	1FTN
ENSG00000067560	1KMQ
ENSG00000067560	1LB1
ENSG00000067560	1OW3
ENSG00000067560	1S1C
ENSG00000067560	1TX4
ENSG00000067560	1X86
ENSG00000067560	1XCG
ENSG00000067560	2RGN
ENSG00000067560	3KZ1
ENSG00000067560	3LW8
ENSG00000067560	3LWN
ENSG00000067560	3LXR
ENSG00000067560	3MSX
ENSG00000067560	3T06
ENSG00000067560	4D0N
ENSG00000067596	2EQS
ENSG00000067596	3I4U
ENSG00000067646	1KLR
ENSG00000067646	1KLS
ENSG00000067646	1XRZ
ENSG00000067646	5ZNF
ENSG00000067646	7ZNF
ENSG00000067715	2K45
ENSG00000067715	2K4A
ENSG00000067715	2K8M
ENSG00000067715	2KI6
ENSG00000067715	2LHA
ENSG00000067715	2R83
ENSG00000067715	3F00
ENSG00000067715	3F01
ENSG00000067715	3F04
ENSG00000067715	3F05
ENSG00000067715	4ISQ
ENSG00000067900	1S1C
ENSG00000067900	2ESM
ENSG00000067900	2ETK
ENSG00000067900	2ETR
ENSG00000067900	2V55
ENSG00000067900	3D9V
ENSG00000067900	3NCZ
ENSG00000067900	3NDM
ENSG00000067900	3O0Z
ENSG00000067900	3TV7
ENSG00000067900	3TWJ
ENSG00000067900	3V8S
ENSG00000067900	4L2W
ENSG00000067955	1CL3
ENSG00000067955	1E50
ENSG00000067955	1H9D
ENSG00000067955	4N9F
ENSG00000067992	1Y8N
ENSG00000067992	1Y8O
ENSG00000067992	1Y8P
ENSG00000067992	2PNR
ENSG00000067992	2Q8I
ENSG00000068024	2H8N
ENSG00000068024	2O94
ENSG00000068024	2VQJ
ENSG00000068024	2VQM
ENSG00000068024	2VQO
ENSG00000068024	2VQQ
ENSG00000068024	2VQV
ENSG00000068024	2VQW
ENSG00000068024	3UXG
ENSG00000068024	3UZD
ENSG00000068024	3V31
ENSG00000068024	4CBT
ENSG00000068024	4CBY
ENSG00000068028	2KZU
ENSG00000068078	1RY7
ENSG00000068078	2LZL
ENSG00000068078	4K33
ENSG00000068305	1C7U
ENSG00000068305	1EGW
ENSG00000068305	1LEW
ENSG00000068305	3KOV
ENSG00000068305	3MU6
ENSG00000068305	3P57
ENSG00000068308	3PFY
ENSG00000068308	3TMO
ENSG00000068308	3TMP
ENSG00000068796	2GRY
ENSG00000068831	2MA2
ENSG00000068903	1J8F
ENSG00000068903	3ZGV
ENSG00000068903	4L3O
ENSG00000068976	1Z8D
ENSG00000069020	2W7R
ENSG00000069188	1WF5
ENSG00000069188	1WFN
ENSG00000069188	1WFO
ENSG00000069188	1WIS
ENSG00000069248	1XKS
ENSG00000069248	3CQC
ENSG00000069248	3CQG
ENSG00000069248	3I4R
ENSG00000069329	2R17
ENSG00000069399	1K1A
ENSG00000069399	1K1B
ENSG00000069424	1ZSX
ENSG00000069535	1H8R
ENSG00000069535	1OJ9
ENSG00000069535	1OJA
ENSG00000069535	1OJC
ENSG00000069535	1OJD
ENSG00000069535	1S2Q
ENSG00000069535	1S2Y
ENSG00000069535	1S3B
ENSG00000069535	1S3E
ENSG00000069535	2BK3
ENSG00000069535	2BK4
ENSG00000069535	2BK5
ENSG00000069535	2BYB
ENSG00000069535	2C64
ENSG00000069535	2C65
ENSG00000069535	2C66
ENSG00000069535	2C67
ENSG00000069535	2C70
ENSG00000069535	2C72
ENSG00000069535	2C73
ENSG00000069535	2C75
ENSG00000069535	2C76
ENSG00000069535	2V5Z
ENSG00000069535	2V60
ENSG00000069535	2V61
ENSG00000069535	2VRL
ENSG00000069535	2VRM
ENSG00000069535	2VZ2
ENSG00000069535	2XCG
ENSG00000069535	2XFN
ENSG00000069535	2XFO
ENSG00000069535	2XFP
ENSG00000069535	2XFQ
ENSG00000069535	2XFU
ENSG00000069535	3PO7
ENSG00000069535	3ZYX
ENSG00000069535	4A79
ENSG00000069535	4A7A
ENSG00000069535	4CRT
ENSG00000069667	1N83
ENSG00000069667	1S0X
ENSG00000069764	1LE6
ENSG00000069764	1LE7
ENSG00000069869	2KPZ
ENSG00000069869	2KQ0
ENSG00000069869	2M3O
ENSG00000069869	2XBB
ENSG00000069869	2XBF
ENSG00000069869	3B7Y
ENSG00000069869	4BBN
ENSG00000069869	4BE8
ENSG00000069869	4N7F
ENSG00000069869	4N7H
ENSG00000069956	2I6L
ENSG00000070010	2YUJ
ENSG00000070018	3S2K
ENSG00000070018	3S8V
ENSG00000070018	3S8Z
ENSG00000070018	3S94
ENSG00000070018	3SOB
ENSG00000070018	3SOQ
ENSG00000070018	3SOV
ENSG00000070018	4A0P
ENSG00000070018	4DG6
ENSG00000070018	4NM5
ENSG00000070018	4NM7
ENSG00000070087	1D1J
ENSG00000070159	2B49
ENSG00000070182	1S35
ENSG00000070182	3EDU
ENSG00000070182	3F57
ENSG00000070182	3KBT
ENSG00000070182	3KBU
ENSG00000070182	3LBX
ENSG00000070190	1FAO
ENSG00000070190	1FB8
ENSG00000070193	1NUN
ENSG00000070366	2DOK
ENSG00000070366	2HWW
ENSG00000070366	2HWX
ENSG00000070404	2KCX
ENSG00000070404	3B4V
ENSG00000070404	3SEK
ENSG00000070495	3K2O
ENSG00000070495	3LD8
ENSG00000070495	3LDB
ENSG00000070501	1BPX
ENSG00000070501	1BPY
ENSG00000070501	1BPZ
ENSG00000070501	1MQ2
ENSG00000070501	1MQ3
ENSG00000070501	1TV9
ENSG00000070501	1TVA
ENSG00000070501	1ZJM
ENSG00000070501	1ZJN
ENSG00000070501	1ZQA
ENSG00000070501	1ZQB
ENSG00000070501	1ZQC
ENSG00000070501	1ZQD
ENSG00000070501	1ZQE
ENSG00000070501	1ZQF
ENSG00000070501	1ZQG
ENSG00000070501	1ZQH
ENSG00000070501	1ZQI
ENSG00000070501	1ZQJ
ENSG00000070501	1ZQK
ENSG00000070501	1ZQL
ENSG00000070501	1ZQM
ENSG00000070501	1ZQN
ENSG00000070501	1ZQO
ENSG00000070501	1ZQP
ENSG00000070501	1ZQQ
ENSG00000070501	1ZQR
ENSG00000070501	1ZQS
ENSG00000070501	1ZQT
ENSG00000070501	2FMP
ENSG00000070501	2FMQ
ENSG00000070501	2FMS
ENSG00000070501	2I9G
ENSG00000070501	2ISO
ENSG00000070501	2ISP
ENSG00000070501	2P66
ENSG00000070501	2PXI
ENSG00000070501	3C2K
ENSG00000070501	3C2L
ENSG00000070501	3C2M
ENSG00000070501	3GDX
ENSG00000070501	3ISB
ENSG00000070501	3ISC
ENSG00000070501	3ISD
ENSG00000070501	3JPN
ENSG00000070501	3JPO
ENSG00000070501	3JPP
ENSG00000070501	3JPQ
ENSG00000070501	3JPR
ENSG00000070501	3JPS
ENSG00000070501	3JPT
ENSG00000070501	3LK9
ENSG00000070501	3MBY
ENSG00000070501	3OGU
ENSG00000070501	3RH4
ENSG00000070501	3RH5
ENSG00000070501	3RH6
ENSG00000070501	3RJE
ENSG00000070501	3RJF
ENSG00000070501	3RJG
ENSG00000070501	3RJH
ENSG00000070501	3RJI
ENSG00000070501	3RJJ
ENSG00000070501	3RJK
ENSG00000070501	3TFR
ENSG00000070501	3TFS
ENSG00000070501	4DO9
ENSG00000070501	4DOA
ENSG00000070501	4DOB
ENSG00000070501	4DOC
ENSG00000070501	4F5N
ENSG00000070501	4F5O
ENSG00000070501	4F5P
ENSG00000070501	4F5Q
ENSG00000070501	4F5R
ENSG00000070501	4GXI
ENSG00000070501	4GXJ
ENSG00000070501	4GXK
ENSG00000070501	4JWM
ENSG00000070501	4JWN
ENSG00000070501	4KLD
ENSG00000070501	4KLE
ENSG00000070501	4KLF
ENSG00000070501	4KLG
ENSG00000070501	4KLH
ENSG00000070501	4KLI
ENSG00000070501	4KLJ
ENSG00000070501	4KLL
ENSG00000070501	4KLM
ENSG00000070501	4KLO
ENSG00000070501	4KLQ
ENSG00000070501	4KLS
ENSG00000070501	4KLT
ENSG00000070501	4KLU
ENSG00000070501	4LVS
ENSG00000070501	4M2Y
ENSG00000070501	4M47
ENSG00000070501	4M9G
ENSG00000070501	4M9H
ENSG00000070501	4M9J
ENSG00000070501	4M9L
ENSG00000070501	4M9N
ENSG00000070501	4MF2
ENSG00000070501	4MFC
ENSG00000070501	4MFF
ENSG00000070501	4NLK
ENSG00000070501	4NLN
ENSG00000070501	4NLZ
ENSG00000070501	4NM1
ENSG00000070501	4NM2
ENSG00000070501	4NXZ
ENSG00000070501	4NY8
ENSG00000070501	4O9M
ENSG00000070501	4PPX
ENSG00000070501	7ICE
ENSG00000070501	7ICF
ENSG00000070501	7ICG
ENSG00000070501	7ICH
ENSG00000070501	7ICI
ENSG00000070501	7ICJ
ENSG00000070501	7ICK
ENSG00000070501	7ICL
