Ensembl ID	Vega_gene ID
ENSG00000228028	OTTHUMG00000155671
ENSG00000228029	OTTHUMG00000004804
ENSG00000228030	OTTHUMG00000151445
ENSG00000228031	OTTHUMG00000155708
ENSG00000228033	OTTHUMG00000152413
ENSG00000228034	OTTHUMG00000154079
ENSG00000228035	OTTHUMG00000011974
ENSG00000228036	OTTHUMG00000016753
ENSG00000228037	OTTHUMG00000000819
ENSG00000228038	OTTHUMG00000020315
ENSG00000228039	OTTHUMG00000166616
ENSG00000228040	OTTHUMG00000012134
ENSG00000228041	OTTHUMG00000021915
ENSG00000228042	OTTHUMG00000022198
ENSG00000228043	OTTHUMG00000153614
ENSG00000228044	OTTHUMG00000037980
ENSG00000228045	OTTHUMG00000150091
ENSG00000228046	OTTHUMG00000020095
ENSG00000228048	OTTHUMG00000144164
ENSG00000228049	OTTHUMG00000150388
ENSG00000228050	OTTHUMG00000151044
ENSG00000228051	OTTHUMG00000021905
ENSG00000228053	OTTHUMG00000020477
ENSG00000228054	OTTHUMG00000042362
ENSG00000228055	OTTHUMG00000018674
ENSG00000228056	OTTHUMG00000009021
ENSG00000228057	OTTHUMG00000039678
ENSG00000228058	OTTHUMG00000037758
ENSG00000228060	OTTHUMG00000009098
ENSG00000228061	OTTHUMG00000142920
ENSG00000228063	OTTHUMG00000041228
ENSG00000228064	OTTHUMG00000153782
ENSG00000228065	OTTHUMG00000018330
ENSG00000228067	OTTHUMG00000036749
ENSG00000228069	OTTHUMG00000020215
ENSG00000228071	OTTHUMG00000158115
ENSG00000228072	OTTHUMG00000000399
ENSG00000228073	OTTHUMG00000154303
ENSG00000228074	OTTHUMG00000017163
ENSG00000228075	OTTHUMG00000180124
ENSG00000228076	OTTHUMG00000011230
ENSG00000228078	OTTHUMG00000031245
ENSG00000228079	OTTHUMG00000152631
ENSG00000228080	OTTHUMG00000139006
ENSG00000228081	OTTHUMG00000036165
ENSG00000228082	OTTHUMG00000015276
ENSG00000228083	OTTHUMG00000019665
ENSG00000228084	OTTHUMG00000010804
ENSG00000228085	OTTHUMG00000155975
ENSG00000228086	OTTHUMG00000010986
ENSG00000228089	OTTHUMG00000022418
ENSG00000228090	OTTHUMG00000149292
ENSG00000228092	OTTHUMG00000018540
ENSG00000228095	OTTHUMG00000020118
ENSG00000228097	OTTHUMG00000019478
ENSG00000228098	OTTHUMG00000153733
ENSG00000228099	OTTHUMG00000014095
ENSG00000228100	OTTHUMG00000153138
ENSG00000228102	OTTHUMG00000148888
ENSG00000228104	OTTHUMG00000149963
ENSG00000228105	OTTHUMG00000002707
ENSG00000228106	OTTHUMG00000037767
ENSG00000228107	OTTHUMG00000086612
ENSG00000228108	OTTHUMG00000152417
ENSG00000228109	OTTHUMG00000155519
ENSG00000228110	OTTHUMG00000036393
ENSG00000228111	OTTHUMG00000154803
ENSG00000228112	OTTHUMG00000155867
ENSG00000228113	OTTHUMG00000153895
ENSG00000228115	OTTHUMG00000019429
ENSG00000228116	OTTHUMG00000149119
ENSG00000228118	OTTHUMG00000132241
ENSG00000228120	OTTHUMG00000086844
ENSG00000228121	OTTHUMG00000008378
ENSG00000228122	OTTHUMG00000147347
ENSG00000228123	OTTHUMG00000020096
ENSG00000228124	OTTHUMG00000015204
ENSG00000228125	OTTHUMG00000021742
ENSG00000228126	OTTHUMG00000035849
ENSG00000228127	OTTHUMG00000012009
ENSG00000228128	OTTHUMG00000137402
ENSG00000228130	OTTHUMG00000149258
ENSG00000228131	OTTHUMG00000152353
ENSG00000228132	OTTHUMG00000019517
ENSG00000228133	OTTHUMG00000132193
ENSG00000228134	OTTHUMG00000153672
ENSG00000228135	OTTHUMG00000154664
ENSG00000228136	OTTHUMG00000066714
ENSG00000228137	OTTHUMG00000090628
ENSG00000228139	OTTHUMG00000022291
ENSG00000228140	OTTHUMG00000002257
ENSG00000228141	OTTHUMG00000154948
ENSG00000228142	OTTHUMG00000020285
ENSG00000228143	OTTHUMG00000020436
ENSG00000228144	OTTHUMG00000168972
ENSG00000228146	OTTHUMG00000177520
ENSG00000228147	OTTHUMG00000148760
ENSG00000228149	OTTHUMG00000086610
ENSG00000228150	OTTHUMG00000001805
ENSG00000228151	OTTHUMG00000151503
ENSG00000228153	OTTHUMG00000037030
ENSG00000228154	OTTHUMG00000160280
ENSG00000228156	OTTHUMG00000032220
ENSG00000228157	OTTHUMG00000059428
ENSG00000228158	OTTHUMG00000021718
ENSG00000228159	OTTHUMG00000074207
ENSG00000228160	OTTHUMG00000021757
ENSG00000228161	OTTHUMG00000150860
ENSG00000228162	OTTHUMG00000153158
ENSG00000228163	OTTHUMG00000149363
ENSG00000228164	OTTHUMG00000012637
ENSG00000228165	OTTHUMG00000019477
ENSG00000228166	OTTHUMG00000019492
ENSG00000228167	OTTHUMG00000035605
ENSG00000228168	OTTHUMG00000156248
ENSG00000228169	OTTHUMG00000019087
ENSG00000228170	OTTHUMG00000156977
ENSG00000228171	OTTHUMG00000155611
ENSG00000228172	OTTHUMG00000007376
ENSG00000228173	OTTHUMG00000155841
ENSG00000228174	OTTHUMG00000020329
ENSG00000228175	OTTHUMG00000010673
ENSG00000228176	OTTHUMG00000037527
ENSG00000228177	OTTHUMG00000149290
ENSG00000228179	OTTHUMG00000149249
ENSG00000228181	OTTHUMG00000017722
ENSG00000228182	OTTHUMG00000021693
ENSG00000228184	OTTHUMG00000074199
ENSG00000228186	OTTHUMG00000031307
ENSG00000228187	OTTHUMG00000009685
ENSG00000228189	OTTHUMG00000020171
ENSG00000228190	OTTHUMG00000035886
ENSG00000228191	OTTHUMG00000057651
ENSG00000228192	OTTHUMG00000007621
ENSG00000228193	OTTHUMG00000041956
ENSG00000228194	OTTHUMG00000030096
ENSG00000228195	OTTHUMG00000019108
ENSG00000228196	OTTHUMG00000035074
ENSG00000228197	OTTHUMG00000148869
ENSG00000228198	OTTHUMG00000040459
ENSG00000228199	OTTHUMG00000034811
ENSG00000228201	OTTHUMG00000048041
ENSG00000228202	OTTHUMG00000149418
ENSG00000228203	OTTHUMG00000151701
ENSG00000228204	OTTHUMG00000155997
ENSG00000228205	OTTHUMG00000156842
ENSG00000228206	OTTHUMG00000153467
ENSG00000228207	OTTHUMG00000041261
ENSG00000228208	OTTHUMG00000039569
ENSG00000228209	OTTHUMG00000152945
ENSG00000228210	OTTHUMG00000031782
ENSG00000228211	OTTHUMG00000154764
ENSG00000228212	OTTHUMG00000162066
ENSG00000228213	OTTHUMG00000157016
ENSG00000228214	OTTHUMG00000155718
ENSG00000228215	OTTHUMG00000041131
ENSG00000228216	OTTHUMG00000020201
ENSG00000228217	OTTHUMG00000013705
ENSG00000228218	OTTHUMG00000132653
ENSG00000228219	OTTHUMG00000017787
ENSG00000228220	OTTHUMG00000031443
ENSG00000228221	OTTHUMG00000157222
ENSG00000228222	OTTHUMG00000154028
ENSG00000228223	OTTHUMG00000014456
ENSG00000228224	OTTHUMG00000164829
ENSG00000228225	OTTHUMG00000152974
ENSG00000228226	OTTHUMG00000153588
ENSG00000228227	OTTHUMG00000004814
ENSG00000228229	OTTHUMG00000008038
ENSG00000228231	OTTHUMG00000014892
ENSG00000228232	OTTHUMG00000024098
ENSG00000228234	OTTHUMG00000032423
ENSG00000228235	OTTHUMG00000090442
ENSG00000228236	OTTHUMG00000153761
ENSG00000228237	OTTHUMG00000007993
ENSG00000228238	OTTHUMG00000035475
ENSG00000228239	OTTHUMG00000017482
ENSG00000228240	OTTHUMG00000043854
ENSG00000228241	OTTHUMG00000017158
ENSG00000228242	OTTHUMG00000155524
ENSG00000228245	OTTHUMG00000137359
ENSG00000228247	OTTHUMG00000038050
ENSG00000228248	OTTHUMG00000020057
ENSG00000228250	OTTHUMG00000149530
ENSG00000228251	OTTHUMG00000153300
ENSG00000228252	OTTHUMG00000154984
ENSG00000228254	OTTHUMG00000149591
ENSG00000228255	OTTHUMG00000041157
ENSG00000228257	OTTHUMG00000043590
ENSG00000228259	OTTHUMG00000187266
ENSG00000228260	OTTHUMG00000149576
ENSG00000228261	OTTHUMG00000019004
ENSG00000228262	OTTHUMG00000152144
ENSG00000228263	OTTHUMG00000149039
ENSG00000228264	OTTHUMG00000036071
ENSG00000228265	OTTHUMG00000032279
ENSG00000228267	OTTHUMG00000031486
ENSG00000228271	OTTHUMG00000155983
ENSG00000228272	OTTHUMG00000152874
ENSG00000228274	OTTHUMG00000150989
ENSG00000228275	OTTHUMG00000022037
ENSG00000228277	OTTHUMG00000151319
ENSG00000228278	OTTHUMG00000021014
ENSG00000228280	OTTHUMG00000018529
ENSG00000228283	OTTHUMG00000015759
ENSG00000228284	OTTHUMG00000149584
ENSG00000228285	OTTHUMG00000031128
ENSG00000228286	OTTHUMG00000167900
ENSG00000228288	OTTHUMG00000041399
ENSG00000228289	OTTHUMG00000033216
ENSG00000228290	OTTHUMG00000015128
ENSG00000228291	OTTHUMG00000017589
ENSG00000228292	OTTHUMG00000019912
ENSG00000228293	OTTHUMG00000031696
ENSG00000228294	OTTHUMG00000150377
ENSG00000228295	OTTHUMG00000017076
ENSG00000228296	OTTHUMG00000045200
ENSG00000228299	OTTHUMG00000148965
ENSG00000228300	OTTHUMG00000153928
ENSG00000228301	OTTHUMG00000021973
ENSG00000228302	OTTHUMG00000017681
ENSG00000228303	OTTHUMG00000156287
ENSG00000228304	OTTHUMG00000170623
ENSG00000228305	OTTHUMG00000152582
ENSG00000228307	OTTHUMG00000019894
ENSG00000228308	OTTHUMG00000157300
ENSG00000228309	OTTHUMG00000035577
ENSG00000228312	OTTHUMG00000017726
ENSG00000228314	OTTHUMG00000074229
ENSG00000228315	OTTHUMG00000150709
ENSG00000228316	OTTHUMG00000022071
ENSG00000228317	OTTHUMG00000020423
ENSG00000228318	OTTHUMG00000086754
ENSG00000228319	OTTHUMG00000016987
ENSG00000228321	OTTHUMG00000149278
ENSG00000228322	OTTHUMG00000019464
ENSG00000228323	OTTHUMG00000060780
ENSG00000228325	OTTHUMG00000184555
ENSG00000228327	OTTHUMG00000002406
ENSG00000228328	OTTHUMG00000021741
ENSG00000228329	OTTHUMG00000152624
ENSG00000228330	OTTHUMG00000017685
ENSG00000228331	OTTHUMG00000059604
ENSG00000228333	OTTHUMG00000149077
ENSG00000228334	OTTHUMG00000152116
ENSG00000228335	OTTHUMG00000154658
ENSG00000228336	OTTHUMG00000040209
ENSG00000228337	OTTHUMG00000156855
ENSG00000228338	OTTHUMG00000041465
ENSG00000228339	OTTHUMG00000017782
ENSG00000228340	OTTHUMG00000032883
ENSG00000228341	OTTHUMG00000157262
ENSG00000228343	OTTHUMG00000024122
ENSG00000228345	OTTHUMG00000021307
ENSG00000228347	OTTHUMG00000011049
ENSG00000228348	OTTHUMG00000004161
ENSG00000228349	OTTHUMG00000086713
ENSG00000228350	OTTHUMG00000156627
ENSG00000228351	OTTHUMG00000154970
ENSG00000228352	OTTHUMG00000000424
ENSG00000228353	OTTHUMG00000017565
ENSG00000228354	OTTHUMG00000021584
ENSG00000228355	OTTHUMG00000090400
ENSG00000228357	OTTHUMG00000149349
ENSG00000228358	OTTHUMG00000059445
ENSG00000228360	OTTHUMG00000157245
ENSG00000228361	OTTHUMG00000016042
ENSG00000228363	OTTHUMG00000153204
ENSG00000228364	OTTHUMG00000031279
ENSG00000228365	OTTHUMG00000014132
ENSG00000228366	OTTHUMG00000020428
ENSG00000228367	OTTHUMG00000162508
ENSG00000228368	OTTHUMG00000150015
ENSG00000228369	OTTHUMG00000008632
ENSG00000228370	OTTHUMG00000149160
ENSG00000228371	OTTHUMG00000005023
ENSG00000228372	OTTHUMG00000022470
ENSG00000228373	OTTHUMG00000020146
ENSG00000228374	OTTHUMG00000153646
ENSG00000228375	OTTHUMG00000020081
ENSG00000228376	OTTHUMG00000020312
ENSG00000228377	OTTHUMG00000149156
ENSG00000228379	OTTHUMG00000041597
ENSG00000228380	OTTHUMG00000154704
ENSG00000228382	OTTHUMG00000037587
ENSG00000228383	OTTHUMG00000041532
ENSG00000228384	OTTHUMG00000153238
ENSG00000228386	OTTHUMG00000032284
ENSG00000228389	OTTHUMG00000154281
ENSG00000228391	OTTHUMG00000151428
ENSG00000228392	OTTHUMG00000020686
ENSG00000228393	OTTHUMG00000157278
ENSG00000228395	OTTHUMG00000020752
ENSG00000228397	OTTHUMG00000002754
ENSG00000228398	OTTHUMG00000159069
ENSG00000228399	OTTHUMG00000010832
ENSG00000228400	OTTHUMG00000153351
ENSG00000228401	OTTHUMG00000020937
ENSG00000228403	OTTHUMG00000018179
ENSG00000228404	OTTHUMG00000156278
ENSG00000228405	OTTHUMG00000031363
ENSG00000228407	OTTHUMG00000008063
ENSG00000228408	OTTHUMG00000015782
ENSG00000228409	OTTHUMG00000156733
ENSG00000228410	OTTHUMG00000040493
ENSG00000228411	OTTHUMG00000036471
ENSG00000228412	OTTHUMG00000014330
ENSG00000228413	OTTHUMG00000155717
ENSG00000228414	OTTHUMG00000152126
ENSG00000228415	OTTHUMG00000031235
ENSG00000228417	OTTHUMG00000019035
ENSG00000228420	OTTHUMG00000011637
ENSG00000228421	OTTHUMG00000152794
ENSG00000228422	OTTHUMG00000031887
ENSG00000228423	OTTHUMG00000001777
ENSG00000228425	OTTHUMG00000149087
ENSG00000228426	OTTHUMG00000018041
ENSG00000228427	OTTHUMG00000021796
ENSG00000228429	OTTHUMG00000156587
ENSG00000228430	OTTHUMG00000020098
ENSG00000228431	OTTHUMG00000057527
ENSG00000228432	OTTHUMG00000031113
ENSG00000228433	OTTHUMG00000064927
ENSG00000228434	OTTHUMG00000155268
ENSG00000228435	OTTHUMG00000149008
ENSG00000228436	OTTHUMG00000000491
ENSG00000228437	OTTHUMG00000037424
ENSG00000228438	OTTHUMG00000031848
ENSG00000228439	OTTHUMG00000015265
ENSG00000228440	OTTHUMG00000156679
ENSG00000228444	OTTHUMG00000017091
ENSG00000228445	OTTHUMG00000059035
ENSG00000228446	OTTHUMG00000153417
ENSG00000228448	OTTHUMG00000149453
ENSG00000228450	OTTHUMG00000022410
ENSG00000228451	OTTHUMG00000163945
ENSG00000228452	OTTHUMG00000007569
ENSG00000228453	OTTHUMG00000012117
ENSG00000228454	OTTHUMG00000137669
ENSG00000228458	OTTHUMG00000148903
ENSG00000228459	OTTHUMG00000021082
ENSG00000228460	OTTHUMG00000018802
ENSG00000228461	OTTHUMG00000031305
ENSG00000228462	OTTHUMG00000018070
ENSG00000228463	OTTHUMG00000002553
ENSG00000228464	OTTHUMG00000021290
ENSG00000228465	OTTHUMG00000044992
ENSG00000228466	OTTHUMG00000022330
ENSG00000228467	OTTHUMG00000019951
ENSG00000228469	OTTHUMG00000148962
ENSG00000228470	OTTHUMG00000041153
ENSG00000228471	OTTHUMG00000153630
ENSG00000228473	OTTHUMG00000017164
ENSG00000228474	OTTHUMG00000151990
ENSG00000228476	OTTHUMG00000032091
ENSG00000228477	OTTHUMG00000009294
ENSG00000228478	OTTHUMG00000014230
ENSG00000228480	OTTHUMG00000102175
ENSG00000228481	OTTHUMG00000151675
ENSG00000228482	OTTHUMG00000031832
ENSG00000228483	OTTHUMG00000148860
ENSG00000228484	OTTHUMG00000019090
ENSG00000228485	OTTHUMG00000019145
ENSG00000228486	OTTHUMG00000153062
ENSG00000228487	OTTHUMG00000020697
ENSG00000228488	OTTHUMG00000153159
ENSG00000228489	OTTHUMG00000155266
ENSG00000228490	OTTHUMG00000148727
ENSG00000228491	OTTHUMG00000149417
ENSG00000228492	OTTHUMG00000021849
ENSG00000228495	OTTHUMG00000015574
ENSG00000228496	OTTHUMG00000151822
ENSG00000228498	OTTHUMG00000140190
ENSG00000228499	OTTHUMG00000153123
ENSG00000228501	OTTHUMG00000017283
ENSG00000228502	OTTHUMG00000010710
ENSG00000228503	OTTHUMG00000032677
ENSG00000228504	OTTHUMG00000010911
ENSG00000228505	OTTHUMG00000151715
ENSG00000228506	OTTHUMG00000015263
ENSG00000228507	OTTHUMG00000154084
ENSG00000228509	OTTHUMG00000154512
ENSG00000228510	OTTHUMG00000020744
ENSG00000228512	OTTHUMG00000020564
ENSG00000228513	OTTHUMG00000154096
ENSG00000228515	OTTHUMG00000148876
ENSG00000228517	OTTHUMG00000022317
ENSG00000228518	OTTHUMG00000036417
ENSG00000228519	OTTHUMG00000021280
ENSG00000228520	OTTHUMG00000149089
ENSG00000228521	OTTHUMG00000151323
ENSG00000228522	OTTHUMG00000067275
ENSG00000228523	OTTHUMG00000009093
ENSG00000228524	OTTHUMG00000148735
ENSG00000228525	OTTHUMG00000037617
ENSG00000228526	OTTHUMG00000001762
ENSG00000228527	OTTHUMG00000018267
ENSG00000228528	OTTHUMG00000153054
ENSG00000228530	OTTHUMG00000035915
ENSG00000228532	OTTHUMG00000022239
ENSG00000228536	OTTHUMG00000041231
ENSG00000228538	OTTHUMG00000151809
ENSG00000228539	OTTHUMG00000032101
ENSG00000228540	OTTHUMG00000155459
ENSG00000228541	OTTHUMG00000152523
ENSG00000228543	OTTHUMG00000021115
ENSG00000228544	OTTHUMG00000020946
ENSG00000228546	OTTHUMG00000157128
ENSG00000228547	OTTHUMG00000017721
ENSG00000228548	OTTHUMG00000041340
ENSG00000228549	OTTHUMG00000002203
ENSG00000228550	OTTHUMG00000021100
ENSG00000228551	OTTHUMG00000153438
ENSG00000228553	OTTHUMG00000018785
ENSG00000228554	OTTHUMG00000155278
ENSG00000228557	OTTHUMG00000019733
ENSG00000228559	OTTHUMG00000014573
ENSG00000228560	OTTHUMG00000037230
ENSG00000228561	OTTHUMG00000157235
ENSG00000228563	OTTHUMG00000152058
ENSG00000228564	OTTHUMG00000156482
ENSG00000228566	OTTHUMG00000018320
ENSG00000228567	OTTHUMG00000182907
ENSG00000228568	OTTHUMG00000152715
ENSG00000228569	OTTHUMG00000151447
ENSG00000228570	OTTHUMG00000018586
ENSG00000228571	OTTHUMG00000043851
ENSG00000228572	OTTHUMG00000046372
ENSG00000228573	OTTHUMG00000016885
ENSG00000228575	OTTHUMG00000149229
ENSG00000228577	OTTHUMG00000154728
ENSG00000228578	OTTHUMG00000036414
ENSG00000228579	OTTHUMG00000031490
ENSG00000228581	OTTHUMG00000149537
ENSG00000228582	OTTHUMG00000031338
ENSG00000228583	OTTHUMG00000133715
ENSG00000228585	OTTHUMG00000151417
ENSG00000228586	OTTHUMG00000153971
ENSG00000228587	OTTHUMG00000150586
ENSG00000228589	OTTHUMG00000003917
ENSG00000228590	OTTHUMG00000152619
ENSG00000228592	OTTHUMG00000078246
ENSG00000228593	OTTHUMG00000032142
ENSG00000228594	OTTHUMG00000154864
ENSG00000228595	OTTHUMG00000020210
ENSG00000228596	OTTHUMG00000155816
ENSG00000228597	OTTHUMG00000017153
ENSG00000228598	OTTHUMG00000152534
ENSG00000228599	OTTHUMG00000151113
ENSG00000228600	OTTHUMG00000074316
ENSG00000228601	OTTHUMG00000032789
ENSG00000228604	OTTHUMG00000032014
ENSG00000228605	OTTHUMG00000137396
ENSG00000228606	OTTHUMG00000033109
ENSG00000228607	OTTHUMG00000168193
ENSG00000228610	OTTHUMG00000021250
ENSG00000228611	OTTHUMG00000016986
ENSG00000228612	OTTHUMG00000021906
ENSG00000228613	OTTHUMG00000151383
ENSG00000228614	OTTHUMG00000014884
ENSG00000228615	OTTHUMG00000153260
ENSG00000228616	OTTHUMG00000024201
ENSG00000228618	OTTHUMG00000155685
ENSG00000228620	OTTHUMG00000151130
ENSG00000228622	OTTHUMG00000030382
ENSG00000228623	OTTHUMG00000020514
ENSG00000228624	OTTHUMG00000164691
ENSG00000228625	OTTHUMG00000037619
ENSG00000228626	OTTHUMG00000014083
ENSG00000228627	OTTHUMG00000156038
ENSG00000228628	OTTHUMG00000149643
ENSG00000228629	OTTHUMG00000048149
ENSG00000228630	OTTHUMG00000152934
ENSG00000228634	OTTHUMG00000004135
ENSG00000228635	OTTHUMG00000149534
ENSG00000228636	OTTHUMG00000017654
ENSG00000228638	OTTHUMG00000156835
ENSG00000228639	OTTHUMG00000132237
ENSG00000228643	OTTHUMG00000151364
ENSG00000228645	OTTHUMG00000156389
ENSG00000228646	OTTHUMG00000037067
ENSG00000228648	OTTHUMG00000016019
ENSG00000228649	OTTHUMG00000152563
ENSG00000228650	OTTHUMG00000150053
ENSG00000228651	OTTHUMG00000018253
ENSG00000228652	OTTHUMG00000149298
ENSG00000228653	OTTHUMG00000156253
ENSG00000228655	OTTHUMG00000153939
ENSG00000228656	OTTHUMG00000058679
ENSG00000228657	OTTHUMG00000018963
ENSG00000228658	OTTHUMG00000020176
ENSG00000228659	OTTHUMG00000022403
ENSG00000228660	OTTHUMG00000156545
ENSG00000228661	OTTHUMG00000012285
ENSG00000228662	OTTHUMG00000149497
ENSG00000228663	OTTHUMG00000032736
ENSG00000228664	OTTHUMG00000037401
ENSG00000228665	OTTHUMG00000042361
ENSG00000228666	OTTHUMG00000031205
ENSG00000228667	OTTHUMG00000017826
ENSG00000228668	OTTHUMG00000155095
ENSG00000228669	OTTHUMG00000017019
ENSG00000228670	OTTHUMG00000153388
ENSG00000228672	OTTHUMG00000185568
ENSG00000228674	OTTHUMG00000182965
ENSG00000228675	OTTHUMG00000152728
ENSG00000228677	OTTHUMG00000086658
ENSG00000228679	OTTHUMG00000015119
ENSG00000228680	OTTHUMG00000155205
ENSG00000228681	OTTHUMG00000153358
ENSG00000228683	OTTHUMG00000018556
ENSG00000228684	OTTHUMG00000149340
ENSG00000228685	OTTHUMG00000017602
ENSG00000228686	OTTHUMG00000034984
ENSG00000228687	OTTHUMG00000035596
ENSG00000228688	OTTHUMG00000031065
ENSG00000228689	OTTHUMG00000014839
ENSG00000228691	OTTHUMG00000148801
ENSG00000228692	OTTHUMG00000015978
ENSG00000228694	OTTHUMG00000017962
ENSG00000228695	OTTHUMG00000154668
ENSG00000228696	OTTHUMG00000178031
ENSG00000228697	OTTHUMG00000034644
ENSG00000228698	OTTHUMG00000149392
ENSG00000228700	OTTHUMG00000157249
ENSG00000228701	OTTHUMG00000018750
ENSG00000228702	OTTHUMG00000018086
ENSG00000228703	OTTHUMG00000011645
ENSG00000228704	OTTHUMG00000015508
ENSG00000228705	OTTHUMG00000032931
ENSG00000228706	OTTHUMG00000036141
ENSG00000228707	OTTHUMG00000020552
ENSG00000228708	OTTHUMG00000074548
ENSG00000228709	OTTHUMG00000086925
ENSG00000228711	OTTHUMG00000154815
ENSG00000228712	OTTHUMG00000031397
ENSG00000228713	OTTHUMG00000149481
ENSG00000228714	OTTHUMG00000020550
ENSG00000228716	OTTHUMG00000162529
ENSG00000228717	OTTHUMG00000024167
ENSG00000228718	OTTHUMG00000014123
ENSG00000228719	OTTHUMG00000150597
ENSG00000228721	OTTHUMG00000153664
ENSG00000228723	OTTHUMG00000155019
ENSG00000228725	OTTHUMG00000059468
ENSG00000228727	OTTHUMG00000031131
ENSG00000228728	OTTHUMG00000024160
ENSG00000228729	OTTHUMG00000037614
ENSG00000228730	OTTHUMG00000156193
ENSG00000228734	OTTHUMG00000009145
ENSG00000228735	OTTHUMG00000156065
ENSG00000228736	OTTHUMG00000149608
ENSG00000228737	OTTHUMG00000150501
ENSG00000228738	OTTHUMG00000012648
ENSG00000228739	OTTHUMG00000019514
ENSG00000228740	OTTHUMG00000056664
ENSG00000228741	OTTHUMG00000016574
ENSG00000228742	OTTHUMG00000157590
ENSG00000228744	OTTHUMG00000150575
ENSG00000228748	OTTHUMG00000018545
ENSG00000228750	OTTHUMG00000001785
ENSG00000228751	OTTHUMG00000154137
ENSG00000228753	OTTHUMG00000017785
ENSG00000228754	OTTHUMG00000018177
ENSG00000228755	OTTHUMG00000018007
ENSG00000228757	OTTHUMG00000152076
ENSG00000228759	OTTHUMG00000018749
ENSG00000228760	OTTHUMG00000149381
ENSG00000228762	OTTHUMG00000149234
ENSG00000228763	OTTHUMG00000153229
ENSG00000228764	OTTHUMG00000036665
ENSG00000228765	OTTHUMG00000149500
ENSG00000228766	OTTHUMG00000158298
ENSG00000228767	OTTHUMG00000155763
ENSG00000228768	OTTHUMG00000132786
ENSG00000228769	OTTHUMG00000156669
ENSG00000228770	OTTHUMG00000154937
ENSG00000228771	OTTHUMG00000021580
ENSG00000228772	OTTHUMG00000014347
ENSG00000228775	OTTHUMG00000157538
ENSG00000228776	OTTHUMG00000007025
ENSG00000228777	OTTHUMG00000015421
ENSG00000228778	OTTHUMG00000018885
ENSG00000228779	OTTHUMG00000060826
ENSG00000228780	OTTHUMG00000021380
ENSG00000228781	OTTHUMG00000020065
ENSG00000228782	OTTHUMG00000178238
ENSG00000228783	OTTHUMG00000019438
ENSG00000228784	OTTHUMG00000151773
ENSG00000228785	OTTHUMG00000031488
ENSG00000228786	OTTHUMG00000045201
ENSG00000228787	OTTHUMG00000058879
ENSG00000228789	OTTHUMG00000031179
ENSG00000228790	OTTHUMG00000102121
ENSG00000228791	OTTHUMG00000155683
ENSG00000228792	OTTHUMG00000037001
ENSG00000228793	OTTHUMG00000014145
ENSG00000228794	OTTHUMG00000002468
ENSG00000228797	OTTHUMG00000016463
ENSG00000228798	OTTHUMG00000074396
ENSG00000228799	OTTHUMG00000151369
ENSG00000228800	OTTHUMG00000017896
ENSG00000228801	OTTHUMG00000164247
ENSG00000228802	OTTHUMG00000153359
ENSG00000228803	OTTHUMG00000152545
ENSG00000228804	OTTHUMG00000156439
ENSG00000228806	OTTHUMG00000151329
ENSG00000228807	OTTHUMG00000150467
ENSG00000228808	OTTHUMG00000017268
ENSG00000228809	OTTHUMG00000031932
ENSG00000228810	OTTHUMG00000019600
ENSG00000228812	OTTHUMG00000032911
ENSG00000228813	OTTHUMG00000149076
ENSG00000228814	OTTHUMG00000161566
ENSG00000228815	OTTHUMG00000155059
ENSG00000228816	OTTHUMG00000017931
ENSG00000228817	OTTHUMG00000078880
ENSG00000228818	OTTHUMG00000039884
ENSG00000228819	OTTHUMG00000022423
ENSG00000228820	OTTHUMG00000032746
ENSG00000228823	OTTHUMG00000057493
