GeneID	EntrezGene	Pathway
5595	L	Thyroid cancer:KEGG-hsa05216
5595	L	Toll-like receptor signaling pathway:KEGG-hsa04620
5595	L	Toxoplasmosis:KEGG-hsa05145
5595	L	Tuberculosis:KEGG-hsa05152
5595	L	Type II diabetes mellitus:KEGG-hsa04930
5595	L	VEGF signaling pathway:KEGG-hsa04370
5595	L	Vascular smooth muscle contraction:KEGG-hsa04270
5595	L	mTOR signaling pathway:KEGG-hsa04150
5594	L	Acute myeloid leukemia:KEGG-hsa05221
5594	L	Adherens junction:KEGG-hsa04520
5594	L	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
5594	L	Alzheimer's disease:KEGG-hsa05010
5594	L	Axon guidance:KEGG-hsa04360
5594	L	B cell receptor signaling pathway:KEGG-hsa04662
5594	L	Bladder cancer:KEGG-hsa05219
5594	L	Chagas disease (American trypanosomiasis):KEGG-hsa05142
5594	L	Chemokine signaling pathway:KEGG-hsa04062
5594	L	Chronic myeloid leukemia:KEGG-hsa05220
5594	L	Colorectal cancer:KEGG-hsa05210
5594	L	Dorso-ventral axis formation:KEGG-hsa04320
5594	L	Endometrial cancer:KEGG-hsa05213
5594	L	ErbB signaling pathway:KEGG-hsa04012
5594	L	Fc epsilon RI signaling pathway:KEGG-hsa04664
5594	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
5594	L	Focal adhesion:KEGG-hsa04510
5594	L	Gap junction:KEGG-hsa04540
5594	L	Glioma:KEGG-hsa05214
5594	L	Glutamatergic synapse:KEGG-hsa04724
5594	L	GnRH signaling pathway:KEGG-hsa04912
5594	L	Hepatitis C:KEGG-hsa05160
5594	L	Insulin signaling pathway:KEGG-hsa04910
5594	L	Leishmaniasis:KEGG-hsa05140
5594	L	Long-term depression:KEGG-hsa04730
5594	L	Long-term potentiation:KEGG-hsa04720
5594	L	MAPK signaling pathway:KEGG-hsa04010
5594	L	Melanogenesis:KEGG-hsa04916
5594	L	Melanoma:KEGG-hsa05218
5594	L	NOD-like receptor signaling pathway:KEGG-hsa04621
5594	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
5594	L	Neurotrophin signaling pathway:KEGG-hsa04722
5594	L	Non-small cell lung cancer:KEGG-hsa05223
5594	L	Oocyte meiosis:KEGG-hsa04114
5594	L	Osteoclast differentiation:KEGG-hsa04380
5594	L	Pancreatic cancer:KEGG-hsa05212
5594	L	Pathways in cancer:KEGG-hsa05200
5594	L	Prion diseases:KEGG-hsa05020
5594	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
5594	L	Prostate cancer:KEGG-hsa05215
5594	L	Regulation of actin cytoskeleton:KEGG-hsa04810
5594	L	Renal cell carcinoma:KEGG-hsa05211
5594	L	Shigellosis:KEGG-hsa05131
5594	L	T cell receptor signaling pathway:KEGG-hsa04660
5594	L	TGF-beta signaling pathway:KEGG-hsa04350
5594	L	Thyroid cancer:KEGG-hsa05216
5594	L	Toll-like receptor signaling pathway:KEGG-hsa04620
5594	L	Toxoplasmosis:KEGG-hsa05145
5594	L	Tuberculosis:KEGG-hsa05152
5594	L	Type II diabetes mellitus:KEGG-hsa04930
5594	L	VEGF signaling pathway:KEGG-hsa04370
5594	L	Vascular smooth muscle contraction:KEGG-hsa04270
5594	L	mTOR signaling pathway:KEGG-hsa04150
5599	L	Adipocytokine signaling pathway:KEGG-hsa04920
5599	L	Chagas disease (American trypanosomiasis):KEGG-hsa05142
5599	L	Colorectal cancer:KEGG-hsa05210
5599	L	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
5599	L	ErbB signaling pathway:KEGG-hsa04012
5599	L	Fc epsilon RI signaling pathway:KEGG-hsa04664
5599	L	Focal adhesion:KEGG-hsa04510
5599	L	GnRH signaling pathway:KEGG-hsa04912
5599	L	Hepatitis C:KEGG-hsa05160
5599	L	Insulin signaling pathway:KEGG-hsa04910
5599	L	MAPK signaling pathway:KEGG-hsa04010
5599	L	NOD-like receptor signaling pathway:KEGG-hsa04621
5599	L	Neurotrophin signaling pathway:KEGG-hsa04722
5599	L	Osteoclast differentiation:KEGG-hsa04380
5599	L	Pancreatic cancer:KEGG-hsa05212
5599	L	Pathways in cancer:KEGG-hsa05200
5599	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
5599	L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
5599	L	RIG-I-like receptor signaling pathway:KEGG-hsa04622
5599	L	Shigellosis:KEGG-hsa05131
5599	L	Toll-like receptor signaling pathway:KEGG-hsa04620
5599	L	Toxoplasmosis:KEGG-hsa05145
5599	L	Tuberculosis:KEGG-hsa05152
5599	L	Type II diabetes mellitus:KEGG-hsa04930
5599	L	Wnt signaling pathway:KEGG-hsa04310
5598	L	Gap junction:KEGG-hsa04540
5598	L	GnRH signaling pathway:KEGG-hsa04912
5598	L	MAPK signaling pathway:KEGG-hsa04010
5598	L	Neurotrophin signaling pathway:KEGG-hsa04722
318	L	Purine metabolism:KEGG-hsa00230
318	L	Pyrimidine metabolism:KEGG-hsa00240
317	L	Alzheimer's disease:KEGG-hsa05010
317	L	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
317	L	Apoptosis:KEGG-hsa04210
317	L	Huntington's disease:KEGG-hsa05016
317	L	Parkinson's disease:KEGG-hsa05012
317	L	Small cell lung cancer:KEGG-hsa05222
317	L	Tuberculosis:KEGG-hsa05152
317	L	p53 signaling pathway:KEGG-hsa04115
316	L	Drug metabolism - cytochrome P450:KEGG-hsa00982
316	L	Nicotinate and nicotinamide metabolism:KEGG-hsa00760
316	L	Tryptophan metabolism:KEGG-hsa00380
316	L	Tyrosine metabolism:KEGG-hsa00350
316	L	Valine, leucine and isoleucine degradation:KEGG-hsa00280
316	L	Vitamin B6 metabolism:KEGG-hsa00750
314	L	Glycine, serine and threonine metabolism:KEGG-hsa00260
314	L	Phenylalanine metabolism:KEGG-hsa00360
314	L	Tyrosine metabolism:KEGG-hsa00350
314	L	beta-Alanine metabolism:KEGG-hsa00410
11200	L	Cell cycle:KEGG-hsa04110
11200	L	p53 signaling pathway:KEGG-hsa04115
126792	L	Glycosaminoglycan biosynthesis - chondroitin sulfate:KEGG-hsa00532
114112	L	Pyrimidine metabolism:KEGG-hsa00240
114112	L	Selenocompound metabolism:KEGG-hsa00450
1339	L	Alzheimer's disease:KEGG-hsa05010
1339	L	Cardiac muscle contraction:KEGG-hsa04260
1339	L	Huntington's disease:KEGG-hsa05016
1339	L	Oxidative phosphorylation:KEGG-hsa00190
1339	L	Parkinson's disease:KEGG-hsa05012
51362	L	Spliceosome:KEGG-hsa03040
51360	L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
51366	L	Ubiquitin mediated proteolysis:KEGG-hsa04120
51367	L	RNA transport:KEGG-hsa03013
51367	L	Ribosome biogenesis in eukaryotes:KEGG-hsa03008
120796	L	Olfactory transduction:KEGG-hsa04740
64750	L	Endocytosis:KEGG-hsa04144
64750	L	TGF-beta signaling pathway:KEGG-hsa04350
64750	L	Ubiquitin mediated proteolysis:KEGG-hsa04120
120793	L	Olfactory transduction:KEGG-hsa04740
23417	L	Peroxisome:KEGG-hsa04146
23417	L	Propanoate metabolism:KEGG-hsa00640
23417	L	beta-Alanine metabolism:KEGG-hsa00410
27257	L	RNA degradation:KEGG-hsa03018
10718	L	ErbB signaling pathway:KEGG-hsa04012
27258	L	RNA degradation:KEGG-hsa03018
27258	L	Spliceosome:KEGG-hsa03040
6934	L	Acute myeloid leukemia:KEGG-hsa05221
6934	L	Adherens junction:KEGG-hsa04520
6934	L	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
6934	L	Basal cell carcinoma:KEGG-hsa05217
6934	L	Colorectal cancer:KEGG-hsa05210
6934	L	Endometrial cancer:KEGG-hsa05213
6934	L	Melanogenesis:KEGG-hsa04916
6934	L	Pathways in cancer:KEGG-hsa05200
6934	L	Prostate cancer:KEGG-hsa05215
6934	L	Thyroid cancer:KEGG-hsa05216
6934	L	Wnt signaling pathway:KEGG-hsa04310
55958	L	Ubiquitin mediated proteolysis:KEGG-hsa04120
10914	L	mRNA surveillance pathway:KEGG-hsa03015
10915	L	Spliceosome:KEGG-hsa03040
10912	L	Cell cycle:KEGG-hsa04110
10912	L	MAPK signaling pathway:KEGG-hsa04010
10912	L	p53 signaling pathway:KEGG-hsa04115
56605	L	Protein processing in endoplasmic reticulum:KEGG-hsa04141
10910	L	NOD-like receptor signaling pathway:KEGG-hsa04621
8692	L	Glycosaminoglycan degradation:KEGG-hsa00531
10919	L	Lysine degradation:KEGG-hsa00310
9133	L	Cell cycle:KEGG-hsa04110
9133	L	Oocyte meiosis:KEGG-hsa04114
9133	L	Progesterone-mediated oocyte maturation:KEGG-hsa04914
9133	L	p53 signaling pathway:KEGG-hsa04115
10319	L	Amoebiasis:KEGG-hsa05146
10319	L	ECM-receptor interaction:KEGG-hsa04512
10319	L	Focal adhesion:KEGG-hsa04510
10319	L	Pathways in cancer:KEGG-hsa05200
10319	L	Small cell lung cancer:KEGG-hsa05222
10319	L	Toxoplasmosis:KEGG-hsa05145
57551	L	MAPK signaling pathway:KEGG-hsa04010
7293	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
7294	L	Leukocyte transendothelial migration:KEGG-hsa04670
57556	L	Axon guidance:KEGG-hsa04360
9135	L	Endocytosis:KEGG-hsa04144
9134	L	Cell cycle:KEGG-hsa04110
9134	L	Measles:KEGG-hsa05162
9134	L	Oocyte meiosis:KEGG-hsa04114
9134	L	Pathways in cancer:KEGG-hsa05200
9134	L	Prostate cancer:KEGG-hsa05215
9134	L	Small cell lung cancer:KEGG-hsa05222
9134	L	p53 signaling pathway:KEGG-hsa04115
7298	L	One carbon pool by folate:KEGG-hsa00670
7298	L	Pyrimidine metabolism:KEGG-hsa00240
7299	L	Melanogenesis:KEGG-hsa04916
7299	L	Riboflavin metabolism:KEGG-hsa00740
7299	L	Tyrosine metabolism:KEGG-hsa00350
10312	L	Collecting duct acid secretion:KEGG-hsa04966
10312	L	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
10312	L	Lysosome:KEGG-hsa04142
10312	L	Oxidative phosphorylation:KEGG-hsa00190
10312	L	Phagosome:KEGG-hsa04145
10312	L	Rheumatoid arthritis:KEGG-hsa05323
10312	L	Tuberculosis:KEGG-hsa05152
10312	L	Vibrio cholerae infection:KEGG-hsa05110
10645	L	Adipocytokine signaling pathway:KEGG-hsa04920
7704	L	Acute myeloid leukemia:KEGG-hsa05221
7704	L	Pathways in cancer:KEGG-hsa05200
10316	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
10317	L	Glycosphingolipid biosynthesis - globo series:KEGG-hsa00603
10317	L	Glycosphingolipid biosynthesis - lacto and neolacto series:KEGG-hsa00601
6296	L	Butanoate metabolism:KEGG-hsa00650
341799	L	Olfactory transduction:KEGG-hsa04740
26121	L	Spliceosome:KEGG-hsa03040
113235	L	Mineral absorption:KEGG-hsa04978
113235	L	Vitamin digestion and absorption:KEGG-hsa04977
119391	L	Drug metabolism - cytochrome P450:KEGG-hsa00982
119391	L	Glutathione metabolism:KEGG-hsa00480
119391	L	Metabolism of xenobiotics by cytochrome P450:KEGG-hsa00980
34	L	Fatty acid metabolism:KEGG-hsa00071
34	L	PPAR signaling pathway:KEGG-hsa03320
34	L	Propanoate metabolism:KEGG-hsa00640
34	L	Valine, leucine and isoleucine degradation:KEGG-hsa00280
34	L	beta-Alanine metabolism:KEGG-hsa00410
3439	L	Autoimmune thyroid disease:KEGG-hsa05320
3439	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
3439	L	Cytosolic DNA-sensing pathway:KEGG-hsa04623
3439	L	Hepatitis C:KEGG-hsa05160
3439	L	Jak-STAT signaling pathway:KEGG-hsa04630
3439	L	Measles:KEGG-hsa05162
3439	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
3439	L	RIG-I-like receptor signaling pathway:KEGG-hsa04622
3439	L	Regulation of autophagy:KEGG-hsa04140
3439	L	Toll-like receptor signaling pathway:KEGG-hsa04620
3439	L	Tuberculosis:KEGG-hsa05152
79840	L	Non-homologous end-joining:KEGG-hsa03450
22953	L	Calcium signaling pathway:KEGG-hsa04020
22953	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
874	L	Arachidonic acid metabolism:KEGG-hsa00590
875	L	Cysteine and methionine metabolism:KEGG-hsa00270
875	L	Glycine, serine and threonine metabolism:KEGG-hsa00260
3434	L	Hepatitis C:KEGG-hsa05160
873	L	Arachidonic acid metabolism:KEGG-hsa00590
22954	L	Ubiquitin mediated proteolysis:KEGG-hsa04120
2037	L	Tight junction:KEGG-hsa04530
2036	L	Tight junction:KEGG-hsa04530
2035	L	Tight junction:KEGG-hsa04530
2742	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
4848	L	RNA degradation:KEGG-hsa03018
4849	L	RNA degradation:KEGG-hsa03018
4594	L	Glyoxylate and dicarboxylate metabolism:KEGG-hsa00630
4594	L	Propanoate metabolism:KEGG-hsa00640
4594	L	Valine, leucine and isoleucine degradation:KEGG-hsa00280
4595	L	Base excision repair:KEGG-hsa03410
4846	L	Arginine and proline metabolism:KEGG-hsa00330
4846	L	Calcium signaling pathway:KEGG-hsa04020
4846	L	VEGF signaling pathway:KEGG-hsa04370
4599	L	Measles:KEGG-hsa05162
4842	L	Alzheimer's disease:KEGG-hsa05010
4842	L	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
4842	L	Arginine and proline metabolism:KEGG-hsa00330
4842	L	Calcium signaling pathway:KEGG-hsa04020
4842	L	Long-term depression:KEGG-hsa04730
4842	L	Phagosome:KEGG-hsa04145
4842	L	Salivary secretion:KEGG-hsa04970
4843	L	Amoebiasis:KEGG-hsa05146
4843	L	Arginine and proline metabolism:KEGG-hsa00330
4843	L	Calcium signaling pathway:KEGG-hsa04020
4843	L	Chagas disease (American trypanosomiasis):KEGG-hsa05142
4843	L	Leishmaniasis:KEGG-hsa05140
4843	L	Pathways in cancer:KEGG-hsa05200
4843	L	Peroxisome:KEGG-hsa04146
4843	L	Small cell lung cancer:KEGG-hsa05222
4843	L	Toxoplasmosis:KEGG-hsa05145
4843	L	Tuberculosis:KEGG-hsa05152
80896	L	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
5207	L	Fructose and mannose metabolism:KEGG-hsa00051
5209	L	Fructose and mannose metabolism:KEGG-hsa00051
5208	L	Fructose and mannose metabolism:KEGG-hsa00051
54583	L	Pathways in cancer:KEGG-hsa05200
54583	L	Renal cell carcinoma:KEGG-hsa05211
440138	L	N-Glycan biosynthesis:KEGG-hsa00510
26253	L	Tuberculosis:KEGG-hsa05152
11194	L	ABC transporters:KEGG-hsa02010
11197	L	Wnt signaling pathway:KEGG-hsa04310
3040	L	African trypanosomiasis:KEGG-hsa05143
3040	L	Malaria:KEGG-hsa05144
3043	L	African trypanosomiasis:KEGG-hsa05143
3043	L	Malaria:KEGG-hsa05144
3045	L	African trypanosomiasis:KEGG-hsa05143
3045	L	Malaria:KEGG-hsa05144
254973	L	Olfactory transduction:KEGG-hsa04740
126541	L	Olfactory transduction:KEGG-hsa04740
3294	L	Steroid hormone biosynthesis:KEGG-hsa00140
129642	L	Glycerolipid metabolism:KEGG-hsa00561
129642	L	Glycerophospholipid metabolism:KEGG-hsa00564
1915	L	RNA transport:KEGG-hsa03013
1958	L	Prion diseases:KEGG-hsa05020
1326	L	MAPK signaling pathway:KEGG-hsa04010
1326	L	T cell receptor signaling pathway:KEGG-hsa04660
1326	L	Toll-like receptor signaling pathway:KEGG-hsa04620
1327	L	Alzheimer's disease:KEGG-hsa05010
1327	L	Cardiac muscle contraction:KEGG-hsa04260
1327	L	Huntington's disease:KEGG-hsa05016
1327	L	Oxidative phosphorylation:KEGG-hsa00190
1327	L	Parkinson's disease:KEGG-hsa05012
1329	L	Alzheimer's disease:KEGG-hsa05010
1329	L	Cardiac muscle contraction:KEGG-hsa04260
1329	L	Huntington's disease:KEGG-hsa05016
1329	L	Oxidative phosphorylation:KEGG-hsa00190
1329	L	Parkinson's disease:KEGG-hsa05012
27068	L	Oxidative phosphorylation:KEGG-hsa00190
8683	L	Spliceosome:KEGG-hsa03040
6452	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
6455	L	Endocytosis:KEGG-hsa04144
6901	L	Glycerophospholipid metabolism:KEGG-hsa00564
8685	L	Phagosome:KEGG-hsa04145
6908	L	Basal transcription factors:KEGG-hsa03022
6908	L	Huntington's disease:KEGG-hsa05016
1917	L	RNA transport:KEGG-hsa03013
50808	L	Pyrimidine metabolism:KEGG-hsa00240
50807	L	Endocytosis:KEGG-hsa04144
50807	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
3953	L	Adipocytokine signaling pathway:KEGG-hsa04920
3953	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
3953	L	Jak-STAT signaling pathway:KEGG-hsa04630
3953	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
3952	L	Adipocytokine signaling pathway:KEGG-hsa04920
3952	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
3952	L	Jak-STAT signaling pathway:KEGG-hsa04630
3952	L	Neuroactive ligand-receptor interaction:KEGG-hsa04080
3955	L	Notch signaling pathway:KEGG-hsa04330
8358	L	Systemic lupus erythematosus:KEGG-hsa05322
8359	L	Systemic lupus erythematosus:KEGG-hsa05322
8350	L	Systemic lupus erythematosus:KEGG-hsa05322
8351	L	Systemic lupus erythematosus:KEGG-hsa05322
8352	L	Systemic lupus erythematosus:KEGG-hsa05322
8353	L	Systemic lupus erythematosus:KEGG-hsa05322
8354	L	Systemic lupus erythematosus:KEGG-hsa05322
8355	L	Systemic lupus erythematosus:KEGG-hsa05322
8356	L	Systemic lupus erythematosus:KEGG-hsa05322
8357	L	Systemic lupus erythematosus:KEGG-hsa05322
653509	L	Phagosome:KEGG-hsa04145
338398	L	Taste transduction:KEGG-hsa04742
10023	L	Wnt signaling pathway:KEGG-hsa04310
126328	L	Alzheimer's disease:KEGG-hsa05010
126328	L	Huntington's disease:KEGG-hsa05016
126328	L	Oxidative phosphorylation:KEGG-hsa00190
126328	L	Parkinson's disease:KEGG-hsa05012
55540	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
127059	L	Olfactory transduction:KEGG-hsa04740
26339	L	Olfactory transduction:KEGG-hsa04740
26338	L	Olfactory transduction:KEGG-hsa04740
4067	L	B cell receptor signaling pathway:KEGG-hsa04662
4067	L	Chemokine signaling pathway:KEGG-hsa04062
4067	L	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
4067	L	Fc epsilon RI signaling pathway:KEGG-hsa04664
4067	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
4067	L	Long-term depression:KEGG-hsa04730
81448	L	Olfactory transduction:KEGG-hsa04740
26333	L	Olfactory transduction:KEGG-hsa04740
4068	L	Measles:KEGG-hsa05162
4068	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
26330	L	Glycolysis / Gluconeogenesis:KEGG-hsa00010
81442	L	Olfactory transduction:KEGG-hsa04740
5787	L	Adherens junction:KEGG-hsa04520
5781	L	Adipocytokine signaling pathway:KEGG-hsa04920
5781	L	Chronic myeloid leukemia:KEGG-hsa05220
5781	L	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
5781	L	Jak-STAT signaling pathway:KEGG-hsa04630
5781	L	Leukocyte transendothelial migration:KEGG-hsa04670
5781	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
5781	L	Neurotrophin signaling pathway:KEGG-hsa04722
5781	L	Renal cell carcinoma:KEGG-hsa05211
5788	L	Cell adhesion molecules (CAMs):KEGG-hsa04514
5788	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
5788	L	Primary immunodeficiency:KEGG-hsa05340
5788	L	T cell receptor signaling pathway:KEGG-hsa04660
3601	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
3601	L	Intestinal immune network for IgA production:KEGG-hsa04672
3601	L	Jak-STAT signaling pathway:KEGG-hsa04630
3600	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
3600	L	Intestinal immune network for IgA production:KEGG-hsa04672
3600	L	Jak-STAT signaling pathway:KEGG-hsa04630
3600	L	Rheumatoid arthritis:KEGG-hsa05323
3606	L	African trypanosomiasis:KEGG-hsa05143
3606	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
3606	L	Cytosolic DNA-sensing pathway:KEGG-hsa04623
3606	L	Malaria:KEGG-hsa05144
3606	L	NOD-like receptor signaling pathway:KEGG-hsa04621
3606	L	Rheumatoid arthritis:KEGG-hsa05323
3606	L	Tuberculosis:KEGG-hsa05152
3605	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
3605	L	Rheumatoid arthritis:KEGG-hsa05323
3604	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
116987	L	Endocytosis:KEGG-hsa04144
116986	L	Endocytosis:KEGG-hsa04144
116985	L	Endocytosis:KEGG-hsa04144
116984	L	Endocytosis:KEGG-hsa04144
116983	L	Endocytosis:KEGG-hsa04144
51645	L	Spliceosome:KEGG-hsa03040
391192	L	Olfactory transduction:KEGG-hsa04740
391191	L	Olfactory transduction:KEGG-hsa04740
391190	L	Olfactory transduction:KEGG-hsa04740
391196	L	Olfactory transduction:KEGG-hsa04740
391195	L	Olfactory transduction:KEGG-hsa04740
391194	L	Olfactory transduction:KEGG-hsa04740
959	L	Allograft rejection:KEGG-hsa05330
959	L	Asthma:KEGG-hsa05310
959	L	Autoimmune thyroid disease:KEGG-hsa05320
959	L	Cell adhesion molecules (CAMs):KEGG-hsa04514
959	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
959	L	Intestinal immune network for IgA production:KEGG-hsa04672
959	L	Malaria:KEGG-hsa05144
959	L	Primary immunodeficiency:KEGG-hsa05340
959	L	Systemic lupus erythematosus:KEGG-hsa05322
959	L	T cell receptor signaling pathway:KEGG-hsa04660
959	L	Toxoplasmosis:KEGG-hsa05145
959	L	Viral myocarditis:KEGG-hsa05416
958	L	Allograft rejection:KEGG-hsa05330
958	L	Asthma:KEGG-hsa05310
958	L	Autoimmune thyroid disease:KEGG-hsa05320
958	L	Cell adhesion molecules (CAMs):KEGG-hsa04514
958	L	Cytokine-cytokine receptor interaction:KEGG-hsa04060
958	L	Intestinal immune network for IgA production:KEGG-hsa04672
958	L	Malaria:KEGG-hsa05144
958	L	Primary immunodeficiency:KEGG-hsa05340
958	L	Systemic lupus erythematosus:KEGG-hsa05322
958	L	Toll-like receptor signaling pathway:KEGG-hsa04620
958	L	Toxoplasmosis:KEGG-hsa05145
958	L	Viral myocarditis:KEGG-hsa05416
951	L	Hematopoietic cell lineage:KEGG-hsa04640
950	L	Lysosome:KEGG-hsa04142
57498	L	Neurotrophin signaling pathway:KEGG-hsa04722
952	L	Calcium signaling pathway:KEGG-hsa04020
952	L	Hematopoietic cell lineage:KEGG-hsa04640
952	L	Nicotinate and nicotinamide metabolism:KEGG-hsa00760
952	L	Pancreatic secretion:KEGG-hsa04972
952	L	Salivary secretion:KEGG-hsa04970
955	L	Purine metabolism:KEGG-hsa00230
955	L	Pyrimidine metabolism:KEGG-hsa00240
954	L	Purine metabolism:KEGG-hsa00230
957	L	Purine metabolism:KEGG-hsa00230
957	L	Pyrimidine metabolism:KEGG-hsa00240
956	L	Purine metabolism:KEGG-hsa00230
956	L	Pyrimidine metabolism:KEGG-hsa00240
128239	L	Regulation of actin cytoskeleton:KEGG-hsa04810
85366	L	Calcium signaling pathway:KEGG-hsa04020
85366	L	Focal adhesion:KEGG-hsa04510
85366	L	Gastric acid secretion:KEGG-hsa04971
85366	L	Regulation of actin cytoskeleton:KEGG-hsa04810
85366	L	Vascular smooth muscle contraction:KEGG-hsa04270
85365	L	N-Glycan biosynthesis:KEGG-hsa00510
6337	L	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
6337	L	Taste transduction:KEGG-hsa04742
6338	L	Aldosterone-regulated sodium reabsorption:KEGG-hsa04960
6338	L	Taste transduction:KEGG-hsa04742
340024	L	Mineral absorption:KEGG-hsa04978
340024	L	Protein digestion and absorption:KEGG-hsa04974
10452	L	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
10451	L	B cell receptor signaling pathway:KEGG-hsa04662
10451	L	Chemokine signaling pathway:KEGG-hsa04062
10451	L	Fc epsilon RI signaling pathway:KEGG-hsa04664
10451	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
10451	L	Focal adhesion:KEGG-hsa04510
10451	L	Leukocyte transendothelial migration:KEGG-hsa04670
10451	L	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
10451	L	Regulation of actin cytoskeleton:KEGG-hsa04810
10451	L	T cell receptor signaling pathway:KEGG-hsa04660
10450	L	Spliceosome:KEGG-hsa03040
10109	L	Bacterial invasion of epithelial cells:KEGG-hsa05100
10109	L	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
10109	L	Pathogenic Escherichia coli infection:KEGG-hsa05130
10109	L	Regulation of actin cytoskeleton:KEGG-hsa04810
10109	L	Shigellosis:KEGG-hsa05131
