GeneID	Ensembl	Pathway
ENSG00000198502	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000198502	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000198502	En	Tuberculosis:KEGG-hsa05152
ENSG00000198502	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000198502	En	Viral myocarditis:KEGG-hsa05416
ENSG00000134057	En	Cell cycle:KEGG-hsa04110
ENSG00000134057	En	Oocyte meiosis:KEGG-hsa04114
ENSG00000134057	En	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000134057	En	p53 signaling pathway:KEGG-hsa04115
ENSG00000131269	En	ABC transporters:KEGG-hsa02010
ENSG00000135902	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000104067	En	Adherens junction:KEGG-hsa04520
ENSG00000104067	En	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000104067	En	Gap junction:KEGG-hsa04540
ENSG00000104067	En	Tight junction:KEGG-hsa04530
ENSG00000104067	En	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000152700	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000181718	En	Olfactory transduction:KEGG-hsa04740
ENSG00000215193	En	Peroxisome:KEGG-hsa04146
ENSG00000136908	En	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
ENSG00000136908	En	N-Glycan biosynthesis:KEGG-hsa00510
ENSG00000178913	En	Basal transcription factors:KEGG-hsa03022
ENSG00000184545	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000069535	En	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000069535	En	Drug metabolism - cytochrome P450:KEGG-hsa00982
ENSG00000069535	En	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000069535	En	Histidine metabolism:KEGG-hsa00340
ENSG00000069535	En	Phenylalanine metabolism:KEGG-hsa00360
ENSG00000069535	En	Tryptophan metabolism:KEGG-hsa00380
ENSG00000069535	En	Tyrosine metabolism:KEGG-hsa00350
ENSG00000188676	En	African trypanosomiasis:KEGG-hsa05143
ENSG00000188676	En	Tryptophan metabolism:KEGG-hsa00380
ENSG00000188677	En	Focal adhesion:KEGG-hsa04510
ENSG00000182256	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000114279	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000114279	En	Melanoma:KEGG-hsa05218
ENSG00000114279	En	Pathways in cancer:KEGG-hsa05200
ENSG00000114279	En	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000162139	En	Sphingolipid metabolism:KEGG-hsa00600
ENSG00000186943	En	Olfactory transduction:KEGG-hsa04740
ENSG00000119203	En	mRNA surveillance pathway:KEGG-hsa03015
ENSG00000115275	En	N-Glycan biosynthesis:KEGG-hsa00510
ENSG00000115275	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000105639	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000105639	En	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000105639	En	Measles:KEGG-hsa05162
ENSG00000105639	En	Primary immunodeficiency:KEGG-hsa05340
ENSG00000109390	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000109390	En	Huntington's disease:KEGG-hsa05016
ENSG00000109390	En	Oxidative phosphorylation:KEGG-hsa00190
ENSG00000109390	En	Parkinson's disease:KEGG-hsa05012
ENSG00000274311	En	Osteoclast differentiation:KEGG-hsa04380
ENSG00000279270	En	Olfactory transduction:KEGG-hsa04740
ENSG00000108443	En	Acute myeloid leukemia:KEGG-hsa05221
ENSG00000108443	En	ErbB signaling pathway:KEGG-hsa04012
ENSG00000108443	En	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000108443	En	Insulin signaling pathway:KEGG-hsa04910
ENSG00000108443	En	TGF-beta signaling pathway:KEGG-hsa04350
ENSG00000108443	En	mTOR signaling pathway:KEGG-hsa04150
ENSG00000165671	En	Lysine degradation:KEGG-hsa00310
ENSG00000073803	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000145020	En	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000145020	En	Nitrogen metabolism:KEGG-hsa00910
ENSG00000145020	En	One carbon pool by folate:KEGG-hsa00670
ENSG00000153071	En	Endocytosis:KEGG-hsa04144
ENSG00000183251	En	Olfactory transduction:KEGG-hsa04740
ENSG00000125703	En	Regulation of autophagy:KEGG-hsa04140
ENSG00000272047	En	Basal transcription factors:KEGG-hsa03022
ENSG00000272047	En	Nucleotide excision repair:KEGG-hsa03420
LRG_18	En	Primary immunodeficiency:KEGG-hsa05340
LRG_18	En	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000172667	En	p53 signaling pathway:KEGG-hsa04115
ENSG00000157911	En	Peroxisome:KEGG-hsa04146
ENSG00000173530	En	Apoptosis:KEGG-hsa04210
ENSG00000173530	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000173530	En	Measles:KEGG-hsa05162
ENSG00000173530	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000173281	En	Insulin signaling pathway:KEGG-hsa04910
ENSG00000224389	En	Complement and coagulation cascades:KEGG-hsa04610
ENSG00000224389	En	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000224389	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000173285	En	Olfactory transduction:KEGG-hsa04740
ENSG00000165410	En	Axon guidance:KEGG-hsa04360
ENSG00000165410	En	Fc gamma R-mediated phagocytosis:KEGG-hsa04666
ENSG00000165410	En	Regulation of actin cytoskeleton:KEGG-hsa04810
ENSG00000165417	En	Basal transcription factors:KEGG-hsa03022
ENSG00000165416	En	NOD-like receptor signaling pathway:KEGG-hsa04621
ENSG00000196220	En	Axon guidance:KEGG-hsa04360
ENSG00000076924	En	Spliceosome:KEGG-hsa03040
ENSG00000172487	En	Olfactory transduction:KEGG-hsa04740
ENSG00000172482	En	Alanine, aspartate and glutamate metabolism:KEGG-hsa00250
ENSG00000172482	En	Glycine, serine and threonine metabolism:KEGG-hsa00260
ENSG00000172482	En	Peroxisome:KEGG-hsa04146
ENSG00000172489	En	Olfactory transduction:KEGG-hsa04740
ENSG00000102001	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000102001	En	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000102001	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000102001	En	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000102001	En	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000102001	En	GnRH signaling pathway:KEGG-hsa04912
ENSG00000102001	En	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000102001	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000102001	En	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000113231	En	Purine metabolism:KEGG-hsa00230
ENSG00000173757	En	Acute myeloid leukemia:KEGG-hsa05221
ENSG00000173757	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000173757	En	Chronic myeloid leukemia:KEGG-hsa05220
ENSG00000173757	En	ErbB signaling pathway:KEGG-hsa04012
ENSG00000173757	En	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000173757	En	Measles:KEGG-hsa05162
ENSG00000173757	En	Pathways in cancer:KEGG-hsa05200
ENSG00000122884	En	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000117758	En	Phagosome:KEGG-hsa04145
ENSG00000173391	En	PPAR signaling pathway:KEGG-hsa03320
ENSG00000173391	En	Phagosome:KEGG-hsa04145
ENSG00000119973	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000081479	En	Hedgehog signaling pathway:KEGG-hsa04340
LRG_406	En	Oxidative phosphorylation:KEGG-hsa00190
LRG_406	En	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
LRG_405	En	Calcium signaling pathway:KEGG-hsa04020
LRG_405	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
LRG_405	En	Regulation of actin cytoskeleton:KEGG-hsa04810
LRG_409	En	Amoebiasis:KEGG-hsa05146
LRG_409	En	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
LRG_409	En	Dilated cardiomyopathy:KEGG-hsa05414
LRG_409	En	ECM-receptor interaction:KEGG-hsa04512
LRG_409	En	Focal adhesion:KEGG-hsa04510
LRG_409	En	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
LRG_409	En	Pathways in cancer:KEGG-hsa05200
LRG_409	En	Small cell lung cancer:KEGG-hsa05222
LRG_409	En	Toxoplasmosis:KEGG-hsa05145
LRG_409	En	Viral myocarditis:KEGG-hsa05416
LRG_408	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
LRG_408	En	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000159346	En	Adipocytokine signaling pathway:KEGG-hsa04920
ENSG00000276218	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000276218	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000276218	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000159348	En	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000276211	En	ECM-receptor interaction:KEGG-hsa04512
ENSG00000001617	En	Axon guidance:KEGG-hsa04360
ENSG00000073111	En	Cell cycle:KEGG-hsa04110
ENSG00000073111	En	DNA replication:KEGG-hsa03030
ENSG00000143627	En	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000143627	En	Insulin signaling pathway:KEGG-hsa04910
ENSG00000143627	En	Maturity onset diabetes of the young:KEGG-hsa04950
ENSG00000143627	En	Purine metabolism:KEGG-hsa00230
ENSG00000143627	En	Pyruvate metabolism:KEGG-hsa00620
ENSG00000143627	En	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000154930	En	Glycolysis / Gluconeogenesis:KEGG-hsa00010
ENSG00000154930	En	Propanoate metabolism:KEGG-hsa00640
ENSG00000154930	En	Pyruvate metabolism:KEGG-hsa00620
ENSG00000278327	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000278327	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000278327	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000278322	En	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000174080	En	Lysosome:KEGG-hsa04142
ENSG00000168158	En	Olfactory transduction:KEGG-hsa04740
ENSG00000140416	En	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000140416	En	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000140416	En	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000137411	En	Aminoacyl-tRNA biosynthesis:KEGG-hsa00970
ENSG00000137411	En	Valine, leucine and isoleucine biosynthesis:KEGG-hsa00290
ENSG00000232397	En	Olfactory transduction:KEGG-hsa04740
ENSG00000137413	En	Basal transcription factors:KEGG-hsa03022
ENSG00000275543	En	Peroxisome:KEGG-hsa04146
ENSG00000275545	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000275545	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000275545	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000275544	En	Butanoate metabolism:KEGG-hsa00650
ENSG00000275544	En	Synthesis and degradation of ketone bodies:KEGG-hsa00072
ENSG00000275546	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000275546	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000275546	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000100243	En	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
ENSG00000100714	En	One carbon pool by folate:KEGG-hsa00670
ENSG00000155511	En	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
ENSG00000155511	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000155511	En	Long-term depression:KEGG-hsa04730
ENSG00000155511	En	Long-term potentiation:KEGG-hsa04720
ENSG00000155511	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000100246	En	Huntington's disease:KEGG-hsa05016
ENSG00000125505	En	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000110768	En	Basal transcription factors:KEGG-hsa03022
ENSG00000110768	En	Nucleotide excision repair:KEGG-hsa03420
ENSG00000235708	En	Amoebiasis:KEGG-hsa05146
ENSG00000235708	En	ECM-receptor interaction:KEGG-hsa04512
ENSG00000235708	En	Focal adhesion:KEGG-hsa04510
ENSG00000235708	En	Protein digestion and absorption:KEGG-hsa04974
ENSG00000134262	En	Lysosome:KEGG-hsa04142
ENSG00000156968	En	Peroxisome:KEGG-hsa04146
ENSG00000275895	En	Shigellosis:KEGG-hsa05131
ENSG00000275895	En	Spliceosome:KEGG-hsa03040
ENSG00000097007	En	Axon guidance:KEGG-hsa04360
ENSG00000097007	En	Cell cycle:KEGG-hsa04110
ENSG00000097007	En	Chronic myeloid leukemia:KEGG-hsa05220
ENSG00000097007	En	ErbB signaling pathway:KEGG-hsa04012
ENSG00000097007	En	Neurotrophin signaling pathway:KEGG-hsa04722
ENSG00000097007	En	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000097007	En	Pathways in cancer:KEGG-hsa05200
ENSG00000097007	En	Shigellosis:KEGG-hsa05131
ENSG00000097007	En	Viral myocarditis:KEGG-hsa05416
ENSG00000112941	En	RNA degradation:KEGG-hsa03018
ENSG00000182533	En	Bacterial invasion of epithelial cells:KEGG-hsa05100
ENSG00000182533	En	Endocytosis:KEGG-hsa04144
ENSG00000182533	En	Focal adhesion:KEGG-hsa04510
ENSG00000005469	En	Peroxisome:KEGG-hsa04146
ENSG00000117533	En	SNARE interactions in vesicular transport:KEGG-hsa04130
ENSG00000064225	En	Glycosphingolipid biosynthesis - lacto and neolacto series:KEGG-hsa00601
ENSG00000065154	En	Arginine and proline metabolism:KEGG-hsa00330
ENSG00000143799	En	Base excision repair:KEGG-hsa03410
ENSG00000072571	En	ECM-receptor interaction:KEGG-hsa04512
ENSG00000007312	En	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000143797	En	Glycerolipid metabolism:KEGG-hsa00561
ENSG00000143797	En	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000175283	En	N-Glycan biosynthesis:KEGG-hsa00510
ENSG00000277362	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000277362	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000277365	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000277365	En	Huntington's disease:KEGG-hsa05016
ENSG00000277365	En	Oxidative phosphorylation:KEGG-hsa00190
ENSG00000277365	En	Parkinson's disease:KEGG-hsa05012
ENSG00000274947	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000274947	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000274945	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000274945	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000274941	En	RNA degradation:KEGG-hsa03018
ENSG00000151348	En	Glycosaminoglycan biosynthesis - heparan sulfate:KEGG-hsa00534
ENSG00000041982	En	ECM-receptor interaction:KEGG-hsa04512
ENSG00000041982	En	Focal adhesion:KEGG-hsa04510
ENSG00000151617	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000151617	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000151617	En	Vascular smooth muscle contraction:KEGG-hsa04270
ENSG00000106459	En	Huntington's disease:KEGG-hsa05016
ENSG00000237447	En	Cell cycle:KEGG-hsa04110
ENSG00000237447	En	Oocyte meiosis:KEGG-hsa04114
ENSG00000237447	En	Progesterone-mediated oocyte maturation:KEGG-hsa04914
ENSG00000237447	En	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000177535	En	Olfactory transduction:KEGG-hsa04740
ENSG00000277028	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000175029	En	Chronic myeloid leukemia:KEGG-hsa05220
ENSG00000175029	En	Notch signaling pathway:KEGG-hsa04330
ENSG00000175029	En	Pathways in cancer:KEGG-hsa05200
ENSG00000175029	En	Wnt signaling pathway:KEGG-hsa04310
ENSG00000277025	En	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000131019	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000087191	En	Proteasome:KEGG-hsa03050
ENSG00000131015	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000142224	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000142224	En	Jak-STAT signaling pathway:KEGG-hsa04630
ENSG00000123901	En	Neuroactive ligand-receptor interaction:KEGG-hsa04080
ENSG00000185088	En	Ribosome:KEGG-hsa03010
ENSG00000177283	En	Basal cell carcinoma:KEGG-hsa05217
ENSG00000177283	En	Melanogenesis:KEGG-hsa04916
ENSG00000177283	En	Pathways in cancer:KEGG-hsa05200
ENSG00000177283	En	Wnt signaling pathway:KEGG-hsa04310
ENSG00000183067	En	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000183067	En	Tight junction:KEGG-hsa04530
ENSG00000277791	En	Proteasome:KEGG-hsa03050
ENSG00000277796	En	Chagas disease (American trypanosomiasis):KEGG-hsa05142
ENSG00000277796	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000277796	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000277796	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000187955	En	Protein digestion and absorption:KEGG-hsa04974
ENSG00000111144	En	Arachidonic acid metabolism:KEGG-hsa00590
ENSG00000166869	En	Alzheimer's disease:KEGG-hsa05010
ENSG00000166869	En	Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014
ENSG00000166869	En	Apoptosis:KEGG-hsa04210
ENSG00000166869	En	Axon guidance:KEGG-hsa04360
ENSG00000166869	En	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000166869	En	Calcium signaling pathway:KEGG-hsa04020
ENSG00000166869	En	Glutamatergic synapse:KEGG-hsa04724
ENSG00000166869	En	Long-term potentiation:KEGG-hsa04720
ENSG00000166869	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000166869	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000166869	En	Oocyte meiosis:KEGG-hsa04114
ENSG00000166869	En	T cell receptor signaling pathway:KEGG-hsa04660
ENSG00000166869	En	Tuberculosis:KEGG-hsa05152
ENSG00000166869	En	VEGF signaling pathway:KEGG-hsa04370
ENSG00000166869	En	Wnt signaling pathway:KEGG-hsa04310
ENSG00000166862	En	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412
ENSG00000166862	En	Cardiac muscle contraction:KEGG-hsa04260
ENSG00000166862	En	Dilated cardiomyopathy:KEGG-hsa05414
ENSG00000166862	En	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410
ENSG00000166862	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000185885	En	B cell receptor signaling pathway:KEGG-hsa04662
ENSG00000185883	En	Collecting duct acid secretion:KEGG-hsa04966
ENSG00000185883	En	Epithelial cell signaling in Helicobacter pylori infection:KEGG-hsa05120
ENSG00000185883	En	Lysosome:KEGG-hsa04142
ENSG00000185883	En	Oxidative phosphorylation:KEGG-hsa00190
ENSG00000185883	En	Phagosome:KEGG-hsa04145
ENSG00000185883	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000185883	En	Tuberculosis:KEGG-hsa05152
ENSG00000185883	En	Vibrio cholerae infection:KEGG-hsa05110
ENSG00000162836	En	Riboflavin metabolism:KEGG-hsa00740
ENSG00000119684	En	Mismatch repair:KEGG-hsa03430
ENSG00000169777	En	Taste transduction:KEGG-hsa04742
ENSG00000083290	En	Regulation of autophagy:KEGG-hsa04140
ENSG00000083290	En	mTOR signaling pathway:KEGG-hsa04150
ENSG00000115641	En	Osteoclast differentiation:KEGG-hsa04380
ENSG00000115392	En	Ubiquitin mediated proteolysis:KEGG-hsa04120
ENSG00000169826	En	Glycosaminoglycan biosynthesis - chondroitin sulfate:KEGG-hsa00532
ENSG00000168421	En	Leukocyte transendothelial migration:KEGG-hsa04670
ENSG00000089597	En	N-Glycan biosynthesis:KEGG-hsa00510
ENSG00000089597	En	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000109270	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000109272	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000109272	En	Cytokine-cytokine receptor interaction:KEGG-hsa04060
ENSG00000095319	En	RNA transport:KEGG-hsa03013
ENSG00000187486	En	Type II diabetes mellitus:KEGG-hsa04930
ENSG00000255112	En	Endocytosis:KEGG-hsa04144
ENSG00000276779	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000276779	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
ENSG00000229680	En	Olfactory transduction:KEGG-hsa04740
ENSG00000229685	En	Allograft rejection:KEGG-hsa05330
ENSG00000229685	En	Antigen processing and presentation:KEGG-hsa04612
ENSG00000229685	En	Asthma:KEGG-hsa05310
ENSG00000229685	En	Autoimmune thyroid disease:KEGG-hsa05320
ENSG00000229685	En	Cell adhesion molecules (CAMs):KEGG-hsa04514
ENSG00000229685	En	Graft-versus-host disease:KEGG-hsa05332
ENSG00000229685	En	Intestinal immune network for IgA production:KEGG-hsa04672
ENSG00000229685	En	Leishmaniasis:KEGG-hsa05140
ENSG00000229685	En	Phagosome:KEGG-hsa04145
ENSG00000229685	En	Rheumatoid arthritis:KEGG-hsa05323
ENSG00000229685	En	Staphylococcus aureus infection:KEGG-hsa05150
ENSG00000229685	En	Systemic lupus erythematosus:KEGG-hsa05322
ENSG00000229685	En	Toxoplasmosis:KEGG-hsa05145
ENSG00000229685	En	Tuberculosis:KEGG-hsa05152
ENSG00000229685	En	Type I diabetes mellitus:KEGG-hsa04940
ENSG00000229685	En	Viral myocarditis:KEGG-hsa05416
ENSG00000229684	En	Gap junction:KEGG-hsa04540
ENSG00000229684	En	Pathogenic Escherichia coli infection:KEGG-hsa05130
ENSG00000229684	En	Phagosome:KEGG-hsa04145
ENSG00000226467	En	Fat digestion and absorption:KEGG-hsa04975
ENSG00000226467	En	Glycerolipid metabolism:KEGG-hsa00561
ENSG00000226467	En	Glycerophospholipid metabolism:KEGG-hsa00564
ENSG00000226463	En	Olfactory transduction:KEGG-hsa04740
ENSG00000148218	En	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
ENSG00000227222	En	Spliceosome:KEGG-hsa03040
ENSG00000148215	En	Olfactory transduction:KEGG-hsa04740
ENSG00000157764	En	Acute myeloid leukemia:KEGG-hsa05221
ENSG00000157764	En	Bladder cancer:KEGG-hsa05219
ENSG00000157764	En	Chemokine signaling pathway:KEGG-hsa04062
ENSG00000157764	En	Chronic myeloid leukemia:KEGG-hsa05220
ENSG00000157764	En	Colorectal cancer:KEGG-hsa05210
ENSG00000157764	En	Endometrial cancer:KEGG-hsa05213
ENSG00000157764	En	ErbB signaling pathway:KEGG-hsa04012
ENSG00000157764	En	Focal adhesion:KEGG-hsa04510
ENSG00000157764	En	Glioma:KEGG-hsa05214
ENSG00000157764	En	Hepatitis C:KEGG-hsa05160
ENSG00000157764	En	Insulin signaling pathway:KEGG-hsa04910
ENSG00000157764	En	Long-term depression:KEGG-hsa04730
ENSG00000157764	En	Long-term potentiation:KEGG-hsa04720
ENSG00000157764	En	MAPK signaling pathway:KEGG-hsa04010
ENSG00000157764	En	Melanoma:KEGG-hsa05218
ENSG00000157764	En	Natural killer cell mediated cytotoxicity:KEGG-hsa04650
