GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000175793	SFN	stratifin [Source:HGNC Symbol;Acc:HGNC:10773]	ENSG00000175793	GO:0030855	epithelial cell differentiation	SFN	blue	En
ENSG00000143556	S100A7	S100 calcium binding protein A7 [Source:HGNC Symbol;Acc:HGNC:10497]	ENSG00000143556	GO:0030855	epithelial cell differentiation	S100A7	blue	En
ENSG00000131981	LGALS3	lectin, galactoside-binding, soluble, 3 [Source:HGNC Symbol;Acc:HGNC:6563]	ENSG00000131981	GO:0030855	epithelial cell differentiation	LGALS3	blue	En
ENSG00000196586	MYO6	myosin VI [Source:HGNC Symbol;Acc:HGNC:7605]	ENSG00000196586	GO:0030855	epithelial cell differentiation	MYO6	blue	En
ENSG00000117519	CNN3	calponin 3, acidic [Source:HGNC Symbol;Acc:HGNC:2157]	ENSG00000117519	GO:0030855	epithelial cell differentiation	CNN3	blue	En
ENSG00000084733	RAB10	RAB10, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9759]	ENSG00000084733	GO:0030855	epithelial cell differentiation	RAB10	blue	En
ENSG00000095321	CRAT	carnitine O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2342]	ENSG00000095321	GO:0031907	microbody lumen	CRAT	blue	En
ENSG00000161533	ACOX1	acyl-CoA oxidase 1, palmitoyl [Source:HGNC Symbol;Acc:HGNC:119]	ENSG00000161533	GO:0031907	microbody lumen	ACOX1	blue	En
ENSG00000121691	CAT	catalase [Source:HGNC Symbol;Acc:HGNC:1516]	ENSG00000121691	GO:0031907	microbody lumen	CAT	blue	En
ENSG00000133835	HSD17B4	hydroxysteroid (17-beta) dehydrogenase 4 [Source:HGNC Symbol;Acc:HGNC:5213]	ENSG00000133835	GO:0031907	microbody lumen	HSD17B4	blue	En
ENSG00000060971	ACAA1	acetyl-CoA acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:82]	ENSG00000060971	GO:0031907	microbody lumen	ACAA1	blue	En
ENSG00000133835	HSD17B4	hydroxysteroid (17-beta) dehydrogenase 4 [Source:HGNC Symbol;Acc:HGNC:5213]	ENSG00000133835	GO:0031903	microbody membrane	HSD17B4	blue	En
ENSG00000121691	CAT	catalase [Source:HGNC Symbol;Acc:HGNC:1516]	ENSG00000121691	GO:0031903	microbody membrane	CAT	blue	En
ENSG00000161533	ACOX1	acyl-CoA oxidase 1, palmitoyl [Source:HGNC Symbol;Acc:HGNC:119]	ENSG00000161533	GO:0031903	microbody membrane	ACOX1	blue	En
ENSG00000137486	ARRB1	arrestin, beta 1 [Source:HGNC Symbol;Acc:HGNC:711]	ENSG00000137486	GO:0051057	positive regulation of small GTPase mediated signal transduction	ARRB1	blue	En
ENSG00000136238	RAC1	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1) [Source:HGNC Symbol;Acc:HGNC:9801]	ENSG00000136238	GO:0051057	positive regulation of small GTPase mediated signal transduction	RAC1	blue	En
ENSG00000174775	HRAS	Harvey rat sarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:HGNC:5173]	ENSG00000174775	GO:0051057	positive regulation of small GTPase mediated signal transduction	HRAS	blue	En
ENSG00000128989	ARPP19	cAMP-regulated phosphoprotein, 19kDa [Source:HGNC Symbol;Acc:HGNC:16967]	ENSG00000128989	GO:0051057	positive regulation of small GTPase mediated signal transduction	ARPP19	blue	En
ENSG00000137154	RPS6	ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:10429]	ENSG00000137154	GO:0034470	ncRNA processing	RPS6	blue	En
ENSG00000105193	RPS16	ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]	ENSG00000105193	GO:0034470	ncRNA processing	RPS16	blue	En
ENSG00000198431	TXNRD1	thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]	ENSG00000198431	GO:0034470	ncRNA processing	TXNRD1	blue	En
