GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000011485	PPP5C	protein phosphatase 5, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9322]	8	0.0601503759398	ENSG00000011485	protein dephosphorylation // cell body // cytosol // phosphoprotein phosphatase activity // cytoplasm // cellular response to DNA damage stimulus // mitotic cell cycle process // neuron part
ENSG00000008056	SYN1	synapsin I [Source:HGNC Symbol;Acc:HGNC:11494]	8	0.0601503759398	ENSG00000008056	cell junction // neurotransmitter transport // cytosol // ATP binding // enzyme binding // synapse part // neuron part // synaptic transmission
ENSG00000004478	FKBP4	FK506 binding protein 4, 59kDa [Source:HGNC Symbol;Acc:HGNC:3720]	8	0.0601503759398	ENSG00000004478	cell body // binding, bridging // cytosol // microtubule // ATP binding // cytoplasm // cell projection part // neuron part
ENSG00000001084	GCLC	glutamate-cysteine ligase, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311]	8	0.0601503759398	ENSG00000001084	regulation of proteasomal ubiquitin-dependent protein catabolic process // cytosol // positive regulation of proteasomal protein catabolic process // ATP binding // cytoplasm // magnesium ion binding // regulation of protein modification process // ligase activity
ENSG00000241360	PDXP	pyridoxal (pyridoxine, vitamin B6) phosphatase [Source:HGNC Symbol;Acc:HGNC:30259]	7	0.0526315789474	ENSG00000241360	protein dephosphorylation // cytosol // phosphoprotein phosphatase activity // positive regulation of protein complex disassembly // magnesium ion binding // cell projection part // regulation of cell cycle
ENSG00000213760	ATP6V1G2	ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G2 [Source:HGNC Symbol;Acc:HGNC:862]	7	0.0526315789474	ENSG00000213760	interaction with host // cytosol // proton-transporting two-sector ATPase complex // insulin receptor signaling pathway // trivalent inorganic cation transport // phagosome maturation // cellular transition metal ion homeostasis
ENSG00000204681	GABBR1	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:HGNC:4070]	7	0.0526315789474	ENSG00000204681	regulation of phosphate metabolic process // cell junction // regulation of molecular function // cytoplasm // synapse part // neuron part // synaptic transmission
ENSG00000198822	GRM3	glutamate receptor, metabotropic 3 [Source:HGNC Symbol;Acc:HGNC:4595]	7	0.0526315789474	ENSG00000198822	regulation of phosphate metabolic process // regulation of molecular function // synapse part // cell projection part // neuron part // channel regulator activity // synaptic transmission
ENSG00000198648	STK39	serine threonine kinase 39 [Source:HGNC Symbol;Acc:HGNC:17717]	7	0.0526315789474	ENSG00000198648	protein phosphorylation // regulation of molecular function // ATP binding // transferase activity, transferring phosphorus-containing groups // enzyme binding // cytoplasm // positive regulation of potassium ion transport
ENSG00000198561	CTNND1	catenin (cadherin-associated protein), delta 1 [Source:HGNC Symbol;Acc:HGNC:2515]	7	0.0526315789474	ENSG00000198561	cell junction // cytosol // enzyme binding // cytoplasm // cell projection part // synapse // neuron part
ENSG00000197548	ATG7	autophagy related 7 [Source:HGNC Symbol;Acc:HGNC:16935]	7	0.0526315789474	ENSG00000197548	cytosol // protein modification by small protein conjugation or removal // cytoplasm // regulation of protein modification process // cell projection part // neuron projection morphogenesis // ligase activity
ENSG00000168280	KIF5C	kinesin family member 5C [Source:HGNC Symbol;Acc:HGNC:6325]	7	0.0526315789474	ENSG00000168280	microtubule motor activity // microtubule // ATP binding // microtubule associated complex // cytoplasm // tubulin binding // microtubule-based process
ENSG00000165704	HPRT1	hypoxanthine phosphoribosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5157]	7	0.0526315789474	ENSG00000165704	cytosol // pigment biosynthetic process // cytoplasm // magnesium ion binding // central nervous system neuron differentiation // IMP metabolic process // neuron projection morphogenesis
ENSG00000164061	BSN	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]	7	0.0526315789474	ENSG00000164061	cell junction // cytoplasm // synapse part // cell projection part // synapse // neuron part // synaptic transmission
ENSG00000159593	NAE1	NEDD8 activating enzyme E1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:621]	7	0.0526315789474	ENSG00000159593	cytosol // protein modification by small protein conjugation or removal // enzyme binding // cytoplasm // mitotic cell cycle process // ligase activity // regulation of cell cycle
ENSG00000159164	SV2A	synaptic vesicle glycoprotein 2A [Source:HGNC Symbol;Acc:HGNC:20566]	7	0.0526315789474	ENSG00000159164	cell junction // neurotransmitter transport // enzyme binding // cytoplasm // synapse part // synapse // neuron part
ENSG00000152642	GPD1L	glycerol-3-phosphate dehydrogenase 1-like [Source:HGNC Symbol;Acc:HGNC:28956]	7	0.0526315789474	ENSG00000152642	regulation of phosphate metabolic process // ion channel binding // cytosol // regulation of molecular function // cytoplasm // regulation of protein modification process // channel regulator activity
ENSG00000141556	TBCD	tubulin folding cofactor D [Source:HGNC Symbol;Acc:HGNC:11581]	7	0.0526315789474	ENSG00000141556	cell junction // microtubule // regulation of molecular function // cytoplasm // 'de novo' posttranslational protein folding // tubulin binding // enzyme regulator activity
ENSG00000139116	KIF21A	kinesin family member 21A [Source:HGNC Symbol;Acc:HGNC:19349]	7	0.0526315789474	ENSG00000139116	microtubule motor activity // microtubule // ATP binding // microtubule associated complex // cytoplasm // tubulin binding // microtubule-based process
ENSG00000138069	RAB1A	RAB1A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9758]	7	0.0526315789474	ENSG00000138069	establishment of organelle localization // vesicle-mediated transport // cytosol // cell cycle // cytoplasm // microtubule-based process // organelle localization
ENSG00000136928	GABBR2	gamma-aminobutyric acid (GABA) B receptor, 2 [Source:HGNC Symbol;Acc:HGNC:4507]	7	0.0526315789474	ENSG00000136928	regulation of phosphate metabolic process // cell junction // regulation of molecular function // cytoplasm // synapse part // neuron part // synaptic transmission
ENSG00000135018	UBQLN1	ubiquilin 1 [Source:HGNC Symbol;Acc:HGNC:12508]	7	0.0526315789474	ENSG00000135018	protein domain specific binding // proteasome complex // enzyme binding // ubiquitin-dependent protein catabolic process // cytoplasm // regulation of protein modification process // cellular response to DNA damage stimulus
ENSG00000134318	ROCK2	Rho-associated, coiled-coil containing protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:10252]	7	0.0526315789474	ENSG00000134318	cytosol // protein phosphorylation // ATP binding // transferase activity, transferring phosphorus-containing groups // enzyme binding // microtubule organizing center // regulation of cell cycle
ENSG00000132341	RAN	RAN, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9846]	7	0.0526315789474	ENSG00000132341	establishment of organelle localization // protein domain specific binding // cytosol // regulation of molecular function // cytoplasm // mitotic cell cycle process // microtubule-based process
ENSG00000131899	LLGL1	lethal giant larvae homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:6628]	7	0.0526315789474	ENSG00000131899	vesicle-mediated transport // regulation of molecular function // enzyme binding // cytoplasm // neuron part // neuron projection morphogenesis // enzyme regulator activity
ENSG00000130985	UBA1	ubiquitin-like modifier activating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:12469]	7	0.0526315789474	ENSG00000130985	cell junction // cytosol // protein modification by small protein conjugation or removal // ATP binding // cytoplasm // cellular response to DNA damage stimulus // ligase activity
ENSG00000119335	SET	SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760]	7	0.0526315789474	ENSG00000119335	cytosol // cell cycle // regulation of molecular function // negative regulation of chromosome organization // cytoplasm // regulation of protein modification process // enzyme regulator activity
ENSG00000118137	APOA1	apolipoprotein A-I [Source:HGNC Symbol;Acc:HGNC:600]	7	0.0526315789474	ENSG00000118137	regulation of phosphate metabolic process // vesicle-mediated transport // cytosol // regulation of molecular function // enzyme binding // regulation of protein modification process // enzyme regulator activity
