GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000005249	PRKAR2B	protein kinase, cAMP-dependent, regulatory, type II, beta [Source:HGNC Symbol;Acc:HGNC:9392]	ENSG00000005249	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000176533	GNG7	guanine nucleotide binding protein (G protein), gamma 7 [Source:HGNC Symbol;Acc:HGNC:4410]	ENSG00000176533	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000182901	RGS7	regulator of G-protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]	ENSG00000182901	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000166913	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta [Source:HGNC Symbol;Acc:HGNC:12849]	ENSG00000166913	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000134308	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta [Source:HGNC Symbol;Acc:HGNC:12854]	ENSG00000134308	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000067842	ATP2B3	ATPase, Ca++ transporting, plasma membrane 3 [Source:HGNC Symbol;Acc:HGNC:816]	ENSG00000067842	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000186469	GNG2	guanine nucleotide binding protein (G protein), gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404]	ENSG00000186469	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000157087	ATP2B2	ATPase, Ca++ transporting, plasma membrane 2 [Source:HGNC Symbol;Acc:HGNC:815]	ENSG00000157087	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000164924	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta [Source:HGNC Symbol;Acc:HGNC:12855]	ENSG00000164924	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
ENSG00000127955	GNAI1	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:4384]	ENSG00000127955	Calcium Regulation in the Cardiac Cell:WP536	Calcium Regulation in the Cardiac Cell:WP536		black	En
