GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000087460	GNAS	GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]	ENSG00000087460	Amoebiasis:KEGG-hsa05146	Amoebiasis:KEGG-hsa05146	GNAS	yellow	En
ENSG00000108821	COL1A1	collagen, type I, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2197]	ENSG00000108821	Amoebiasis:KEGG-hsa05146	Amoebiasis:KEGG-hsa05146	COL1A1	yellow	En
ENSG00000154229	PRKCA	protein kinase C, alpha [Source:HGNC Symbol;Acc:HGNC:9393]	ENSG00000154229	Amoebiasis:KEGG-hsa05146	Amoebiasis:KEGG-hsa05146	PRKCA	yellow	En
ENSG00000156052	GNAQ	guanine nucleotide binding protein (G protein), q polypeptide [Source:HGNC Symbol;Acc:HGNC:4390]	ENSG00000156052	Amoebiasis:KEGG-hsa05146	Amoebiasis:KEGG-hsa05146	GNAQ	yellow	En
ENSG00000090339	ICAM1	intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]	ENSG00000090339	Viral myocarditis:KEGG-hsa05416	Viral myocarditis:KEGG-hsa05416	ICAM1	yellow	En
ENSG00000160255	ITGB2	integrin, beta 2 (complement component 3 receptor 3 and 4 subunit) [Source:HGNC Symbol;Acc:HGNC:6155]	ENSG00000160255	Viral myocarditis:KEGG-hsa05416	Viral myocarditis:KEGG-hsa05416	ITGB2	yellow	En
ENSG00000172115	CYCS	cytochrome c, somatic [Source:HGNC Symbol;Acc:HGNC:19986]	ENSG00000172115	Viral myocarditis:KEGG-hsa05416	Viral myocarditis:KEGG-hsa05416	CYCS	yellow	En
ENSG00000206503	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	ENSG00000206503	Viral myocarditis:KEGG-hsa05416	Viral myocarditis:KEGG-hsa05416	HLA-A	yellow	En
ENSG00000204287	HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	ENSG00000204287	Viral myocarditis:KEGG-hsa05416	Viral myocarditis:KEGG-hsa05416	HLA-DRA	yellow	En
ENSG00000170624	SGCD	sarcoglycan, delta (35kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:HGNC:10807]	ENSG00000170624	Viral myocarditis:KEGG-hsa05416	Viral myocarditis:KEGG-hsa05416	SGCD	yellow	En
ENSG00000196126	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	ENSG00000196126	Viral myocarditis:KEGG-hsa05416	Viral myocarditis:KEGG-hsa05416	HLA-DRB1	yellow	En
ENSG00000088256	GNA11	guanine nucleotide binding protein (G protein), alpha 11 (Gq class) [Source:HGNC Symbol;Acc:HGNC:4379]	ENSG00000088256	Chagas disease (American trypanosomiasis):KEGG-hsa05142	Chagas disease (American trypanosomiasis):KEGG-hsa05142	GNA11	yellow	En
ENSG00000114353	GNAI2	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:4385]	ENSG00000114353	Chagas disease (American trypanosomiasis):KEGG-hsa05142	Chagas disease (American trypanosomiasis):KEGG-hsa05142	GNAI2	yellow	En
