GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000148303	RPL7A	ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364]	16	0.155339805825	ENSG00000148303	viral life cycle // extracellular organelle // cytosol // viral transcription // SRP-dependent cotranslational protein targeting to membrane // ribosome biogenesis // nucleus // poly(A) RNA binding // nuclear-transcribed mRNA catabolic process // ribonucleoprotein complex // structural constituent of ribosome // gene expression // translational termination // translational elongation // translational initiation // translation
ENSG00000070831	CDC42	cell division cycle 42 [Source:HGNC Symbol;Acc:HGNC:1736]	16	0.155339805825	ENSG00000070831	regulation of cell projection assembly // GTP-dependent protein binding // GTPase activity // kinase binding // extracellular organelle // cytosol // nucleoside catabolic process // keratinization // purine nucleotide catabolic process // GTP binding // cytoplasm // epithelial cell-cell adhesion // intracellular // actin cytoskeleton organization // ribonucleoprotein complex // small GTPase mediated signal transduction
ENSG00000143546	S100A8	S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]	15	0.145631067961	ENSG00000143546	positive regulation of apoptotic signaling pathway // response to zinc ion // taxis // response to wounding // extracellular organelle // cytosol // RAGE receptor binding // defense response to bacterium // response to alcohol // sequestering of metal ion // nucleus // fatty acid binding // regulation of nucleic acid-templated transcription // myeloid leukocyte migration // response to fungus
ENSG00000140988	RPS2	ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]	15	0.145631067961	ENSG00000140988	viral life cycle // extracellular organelle // cytosol // viral transcription // SRP-dependent cotranslational protein targeting to membrane // nucleus // poly(A) RNA binding // nuclear-transcribed mRNA catabolic process // ribonucleoprotein complex // structural constituent of ribosome // gene expression // translational termination // translational elongation // translational initiation // translation
ENSG00000134419	RPS15A	ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389]	15	0.145631067961	ENSG00000134419	viral life cycle // extracellular organelle // cytosol // viral transcription // SRP-dependent cotranslational protein targeting to membrane // cytoplasm // poly(A) RNA binding // nuclear-transcribed mRNA catabolic process // ribonucleoprotein complex // structural constituent of ribosome // gene expression // translational termination // translational elongation // translational initiation // translation
ENSG00000197958	RPL12	ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10302]	14	0.135922330097	ENSG00000197958	viral life cycle // extracellular organelle // cytosol // viral transcription // SRP-dependent cotranslational protein targeting to membrane // poly(A) RNA binding // nuclear-transcribed mRNA catabolic process // ribonucleoprotein complex // structural constituent of ribosome // gene expression // translational termination // translational elongation // translational initiation // translation
ENSG00000181163	NPM1	nucleophosmin (nucleolar phosphoprotein B23, numatrin) [Source:HGNC Symbol;Acc:HGNC:7910]	14	0.135922330097	ENSG00000181163	nuclear transport // negative regulation of cytoskeleton organization // NF-kappaB binding // kinase binding // cytosol // ribonucleoprotein complex binding // cytoplasm // nucleolus // nucleus // ribonucleoprotein complex assembly // poly(A) RNA binding // regulation of nucleic acid-templated transcription // ribonucleoprotein complex // regulation of translation
ENSG00000177600	RPLP2	ribosomal protein, large, P2 [Source:HGNC Symbol;Acc:HGNC:10377]	14	0.135922330097	ENSG00000177600	viral life cycle // extracellular organelle // cytosol // viral transcription // SRP-dependent cotranslational protein targeting to membrane // intracellular // nuclear-transcribed mRNA catabolic process // ribonucleoprotein complex // structural constituent of ribosome // gene expression // translational termination // translational elongation // translational initiation // translation
ENSG00000177105	RHOG	ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]	14	0.135922330097	ENSG00000177105	nuclear transport // regulation of cell projection assembly // taxis // GTPase activity // extracellular organelle // cytosol // nucleoside catabolic process // purine nucleotide catabolic process // GTP binding // regulation of plasma membrane organization // regulation of nucleic acid-templated transcription // intracellular // actin cytoskeleton organization // small GTPase mediated signal transduction
ENSG00000174775	HRAS	Harvey rat sarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:HGNC:5173]	14	0.135922330097	ENSG00000174775	regulation of cell projection assembly // taxis // positive regulation of small GTPase mediated signal transduction // GTPase activity // cytosol // nucleoside catabolic process // purine nucleotide catabolic process // GTP binding // cytoplasm // nucleus // regulation of nucleic acid-templated transcription // intracellular // actin cytoskeleton organization // small GTPase mediated signal transduction
