GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000147684	NDUFB9	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa [Source:HGNC Symbol;Acc:HGNC:7704]	ENSG00000147684	GO:0003954	NADH dehydrogenase activity	NDUFB9	purple	En
ENSG00000131495	NDUFA2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2, 8kDa [Source:HGNC Symbol;Acc:HGNC:7685]	ENSG00000131495	GO:0003954	NADH dehydrogenase activity	NDUFA2	purple	En
ENSG00000158864	NDUFS2	NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7708]	ENSG00000158864	GO:0003954	NADH dehydrogenase activity	NDUFS2	purple	En
ENSG00000178127	NDUFV2	NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa [Source:HGNC Symbol;Acc:HGNC:7717]	ENSG00000178127	GO:0003954	NADH dehydrogenase activity	NDUFV2	purple	En
ENSG00000213619	NDUFS3	NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7710]	ENSG00000213619	GO:0003954	NADH dehydrogenase activity	NDUFS3	purple	En
ENSG00000213585	VDAC1	voltage-dependent anion channel 1 [Source:HGNC Symbol;Acc:HGNC:12669]	ENSG00000213585	GO:0015288	porin activity	VDAC1	purple	En
ENSG00000165637	VDAC2	voltage-dependent anion channel 2 [Source:HGNC Symbol;Acc:HGNC:12672]	ENSG00000165637	GO:0015288	porin activity	VDAC2	purple	En
ENSG00000078668	VDAC3	voltage-dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]	ENSG00000078668	GO:0015288	porin activity	VDAC3	purple	En
ENSG00000105974	CAV1	caveolin 1, caveolae protein, 22kDa [Source:HGNC Symbol;Acc:HGNC:1527]	ENSG00000105974	GO:0009267	cellular response to starvation	CAV1	purple	En
ENSG00000044574	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) [Source:HGNC Symbol;Acc:HGNC:5238]	ENSG00000044574	GO:0009267	cellular response to starvation	HSPA5	purple	En
ENSG00000093010	COMT	catechol-O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:2228]	ENSG00000093010	GO:0009267	cellular response to starvation	COMT	purple	En
ENSG00000075142	SRI	sorcin [Source:HGNC Symbol;Acc:HGNC:11292]	ENSG00000075142	GO:0051238	sequestering of metal ion	SRI	purple	En
ENSG00000179218	CALR	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]	ENSG00000179218	GO:0051238	sequestering of metal ion	CALR	purple	En
ENSG00000166598	HSP90B1	heat shock protein 90kDa beta (Grp94), member 1 [Source:HGNC Symbol;Acc:HGNC:12028]	ENSG00000166598	GO:0051238	sequestering of metal ion	HSP90B1	purple	En
ENSG00000141458	NPC1	Niemann-Pick disease, type C1 [Source:HGNC Symbol;Acc:HGNC:7897]	ENSG00000141458	GO:0042632	cholesterol homeostasis	NPC1	purple	En
ENSG00000120915	EPHX2	epoxide hydrolase 2, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:3402]	ENSG00000120915	GO:0042632	cholesterol homeostasis	EPHX2	purple	En
